year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2128,850896.006029618,850896.006029618,0.0,True
1951,2197,968977.9939742879,968977.9939742879,0.0,True
1952,2145,858465.8971305895,858465.8971305895,0.0,True
1953,2213,911565.9785757523,911565.9785757523,0.0,True
1954,2264,944594.9288659159,944594.9288659159,0.0,True
1955,2229,1076599.589694388,1076599.589694388,0.0,True
1956,2266,1037962.08032478,1037962.08032478,0.0,True
1957,2096,1124547.0324385676,1124547.0324385676,0.0,True
1958,2250,1170103.7370441677,1170103.7370441677,0.0,True
1959,2271,1197374.2477529524,1197374.2477529524,0.0,True
1960,2283,1228623.0121628714,1228623.0121628714,0.0,True
1961,2412,1383427.0272655515,1383427.0272655515,0.0,True
1962,2407,1210249.6545145384,1210249.6545145384,0.0,True
1963,2498,1300936.511174277,1300936.511174277,0.0,True
1964,2800,1319206.6675107789,1319206.6675107786,-2.3283064365386963e-10,True
1965,2728,1326378.5800077193,1326378.5800077193,0.0,True
1966,2796,1221668.7470535592,1221668.7470535592,0.0,True
1967,2783,1251056.028665442,1251056.028665442,0.0,True
1968,2858,1262806.8601774764,1262806.8601774764,0.0,True
1969,2728,1168990.1652336053,1168990.1652336053,0.0,True
1970,2803,1337901.204083984,1337901.204083984,0.0,True
1971,2442,1277258.7510950114,1277258.7510950114,0.0,True
1972,2653,1115395.1732469704,1115395.1732469704,0.0,True
1973,2888,1196640.8534866048,1196640.8534866048,0.0,True
1974,2878,1017675.7399442099,1017675.7399442099,0.0,True
1975,3452,1093896.180268651,1093896.1802686509,-2.3283064365386963e-10,True
1976,3197,1130630.5924220867,1130630.5924220867,0.0,True
1977,2993,1148883.7687251603,1148883.7687251603,0.0,True
1978,3311,993681.0494059877,993681.0494059877,0.0,True
1979,3303,961787.5564797058,961787.5564797057,-1.1641532182693481e-10,True
1980,3498,934194.9562410631,934194.9562410631,0.0,True
1981,3582,880518.9821488801,880518.9821488801,0.0,True
1982,4290,895794.170897921,895794.170897921,0.0,True
1983,3771,781594.9382690224,781594.9382690224,0.0,True
1984,3964,928539.7312557494,928539.7312557494,0.0,True
1985,4475,809659.9885899913,809659.9885899913,0.0,True
1986,4688,770206.8998768773,770206.8998768773,0.0,True
1987,4574,787618.2656366345,787618.2656366345,0.0,True
1988,4467,743320.7286032846,743320.7286032846,0.0,True
1989,4799,692389.835964238,692389.8359642379,-1.1641532182693481e-10,True
1990,4603,645450.9983564082,645450.9983564082,0.0,True
1991,4947,647626.9428167345,647626.9428167345,0.0,True
1992,5106,662105.025966347,662105.0259663468,-1.1641532182693481e-10,True
1993,5096,664974.9492735495,664974.9492735495,0.0,True
1994,4920,618381.5024509975,618381.5024509975,0.0,True
1995,5152,638089.7768274765,638089.7768274763,-1.1641532182693481e-10,True
1996,5171,642076.1250730345,642076.1250730345,0.0,True
1997,5228,599484.7429292409,599484.7429292409,0.0,True
1998,5177,590659.8074273098,590659.8074273098,0.0,True
1999,5783,549240.0784441374,549240.0784441374,0.0,True
2000,6289,522202.7663615778,522202.7663615778,0.0,True
2001,6198,547729.6165952983,547729.6165952983,0.0,True
2002,6193,468202.3520808298,468202.3520808298,0.0,True
2003,5884,472840.8974152223,472840.8974152223,0.0,True
2004,6445,471404.123595582,471404.123595582,0.0,True
2005,6196,500223.5146761392,500223.51467613917,-5.820766091346741e-11,True
2006,6373,502268.05521888164,502268.0552188816,-5.820766091346741e-11,True
2007,7089,488736.0874546065,488736.0874546065,0.0,True
2008,7072,485353.0103260112,485353.0103260112,0.0,True
2009,7201,469742.3712723645,469742.3712723645,0.0,True
2010,7568,517332.60079256183,517332.60079256183,0.0,True
2011,8748,474577.0475231726,474577.0475231726,0.0,True
2012,8439,405945.8210443502,405945.8210443502,0.0,True
2013,8506,425504.3295142483,425504.3295142483,0.0,True
2014,8463,439915.1151308548,439915.11513085477,-5.820766091346741e-11,True
2015,10398,467203.4354033086,467203.4354033086,0.0,True
2016,10088,433763.6384550896,433763.6384550896,0.0,True
2017,10415,429651.2775587881,429651.2775587881,0.0,True
2018,10519,455303.339768361,455303.339768361,0.0,True
2019,10442,429516.3330948258,429516.3330948258,0.0,True
