commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,240679.5806049622,240679.5806049622,0.0,1.0,138.03850163327192,33223048.680433277,3.1400002078192784,138.03849251466917,33223046.48577179,2.1946614868938923,1.0000000660584059,6.605840580675782e-08
Cod-likes,3,3,30392.2229727308,30392.2229727308,0.0,1.0,355.0252934959906,10790007.88088934,3.53900896042688,345.9465153712826,10514083.631803265,275924.24908607453,1.0262432998203905,0.026243299820390614
Crustaceans,28,28,180527.1950286043,180527.1950286043,0.0,1.0,216.6487652268167,39110993.89280784,2.998093077028352,99.56187732909353,17973626.446003247,21137367.446804594,2.1760212948848094,1.1760212948848094
Flatfishes,4,4,20886.805897635903,20886.805897635903,0.0,1.0,520.0871899845356,10862960.187053882,3.6007825206015145,398.82513475081237,8330183.176638701,2532777.0104151806,1.304048177177921,0.304048177177921
Herring-likes,10,10,403803.7293577029,403803.7293577029,0.0,1.0,92.01421770137897,37155684.26174839,2.904801222234728,80.31584302478164,32431836.939914677,4723847.321833711,1.1456546334574085,0.14565463345740842
Molluscs,13,13,165025.63806698707,165025.63806698707,0.0,1.0,11.662161689863048,1924555.6741100217,2.038600699062376,10.929510183525956,1803649.3917960038,120906.28231401788,1.0670342489310654,0.06703424893106531
Other fishes & inverts,49,49,986307.7976116333,986307.7976116333,0.0,1.0,556.6029491886956,548981828.9584422,3.5664044116830467,368.4719321683014,363426739.8986205,185555089.05982172,1.5105708212653344,0.5105708212653344
Perch-likes,85,85,853826.9145858468,853826.9145858468,0.0,1.0,711.0883932995446,607146408.8487573,3.6396258701028463,436.1399506532269,372388028.3938682,234758380.45488906,1.6304133391919604,0.6304133391919605
"Salmon, smelts, etc",3,3,39493.351675243,39493.351675243,0.0,1.0,872.3703082432618,34452827.374491274,3.930911205749056,852.9257101385033,33684895.02335628,767932.3511349931,1.022797528405611,0.02279752840561111
Scorpionfishes,7,7,11308.673196414898,11308.673196414898,0.0,1.0,436.7901648083453,4939517.229225781,3.6342830449163377,430.80729120914435,4871858.866916958,67658.36230882257,1.0138875866803667,0.013887586680366744
Sharks & rays,11,11,36149.8968426868,36149.8968426868,0.0,1.0,1097.8684680770336,39687831.867823355,4.035428482760538,1084.996863572669,39222524.69279071,465307.17503264546,1.0118632642512728,0.011863264251272718
Tuna & billfishes,14,14,122054.45928402629,122054.45928402629,0.0,1.0,2574.3468740734716,314210515.7245609,4.40698663622917,2552.6227541376675,311558990.012375,2651525.7121859193,1.0085105093968902,0.008510509396890142
