commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,6.1616159614,3.11,128.82495516931337,793.7698999978807
Cod-likes,9527.7785507639,4.123939392131572,1330.2687596670455,12674506.155106973
Crustaceans,9594.7598405133,3.016925439295007,103.97416451974863,997607.1381850069
Flatfishes,26211.3208714841,3.3003089642759766,199.66822826080093,5233567.998784582
Herring-likes,54144.677472687305,3.1993496114068902,158.25214722707594,8568511.470970253
Molluscs,11805.8453733136,2.0154247341844265,10.361550170453654,122326.85914020702
Other fishes & inverts,21467.1467666003,3.334850104224548,216.1972195038243,4641137.441619498
Perch-likes,2370.7548301218,3.6962728190260234,496.9043732987936,1178038.4431067607
"Salmon, smelts, etc",149.26900081100004,3.372066473544144,235.5409777663262,35158.96640122549
Scorpionfishes,1037.4942458064,3.877074874723498,753.4854575146002,781736.8264702003
Sharks & rays,507.42670565699996,3.965669541734436,923.9948310683782,468859.6531731233
Tuna & billfishes,0.1613044228,4.45,2818.382931264455,454.617631956985
