commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cod-likes,123.449815,3.5683148944370635,370.0964287939971,45688.33566677962
Crustaceans,0.26576900000000003,2.2874784117033964,19.3855627007683,5.152081613420491
Molluscs,0.000397,2.1,12.589254117941675,0.004997933884822845
Other fishes & inverts,84.40703700000003,3.2800045483174567,190.54806737443823,16083.597773152707
Perch-likes,3349.338988,4.205712265333115,1605.8769531184398,5378626.289010239
Sharks & rays,1.865857,3.6143198969695964,411.4526814399905,767.7118658335764
