functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,2,2,5106.4303403527,5106.4303403527,0.0,1.0,910.2165827679049,4647957.574538184,3.9393028566351056,869.5666129366246,4440381.335257312,207576.23928087205,1.0467473902821554,0.04674739028215543
Jellyfish,2,2,40139.1634272116,40139.1634272116,0.0,1.0,264.99122245886787,10636525.985053083,3.4196502530631414,262.81506316898555,10549176.77167285,87349.21338023245,1.0082801924046612,0.008280192404661064
Large bathydemersals (>=90 cm),1,1,64.343582759,64.343582759,0.0,1.0,2238.7211385683377,144047.33885379453,4.35,2238.7211385683377,144047.33885379453,0.0,1.0,0.0
Large benthopelagics (>=90 cm),6,6,7457.1659083084,7457.1659083084,0.0,1.0,27.919443836923477,208199.9247596368,2.0882696099426026,12.253766768269454,91378.37179270136,116821.55296693544,2.2784376726689093,1.2784376726689093
Large demersals (>=90 cm),2,2,237.0216149664,237.0216149664,0.0,1.0,2315.1625112670963,548743.5573301933,4.362415272521652,2303.6435092673833,546013.3048734202,2730.252456773189,1.0050003405272443,0.005000340527244352
Large pelagics (>=90 cm),14,14,16039.875947143697,16039.875947143697,0.0,1.0,2443.8682852196066,39199344.12608128,4.384756950679143,2425.2524427139606,38900748.32163915,298595.80444213003,1.0076758370294905,0.007675837029490547
Large rays (>=90 cm),3,3,1758.8844647772999,1758.8844647772999,0.0,1.0,294.7903143102413,518502.1042071007,3.4383298745066844,274.36573643646824,482577.63148528716,35924.47272181354,1.074442888310518,0.07444288831051799
Large reef assoc. fish (>=90 cm),4,4,3550.1292126048,3550.1292126048,0.0,1.0,395.6151805317917,1404485.0093558354,3.5564726701695224,360.1410862694715,1278547.3910244762,125937.61833135923,1.0985005477430507,0.09850054774305063
Large sharks (>=90 cm),7,7,7543.8364159836,7543.8364159836,0.0,1.0,1426.0116782202895,10757598.827776108,4.119821550697144,1317.7151851115564,9940627.799339129,816971.0284369793,1.0821850535930229,0.08218505359302287
"Lobsters, crabs",11,11,20330.6246877903,20330.6246877903,0.0,1.0,500.623377144885,10177985.990666753,3.534668781701106,342.5064715027609,6963370.525261976,3214615.465404777,1.461646476191763,0.46164647619176297
Medium benthopelagics (30 - 89 cm),3,3,8046.0923318461,8046.0923318461,0.0,1.0,1813.6171813478115,14592531.295746963,3.914033255518334,820.414364055828,6601129.723565992,7991401.5721809715,2.2106111994211712,1.2106111994211715
Medium demersals (30 - 89 cm),10,10,202312.708264898,202312.708264898,0.0,1.0,324.88295683769013,65727950.86694106,3.4033307855857986,253.12252003583853,51209902.55128641,14518048.31565465,1.2835007995009347,0.28350079950093465
Medium pelagics (30 - 89 cm),9,9,83202.2185875804,83202.2185875804,0.0,1.0,204.8217031239283,17041620.11479758,3.0642112935009482,115.93412631461582,9645976.519388823,7395643.595408758,1.7667076091822533,0.7667076091822533
Medium reef assoc. fish (30 - 89 cm),15,15,15593.484553020098,15593.484553020098,0.0,1.0,883.4137492920577,13775498.65351127,3.8357793112385026,685.1399809100038,10683719.70897663,3091778.9445346408,1.2893916190946941,0.2893916190946941
Other demersal invertebrates,12,12,14833.2768384021,14833.2768384021,0.0,1.0,41.00215073768439,608196.2528619654,2.329080184410073,21.334387766321072,316458.8799156595,291737.37294630596,1.9218808238974296,0.9218808238974298
Shrimps,9,9,26997.0704384966,26997.0704384966,0.0,1.0,85.32711361414708,2303582.096554731,2.8023696708991848,63.44094900291485,1712719.768916763,590862.3276379681,1.3449848237646422,0.3449848237646422
Small benthopelagics (<30 cm),2,2,2348.5580010139,2348.5580010139,0.0,1.0,485.14068253890304,1139381.0315940853,3.602238964891012,400.16487471358164,939810.4182333071,199570.6133607782,1.212351990879117,0.21235199087911683
Small demersals (<30 cm),2,2,25100.8600549294,25100.8600549294,0.0,1.0,612.3343621224348,15370119.130459696,3.7538044226527814,567.2890786093911,14239443.77286417,1130675.3575955257,1.0794044609909716,0.07940446099097154
Small pelagics (<30 cm),11,11,169941.1704139635,169941.1704139635,0.0,1.0,200.70229012066466,34107582.087868616,2.956951847802666,90.5632183787114,15390419.327733584,18717162.760135032,2.216156776599754,1.2161567765997543
Small to medium flatfishes (<90 cm),4,4,14274.9401417047,14274.9401417047,0.0,1.0,794.9222719799703,11347467.84982198,3.8015535776013145,633.2184751472323,9039155.829348266,2308312.020473713,1.2553680967617686,0.25536809676176864
