functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,609989.8958345469,4.012470831110888,1029.1314044466744,627759758.1984879
Jellyfish,1437809.0859416688,3.4337826182097415,271.5079922370089,390376658.1441515
Large benthopelagics (>=90 cm),771642.2209903115,4.230914074893793,1701.8217698705496,1313197530.2325735
Large demersals (>=90 cm),235483.68150219918,4.343599052220558,2205.9672075653884,519469279.31062365
Large flatfishes (>=90 cm),5700.4175110233,4.25,1778.2794100389228,10136935.088478059
Large pelagics (>=90 cm),331565.76807735587,4.383007460754671,2415.50233005736,800897885.3581113
Large rays (>=90 cm),0.1251043766,3.84,691.8309709189363,86.55108232938626
Large reef assoc. fish (>=90 cm),10356.063652305,3.733378809091659,541.2261963503795,5604972.939699454
Large sharks (>=90 cm),29377.9547213562,4.067294186939987,1167.6002705275162,34301707.88020062
"Lobsters, crabs",635863.1236255732,3.3141963504966556,206.1561762974383,131087110.21519348
Medium benthopelagics (30 - 89 cm),740196.5227352128,3.609808236727779,407.2004382395225,301408348.44114935
Medium demersals (30 - 89 cm),898577.2660387392,3.350145899201123,223.94733528144857,201233984.27386495
Medium pelagics (30 - 89 cm),1058842.8346662621,3.5281237428429466,337.38342509317937,357236022.19507456
Medium reef assoc. fish (30 - 89 cm),499720.28623948456,3.3685539012677936,233.64360645749275,116756449.89696376
Other demersal invertebrates,92667.89466727071,2.3711017879834824,23.50183581739938,2177865.646014256
Shrimps,1151880.132868309,2.6675608933536585,46.511558644118914,53575740.350899845
Small bathydemersals (<30 cm),7383.935699065601,3.51,323.5936569296281,2389394.7553938674
Small benthopelagics (<30 cm),14584.0283912924,3.8480589764447686,704.7887715736236,10278659.454493823
Small demersals (<30 cm),278864.2822514818,3.6770267243186177,475.3644766042934,132562173.57610758
Small pelagics (<30 cm),730806.6311900263,3.138649479625694,137.6098367462539,100566181.2111393
Small reef assoc. fish (<30 cm),1624.7529706802,3.11,128.82495516931337,209308.7286090855
Small to medium flatfishes (<90 cm),25203.6930517502,3.166453374120859,146.70785728173644,3697579.8032088606
