commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,17552.3964534792,3.11,128.82495516931337,2261186.686233473
Cod-likes,1750.3818296807,4.347602750330159,2226.397728993924,3897046.13047334
Crustaceans,4262.113808886,3.0546813181363754,113.41782591916564,483399.68202390434
Flatfishes,423.32524207880004,3.2100145277204937,162.18643499429507,68657.61185585753
Herring-likes,22854.9670240415,3.1454693719003086,139.78783281467364,3194846.3093415922
Molluscs,5417.2912701571995,2.709814746611869,51.2642663624887,277713.4626365234
Other fishes & inverts,9071.6424499165,3.4412871357509895,276.24036281844616,2505953.8017241517
Perch-likes,21592.642587422702,3.2163098266836134,164.55452403345626,3553167.0235978803
Scorpionfishes,334.2515210217,3.890746208481109,777.5820175325306,259907.97207937055
Sharks & rays,294.79965577699994,4.014133661725195,1033.0793050701773,304551.42352503055
Tuna & billfishes,3501.6045853580003,4.430748383825912,2696.1769021687405,9440945.403570391
