functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large benthopelagics (>=90 cm),9842.6626217051,4.104441094796373,1271.8652299074956,12518540.35825687
Large demersals (>=90 cm),487.91844079059996,3.9671299839569807,927.1072642482593,452352.7308176494
Large flatfishes (>=90 cm),1242.5542132346,4.0912886714923316,1233.924738974537,1533218.383227215
Large pelagics (>=90 cm),318.74067477250003,3.8561543402624068,718.0494274787382,228871.55903458034
"Lobsters, crabs",0.5997398398,2.6,39.810717055349734,23.876073069098577
Medium benthopelagics (30 - 89 cm),1142.7188703673,3.825061845968211,668.4391002652998,763837.9735644978
Medium demersals (30 - 89 cm),2435.4992674874,3.697413039915137,498.2106877642221,1213391.7651041567
Medium pelagics (30 - 89 cm),141602.59868320887,3.3790526629801376,239.36059898472558,33894082.83860659
Medium reef assoc. fish (30 - 89 cm),0.0039374486,2.53,33.88441561392024,0.13341814482084838
Other demersal invertebrates,0.036196954600000004,3.7499999999999996,562.3413251903485,20.355043417618884
Small benthopelagics (<30 cm),177.1203752114,3.31,204.17379446695296,36163.33908432197
Small demersals (<30 cm),38.2470898955,3.1213498264147432,132.23603733111196,5057.643607227733
Small pelagics (<30 cm),92133.1039552355,3.01,102.32929922807536,9427915.963446667
Small reef assoc. fish (<30 cm),79.64428029140001,3.1136627807313046,129.91604193249808,10347.069658021153
Small to medium flatfishes (<90 cm),8507.974098156197,3.3791816966439705,239.43172621527478,2037078.924916384
