functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,25707.113905070502,4.1395411021079855,1378.926449911181,35448219.31458122
Jellyfish,58254.8650368879,3.4326899918050184,270.82577325371386,15776918.869405907
Large bathydemersals (>=90 cm),72.9931752964,4.35,2238.7211385683377,163411.36450727485
Large bathypelagics (>=90 cm),47.7925885414,4.220050492236341,1659.7798666604563,79325.17623660294
Large benthopelagics (>=90 cm),13716.938450075098,2.899957877058834,79.42511952492225,1089469.4759132164
Large demersals (>=90 cm),1955.9487616674999,4.161181938663438,1449.3789136057067,2834910.8912540684
Large pelagics (>=90 cm),86406.3842497922,4.4175727247792,2615.6084081539893,226005265.1619409
Large rays (>=90 cm),9350.659157833099,3.6410212273698592,437.543490809955,4091320.0492923683
Large reef assoc. fish (>=90 cm),5067.210416762,3.64308604783535,439.62871152866194,2227691.186565692
Large sharks (>=90 cm),44508.2029548775,4.243912368904015,1753.5266429465546,78046319.71105027
"Lobsters, crabs",25434.5537329542,3.4261326831021925,266.76735520082235,6785108.6300533945
Medium bathydemersals (30 - 89 cm),9832.47625501,3.485308953604132,305.7095132742298,3005881.5301995287
Medium benthopelagics (30 - 89 cm),2717.2235154881,3.111664462240755,129.31963264166572,351390.34682821657
Medium demersals (30 - 89 cm),334142.1217367177,3.5100528175814505,323.633013804722,108139421.89675826
Medium pelagics (30 - 89 cm),123228.0613007832,3.404320336651522,253.69992372535606,31262949.752832197
Medium reef assoc. fish (30 - 89 cm),48258.5717191824,3.921976395507064,835.5576033103587,40322816.524861105
Other demersal invertebrates,13235.509640024298,2.2495905406778958,17.766036117671284,235142.54230045812
Shrimps,81978.6433365361,2.9033895394429727,80.05519863496784,6562816.57613158
Small bathydemersals (<30 cm),11.8490594674,3.5,316.22776601683796,3747.0016047765657
Small benthopelagics (<30 cm),1186.8819890989998,3.0609553793781683,115.0682158588543,136572.39292063008
Small demersals (<30 cm),19845.3961400907,3.691255770401221,491.1970732068433,9748000.500642937
Small pelagics (<30 cm),662108.3925196392,2.6698589557968115,46.75832613495465,30959080.154123858
Small reef assoc. fish (<30 cm),0.16633565919999999,3.494881544672413,312.52268343953415,51.98366656486783
Small to medium flatfishes (<90 cm),20574.1526550974,3.7913005328144256,618.4442169652925,12723965.728506107
Small to medium rays (<90 cm),8.0586803357,3.56,363.0780547701014,2925.929980300024
Small to medium sharks (<90 cm),20.5462070249,3.6143499675366693,411.4811714262099,8454.377334971276
