eez_unit_id,eez_name,lme_unit_id,lme_name,eez_area_km2,lme_area_km2,intersection_km2,intersection_fraction_of_eez,intersection_fraction_of_lme,eez_to_lme_area_ratio,lme_mostly_contained,flag_prefer_eez_candidate,flag_review_110_120
EEZ_579,Jan Mayen Isl. (Norway),LME_021,Norwegian Sea,305376.5402938453,1060118.1873210357,115516.19037604493,0.3782746057208282,0.10896538872515651,0.288058957903123,False,False,False
EEZ_579,Jan Mayen Isl. (Norway),LME_059,Iceland Shelf and Sea,305376.5402938453,480787.1636455053,44217.72591102572,0.14479738970281636,0.09196943939965169,0.6351595121183518,False,False,False
EEZ_586,Pakistan,LME_032,Arabian Sea,224044.43640127857,3931902.1047515674,222219.95902239316,0.9918566271575803,0.05651716474676418,0.056981183771215624,False,False,False
EEZ_598,Papua New Guinea,LME_039,North Australian Shelf,2398837.4171039592,779233.7571536872,26.807606952768204,1.1175249627851888e-05,3.440252261489357e-05,3.0784567468768422,False,False,False
EEZ_598,Papua New Guinea,LME_040,Northeast Australian Shelf-Great Barrier Reef,2398837.4171039592,1281812.9017148397,4068.6800851864373,0.0016961049782600217,0.0031741606592844093,1.8714411548633483,False,False,False
EEZ_604,Peru,LME_011,Pacific Central-American Coastal,851965.3818763017,1981662.465291764,9668.726718693923,0.011348731913731374,0.004879098680042051,0.42992456929382533,False,False,False
EEZ_604,Peru,LME_013,Humboldt Current,851965.3818763017,2559648.0480429977,700038.9393131385,0.8216753335345947,0.27349031045434535,0.3328447372003661,False,False,False
EEZ_608,Philippines,LME_036,South China Sea,2326286.2631614525,3164824.0447257855,897005.0561281673,0.38559530283651594,0.2834296768008434,0.7350444227818081,False,False,False
EEZ_608,Philippines,LME_037,Sulu-Celebes Sea,2326286.2631614525,1013858.8714074758,645755.2959350039,0.2775906414275147,0.6369281900532595,2.2944872592888763,False,False,False
EEZ_608,Philippines,LME_049,Kuroshio Current,2326286.2631614525,1320719.814467396,13130.917755298464,0.005644583800040748,0.009942243321755374,1.761377574318872,False,False,False
EEZ_616,Poland,LME_023,Baltic Sea,29732.158735194436,396444.90371621336,29518.27961542344,0.9928064718853453,0.07445745761573333,0.07499695028612997,False,False,False
EEZ_620,Portugal (mainland),LME_025,Iberian Coastal,314158.3409284222,303943.39540209086,159270.09026173048,0.5069739348350408,0.5240123413474075,1.033608052291506,False,False,False
EEZ_620,Portugal (mainland),LME_027,Canary Current,314158.3409284222,1123299.8683993171,20606.036304183097,0.06559124371260279,0.018344198983612756,0.2796745105793455,False,False,False
EEZ_621,Madeira Isl. (Portugal),LME_027,Canary Current,458579.10804146284,1123299.8683993171,18974.575764427464,0.04137688663023842,0.016891816956647477,0.4082428218343247,False,False,False
EEZ_624,Guinea-Bissau,LME_027,Canary Current,140734.2505170062,1123299.8683993171,22308.60786195309,0.15851583946338163,0.019859886473362155,0.12528644797007774,False,False,False
EEZ_624,Guinea-Bissau,LME_028,Guinea Current,140734.2505170062,1918690.5432233866,107704.27220234263,0.7653024889582777,0.05613425916062536,0.0733491135472913,False,False,False
EEZ_626,Timor Leste,LME_038,Indonesian Sea,78039.65468766144,2267460.478990507,8382.48004024259,0.10741308471688961,0.0036968582773158377,0.03441720612586173,False,False,False
EEZ_626,Timor Leste,LME_039,North Australian Shelf,78039.65468766144,779233.7571536872,141.3867591899487,0.001811729687372679,0.0001814433190194341,0.10014922219581125,False,False,False
EEZ_630,Puerto Rico (USA),LME_012,Caribbean Sea,173208.77566717693,3262576.84767364,105879.23250434989,0.611280993682435,0.03245264018220641,0.05308956194876524,False,False,False
EEZ_634,Qatar,LME_032,Arabian Sea,30486.733813287738,3931902.1047515674,30326.388514823877,0.9947404894389187,0.00771290528270668,0.007753685875455947,False,False,False
EEZ_642,Romania,LME_062,Black Sea,30288.91359280861,462205.2642152028,30087.015402579334,0.9933342544753004,0.06509448881692273,0.06553130381203554,False,False,False
EEZ_645,Russia (Barents Sea),LME_020,Barents Sea,1198570.6153619662,2001350.9660391603,1069846.881355835,0.8926022944695194,0.5345623528856364,0.5988807738874691,False,False,False
EEZ_645,Russia (Barents Sea),LME_058,Kara Sea,1198570.6153619662,993288.5596090119,34039.661641707135,0.028400213725769688,0.034269660424868044,1.2066691031191978,False,False,False
EEZ_645,Russia (Barents Sea),LME_064,Central Arctic Ocean,1198570.6153619662,3337137.3298031692,84295.05301499566,0.07032965094804923,0.025259689573508666,0.35916131010187113,False,False,False
EEZ_647,Russia (Black Sea),LME_062,Black Sea,157768.95651583862,462205.2642152028,154913.88897460504,0.9819034897340723,0.3351625370118613,0.3413395924508151,False,False,False
EEZ_648,Russia (Baltic Sea),LME_023,Baltic Sea,23208.42247971121,396444.90371621336,22766.537108993743,0.9809601289745667,0.05742673671822676,0.058541356597497006,False,False,False
EEZ_649,Russia (Far East),LME_001,East Bering Sea,3394719.1917649913,1286076.9881305452,35905.45202320987,0.010576854813296595,0.027918586798915054,2.639592515141407,False,False,False
EEZ_649,Russia (Far East),LME_050,Sea of Japan / East Sea,3394719.1917649913,988300.3380015396,315480.6469430194,0.09293276678327962,0.3192153587450538,3.434906436063268,False,False,False
EEZ_649,Russia (Far East),LME_051,Oyashio Current,3394719.1917649913,534330.3467746209,456178.6292816789,0.13437889955325033,0.8537389501369529,6.353221770495612,False,False,False
EEZ_649,Russia (Far East),LME_052,Sea of Okhotsk,3394719.1917649913,1563892.65463195,1480327.9215697974,0.43606785655815655,0.9465661963340963,2.1706855529441134,True,True,False
EEZ_649,Russia (Far East),LME_053,West Bering Sea,3394719.1917649913,750343.1420938191,659782.2748985598,0.19435547909207893,0.8793073966897987,4.524222320859877,False,False,False
EEZ_649,Russia (Far East),LME_054,Northern Bering - Chukchi Seas,3394719.1917649913,1332042.5311335474,154631.7276501186,0.04555066823354013,0.11608617895896269,2.5485066072748728,False,False,False
EEZ_659,Saint Kitts & Nevis,LME_012,Caribbean Sea,9581.113284239815,3262576.84767364,8956.559342805063,0.9348140531370093,0.0027452408819707897,0.0029366705311697308,False,False,False
EEZ_660,Anguilla (UK),LME_012,Caribbean Sea,90163.04219307765,3262576.84767364,707.7761277000692,0.007849958369687856,0.00021693776445595283,0.02763553056454987,False,False,False
EEZ_662,Saint Lucia,LME_012,Caribbean Sea,15535.13994713363,3262576.84767364,15513.995011977093,0.9986388963840369,0.004755135506781779,0.004761616560299833,False,False,False
EEZ_666,Saint Pierre & Miquelon (France),LME_008,Scotian Shelf,12355.915938262144,284630.68453900755,1145.4375854942816,0.09270357545467302,0.004024294103601131,0.043410344033265366,False,False,False
EEZ_666,Saint Pierre & Miquelon (France),LME_009,Newfoundland-Labrador Shelf,12355.915938262144,909411.1731080089,8642.517163240775,0.6994639010514621,0.00950342091543043,0.013586721060435725,False,False,False
EEZ_670,Saint Vincent & the Grenadines,LME_012,Caribbean Sea,36476.16388194662,3262576.84767364,36467.35634718342,0.9997585399936325,0.011177470462706875,0.011180170026632696,False,False,False
EEZ_678,Sao Tome & Principe,LME_028,Guinea Current,165124.14631917796,1918690.5432233866,133704.177135771,0.8097191120511624,0.06968511811766628,0.08606085379551126,False,False,False
EEZ_683,Saudi Arabia (Red Sea),LME_033,Red Sea,190695.09681524482,460970.08083065716,189200.42139404238,0.9921619619687938,0.41043969936857444,0.41368215583887086,False,False,False
EEZ_684,Saudi Arabia (Persian Gulf),LME_032,Arabian Sea,33918.15090195135,3931902.1047515674,33662.359168130795,0.99245855900105,0.008561342137041256,0.008626397605617505,False,False,False
EEZ_686,Senegal,LME_027,Canary Current,186974.17661936954,1123299.8683993171,139436.9222781755,0.7457549742926938,0.12413152195670664,0.16645081325061,False,False,False
EEZ_686,Senegal,LME_028,Guinea Current,186974.17661936954,1918690.5432233866,36339.771050793264,0.1943571658281535,0.01893988125346295,0.0974488446194425,False,False,False
EEZ_690,Seychelles,LME_030,Agulhas Current,1335619.808491177,2626846.36963807,34081.298615085914,0.025517215601636573,0.012974226056387789,0.5084499131463102,False,False,False
EEZ_690,Seychelles,LME_031,Somali Coastal Current,1335619.808491177,840641.0911217374,11897.665350776086,0.008907973118650166,0.014153085634798128,1.5888109950810854,False,False,False
EEZ_694,Sierra Leone,LME_028,Guinea Current,159258.87998501462,1918690.5432233866,159003.43552213832,0.9983960425760853,0.08287080794957881,0.08300394273975042,False,False,False
EEZ_702,Singapore,LME_036,South China Sea,918.0786211586919,3164824.0447257855,873.132884928453,0.9510436958291071,0.00027588670731427825,0.000290088361369941,False,False,False
EEZ_704,Viet Nam,LME_035,Gulf of Thailand,1441177.9830089605,387309.2560812747,70460.64050845121,0.04889100537141159,0.18192346142552665,3.721000622578814,False,False,False
EEZ_704,Viet Nam,LME_036,South China Sea,1441177.9830089605,3164824.0447257855,1369068.571198716,0.9499649504361072,0.43258915878128645,0.45537380993129767,False,False,False
EEZ_705,Slovenia,LME_026,Mediterranean Sea,141.2641568861313,2527801.206996367,130.87159987862412,0.9264317486007133,5.177290030418607e-05,5.588420343148223e-05,False,False,False
EEZ_706,Somalia,LME_031,Somali Coastal Current,830125.0726553557,840641.0911217374,461291.6058760339,0.5556892823396855,0.5487378748765351,0.9874904777110654,False,False,False
EEZ_706,Somalia,LME_032,Arabian Sea,830125.0726553557,3931902.1047515674,136096.71592203673,0.16394724169298788,0.03461345483590972,0.21112556989966214,False,False,False
EEZ_723,Canary Isl. (Spain),LME_027,Canary Current,444385.76547107263,1123299.8683993171,195165.65759026544,0.4391807135932435,0.17374315005339858,0.3956074223566986,False,False,False
EEZ_736,Sudan,LME_033,Red Sea,82536.08825331145,460970.08083065716,82166.0301915836,0.9955164090089647,0.17824590707388724,0.17904868815907396,False,False,False
EEZ_740,Suriname,LME_017,North Brazil Shelf,132271.09117608043,1054826.778598855,132185.354954109,0.9993518143593653,0.12531475085387303,0.1253960307604045,False,False,False
EEZ_744,Svalbard Isl. (Norway),LME_019,Greenland Sea,796172.247227691,1208537.6311131367,122396.1980226226,0.15373080190726554,0.10127628207148855,0.6587897858789618,False,False,False
EEZ_744,Svalbard Isl. (Norway),LME_020,Barents Sea,796172.247227691,2001350.9660391603,540573.9845256736,0.6789661237351308,0.2701045412317233,0.39781740471206906,False,False,False
EEZ_744,Svalbard Isl. (Norway),LME_021,Norwegian Sea,796172.247227691,1060118.1873210357,86855.87393420583,0.10909181302995934,0.08193036868247149,0.7510221565386521,False,False,False
EEZ_744,Svalbard Isl. (Norway),LME_064,Central Arctic Ocean,796172.247227691,3337137.3298031692,43533.66996337229,0.05467870817522033,0.013045213804833134,0.23857940760102037,False,False,False
EEZ_760,Syria,LME_026,Mediterranean Sea,10199.927667190606,2527801.206996367,10178.199242432818,0.9978697471720628,0.004026503039187546,0.004035098819859558,False,False,False
EEZ_768,Togo,LME_028,Guinea Current,15382.732008285593,1918690.5432233866,15330.053025460255,0.9965754468844049,0.00798985176614561,0.0080173074613912,False,False,False
EEZ_780,Trinidad & Tobago,LME_012,Caribbean Sea,80157.81000611359,3262576.84767364,30013.1320619093,0.3744255495455803,0.00919921076596555,0.0245688649642903,False,False,False
EEZ_780,Trinidad & Tobago,LME_017,North Brazil Shelf,80157.81000611359,1054826.778598855,49992.513611446746,0.6236761409478857,0.04739405049789567,0.07599144393412975,False,False,False
EEZ_784,United Arab Emirates,LME_032,Arabian Sea,54527.02628499514,3931902.1047515674,54307.742396964386,0.9959784366951422,0.013812078976059796,0.013867849410365818,False,False,False
EEZ_788,Tunisia,LME_026,Mediterranean Sea,99812.4684066199,2527801.206996367,99298.69939485042,0.994852656987938,0.03928263785934379,0.03948588525488561,False,False,False
EEZ_793,Turkey (Mediterranean Sea),LME_026,Mediterranean Sea,78227.87379330207,2527801.206996367,76997.89342536991,0.9842769551530688,0.03046042276277803,0.03094700389286368,False,False,False
EEZ_794,Turkey (Black Sea),LME_062,Black Sea,172202.93727420244,462205.2642152028,171678.45144792434,0.9969542573745827,0.37143335383560416,0.3725681003798017,False,False,False
EEZ_796,Turks & Caicos Isl. (UK),LME_012,Caribbean Sea,90662.8174518732,3262576.84767364,26333.622356713513,0.29045669544399794,0.008071418264213618,0.027788714775107824,False,False,False
EEZ_804,Ukraine,LME_062,Black Sea,133259.1941257995,462205.2642152028,132191.11642212712,0.9919849605073847,0.28600088890501885,0.2883117187167172,False,False,False
EEZ_826,United Kingdom (UK),LME_021,Norwegian Sea,733380.363732427,1060118.1873210357,24483.822610909225,0.033384889781207884,0.023095370783875427,0.6917911347089618,False,False,False
EEZ_826,United Kingdom (UK),LME_022,North Sea,733380.363732427,696532.8905595425,322065.0678567949,0.4391514741650487,0.46238314402938235,1.0529012680841017,False,False,False
EEZ_826,United Kingdom (UK),LME_024,Celtic-Biscay Shelf,733380.363732427,762660.9802682624,241009.2655119023,0.32862792274028524,0.31601100849177893,0.9616072969597368,False,False,False
EEZ_826,United Kingdom (UK),LME_060,Faroe Plateau,733380.363732427,104186.75713574768,2178.63535896948,0.002970675882132498,0.02091086639860456,7.039093872332415,False,False,False
EEZ_830,Channel Isl. (UK),LME_024,Celtic-Biscay Shelf,8838.21532351992,762660.9802682624,8824.635813722593,0.9984635461685132,0.011570850013355302,0.01158865544741927,False,False,False
EEZ_834,Tanzania,LME_030,Agulhas Current,241354.63178333925,2626846.36963807,11881.466372702484,0.04922825091406704,0.004523091456749153,0.09187999518091093,False,False,False
EEZ_834,Tanzania,LME_031,Somali Coastal Current,241354.63178333925,840641.0911217374,228968.77756204281,0.9486819286218835,0.27237400120009686,0.28710782084335146,False,False,False
EEZ_842,Hawaii Main Islands (USA),LME_010,Insular Pacific-Hawaiian,894144.120530003,980512.2770259965,324925.196543367,0.3633924208446038,0.33138309856649784,0.9119152727409413,False,False,False
EEZ_848,USA (West Coast),LME_002,Gulf of Alaska,821802.5274343761,1483052.121169453,52702.14246811601,0.06412993475774442,0.035536271258327735,0.5541292283013951,False,False,False
EEZ_848,USA (West Coast),LME_003,California Current,821802.5274343761,2215007.371490185,767197.177509624,0.9335541713467017,0.3463632615332917,0.3710157076730151,False,False,False
EEZ_850,US Virgin Isl.,LME_012,Caribbean Sea,38244.58997768487,3262576.84767364,34674.31397534621,0.9066462471052282,0.010627891876346303,0.011722203571987869,False,False,False
EEZ_851,USA (East Coast),LME_005,Gulf of Mexico,926567.5169091584,1532439.5578843302,6783.226735869954,0.007320812150308727,0.0044264236726144065,0.6046356035003219,False,False,False
EEZ_851,USA (East Coast),LME_006,Southeast U.S. Continental Shelf,926567.5169091584,301674.42192889133,254358.52486438802,0.2745169890186487,0.8431557545980604,3.0714155710806756,False,False,False
EEZ_851,USA (East Coast),LME_007,Northeast U.S. Continental Shelf,926567.5169091584,321935.25791646435,262786.87623917876,0.28361330549961705,0.8162724329727395,2.8781175535286785,False,False,False
EEZ_851,USA (East Coast),LME_012,Caribbean Sea,926567.5169091584,3262576.84767364,14551.817436876569,0.015705080494747413,0.004460222123887335,0.2839986796233908,False,False,False
EEZ_852,USA (Gulf of Mexico),LME_005,Gulf of Mexico,695687.7909773169,1532439.5578843302,692146.8455944255,0.9949101516099383,0.4516633899414578,0.4539740490240125,False,False,False
EEZ_858,Uruguay,LME_014,Patagonian Shelf,162906.46029506036,1170311.112854071,110704.62386119505,0.6795594457131043,0.09459418324347664,0.13919927659045786,False,False,False
EEZ_858,Uruguay,LME_015,South Brazil Shelf,162906.46029506036,566579.6220120125,6437.579927791745,0.03951703275690746,0.01136218049094476,0.2875261551351849,False,False,False
EEZ_862,Venezuela,LME_012,Caribbean Sea,472358.9397672915,3262576.84767364,445473.0884909223,0.9430817350686439,0.13654025921521637,0.1447809390617432,False,False,False
EEZ_862,Venezuela,LME_017,North Brazil Shelf,472358.9397672915,1054826.778598855,25355.437166801545,0.053678326018965467,0.02403753647635076,0.4478071180509222,False,False,False
EEZ_891,Montenegro,LME_026,Mediterranean Sea,6368.253708233463,2527801.206996367,6314.349680093711,0.9915355086952551,0.002497961335969402,0.0025192858087920897,False,False,False
EEZ_899,Corsica (France),LME_026,Mediterranean Sea,23555.600809500604,2527801.206996367,23479.13902554532,0.9967539871059266,0.009288364512431006,0.00931861284989665,False,False,False
EEZ_900,Crete (Greece),LME_026,Mediterranean Sea,96166.5270389064,2527801.206996367,96004.42828923119,0.9983143953029558,0.03797942180876931,0.03804354819229446,False,False,False
EEZ_901,Sicily (Italy),LME_026,Mediterranean Sea,105100.70862118475,2527801.206996367,104876.02604190727,0.997862216323514,0.041489032346228326,0.041577916938361444,False,False,False
EEZ_902,Sardinia (Italy),LME_026,Mediterranean Sea,116511.70328288968,2527801.206996367,116234.23641222388,0.9976185493572941,0.045982348647715846,0.04609211474399661,False,False,False
EEZ_903,Balearic Islands (Spain),LME_026,Mediterranean Sea,128840.09608986475,2527801.206996367,128674.9194577952,0.9987179718342158,0.050903891928547586,0.05096923592459141,False,False,False
EEZ_904,St Barthelemy (France),LME_012,Caribbean Sea,4200.286487737598,3262576.84767364,254.69345259313366,0.06063716209279794,7.806511983763423e-05,0.0012874138093429386,False,False,False
EEZ_905,St Martin (France),LME_012,Caribbean Sea,1070.241283917514,3262576.84767364,408.62172743609034,0.3818033686201772,0.0001252450889325275,0.00032803557858894353,False,False,False
EEZ_906,Curaçao (Netherlands),LME_012,Caribbean Sea,25452.931939698534,3262576.84767364,25388.954651382344,0.9974864472011413,0.00778187176479407,0.007801481199698816,False,False,False
EEZ_907,Bonaire (Netherlands),LME_012,Caribbean Sea,12812.589318453804,3262576.84767364,12769.170219424419,0.9966112158947569,0.003913829716694458,0.003927137939322331,False,False,False
EEZ_908,Saba and Sint Eustatius (Netherlands),LME_012,Caribbean Sea,11653.822436703756,3262576.84767364,11653.822436703762,1.0000000000000004,0.0035719687170015463,0.0035719687170015445,False,False,False
EEZ_909,Sint Maarten (Netherlands),LME_012,Caribbean Sea,479.0622999095295,3262576.84767364,170.93804540610572,0.35681798680127247,5.239356906734381e-05,0.00014683556044085884,False,False,False
EEZ_910,South Orkney Islands (UK),LME_061,Antarctic,496680.50276762893,4376383.972115592,3316.0341828388177,0.0066763929011931,0.0007577109787365871,0.11349107069495279,False,False,False
EEZ_911,Musandam (Oman),LME_032,Arabian Sea,6979.21688785804,3931902.1047515674,6848.269726102399,0.9812375566113365,0.0017417192858963865,0.001775023055488563,False,False,False
EEZ_912,Russia (Kara Sea),LME_020,Barents Sea,1058500.2676426906,2001350.9660391603,60.452394233351384,5.711136414540597e-05,3.0205793615995145e-05,0.5288928756646569,False,False,False
EEZ_912,Russia (Kara Sea),LME_057,Laptev Sea,1058500.2676426906,898998.1635058462,6.595423137900897,6.230913056440776e-06,7.336414472951264e-06,1.1774220578102517,False,False,False
EEZ_912,Russia (Kara Sea),LME_058,Kara Sea,1058500.2676426906,993288.5596090119,950765.7138347345,0.898219625349851,0.9571898363643536,1.065652329731199,True,False,False
EEZ_912,Russia (Kara Sea),LME_064,Central Arctic Ocean,1058500.2676426906,3337137.3298031692,93919.75027324178,0.08872907560279003,0.02814380739877473,0.31718810556265686,False,False,False
EEZ_913,Russia (Laptev to Chukchi Sea),LME_054,Northern Bering - Chukchi Seas,2088748.5542544199,1332042.5311335474,413073.86063974816,0.19776141067740685,0.3101056092317328,1.5680794760186278,False,False,False
EEZ_913,Russia (Laptev to Chukchi Sea),LME_056,East Siberian Sea,2088748.5542544199,629972.9022024922,584276.070294642,0.27972542176250587,0.9274622261559404,3.315616508189162,True,True,False
EEZ_913,Russia (Laptev to Chukchi Sea),LME_057,Laptev Sea,2088748.5542544199,898998.1635058462,884714.2383105294,0.42356186746773294,0.9841112854562312,2.323418043601862,True,True,False
EEZ_913,Russia (Laptev to Chukchi Sea),LME_058,Kara Sea,2088748.5542544199,993288.5596090119,1.2687034437975346,6.073988375543839e-07,1.2772758042204115e-06,2.10286178578017,False,False,False
EEZ_913,Russia (Laptev to Chukchi Sea),LME_064,Central Arctic Ocean,2088748.5542544199,3337137.3298031692,196706.6525133078,0.09417440510618205,0.0589447280927183,0.625910278129794,False,False,False
EEZ_914,Sweden (Baltic),LME_023,Baltic Sea,142721.04902865956,396444.90371621336,141327.20054491752,0.9902337567357556,0.3564863596937132,0.36000222903817014,False,False,False
EEZ_915,Sweden (West Coast),LME_022,North Sea,14788.37171716304,696532.8905595425,13654.55231466185,0.923330341961495,0.019603600202845847,0.021231404744265797,False,False,False
EEZ_915,Sweden (West Coast),LME_023,Baltic Sea,14788.37171716304,396444.90371621336,710.8022485762871,0.048064943333237055,0.00179294081450748,0.037302463920053264,False,False,False
EEZ_916,Yemen (Red Sea),LME_033,Red Sea,35691.69926754711,460970.08083065716,35485.25427679159,0.9942158822641646,0.07697951722343455,0.0774273662256594,False,False,False
EEZ_917,Yemen (Arabian Sea),LME_032,Arabian Sea,178726.29094026066,3931902.1047515674,177721.5319417958,0.9943782249764211,0.045199887282805315,0.045455427469640236,False,False,False
EEZ_917,Yemen (Arabian Sea),LME_033,Red Sea,178726.29094026066,460970.08083065716,144.1338020367384,0.0008064499144388061,0.00031267496098014147,0.38771776818616976,False,False,False
EEZ_918,France (Mediterranean),LME_026,Mediterranean Sea,64062.05699945809,2527801.206996367,63877.605722337954,0.9971207406418171,0.025270027384091585,0.025342996443766697,False,False,False
EEZ_919,France (Atlantic Coast),LME_022,North Sea,258212.79481860966,696532.8905595425,1809.2234276575307,0.007006714864491828,0.002597470201592542,0.3707115605282915,False,False,False
EEZ_919,France (Atlantic Coast),LME_024,Celtic-Biscay Shelf,258212.79481860966,762660.9802682624,191713.37750887693,0.7424627336672163,0.25137430977712094,0.33856825181718947,False,False,False
EEZ_919,France (Atlantic Coast),LME_025,Iberian Coastal,258212.79481860966,303943.39540209086,2574.104740836622,0.00996892792491127,0.008469026732531247,0.8495423777082455,False,False,False
EEZ_920,Honduras (Pacific),LME_011,Pacific Central-American Coastal,839.7593797322228,1981662.465291764,728.4991117512957,0.86750934771767,0.000367620179778718,0.0004237650934204799,False,False,False
EEZ_921,Honduras (Caribbean),LME_012,Caribbean Sea,209441.63839622078,3262576.84767364,208472.41408352728,0.9953723418126632,0.06389808541434885,0.06419515866593666,False,False,False
EEZ_922,Iran (Persian Gulf),LME_032,Arabian Sea,99185.07709838034,3931902.1047515674,98525.65084164112,0.9933515577541454,0.02505801218259638,0.025225723951397116,False,False,False
EEZ_923,Iran (Sea of Oman),LME_032,Arabian Sea,64437.181000905555,3931902.1047515674,63988.37924366474,0.9930350497916024,0.016274153714645388,0.016388297389966923,False,False,False
EEZ_924,Canada (Arctic),LME_009,Newfoundland-Labrador Shelf,3057562.0950405607,909411.1731080089,12.43321236670753,4.066380985973923e-06,1.367171718840413e-05,3.3621338570000394,False,False,False
EEZ_924,Canada (Arctic),LME_018,Canadian Eastern Arctic -West Greenland,3057562.0950405607,1384957.584081398,227170.16957425541,0.07429781064552406,0.16402680644182382,2.207693672487849,False,False,False
EEZ_924,Canada (Arctic),LME_055,Beaufort Sea,3057562.0950405607,1093765.6340757054,735381.1077917168,0.24051223979539865,0.672338830990202,2.795445385906987,False,False,False
EEZ_924,Canada (Arctic),LME_063,Hudson Bay Complex,3057562.0950405607,1251978.6371497132,1234623.4297916023,0.40379341168383504,0.9861377767614132,2.442183919369012,True,True,False
EEZ_924,Canada (Arctic),LME_064,Central Arctic Ocean,3057562.0950405607,3337137.3298031692,375693.8582306798,0.12287366423074916,0.11257968165572586,0.9162230357540909,False,False,False
EEZ_924,Canada (Arctic),LME_066,Canadian High Arctic - North Greenland,3057562.0950405607,599987.2092506643,457363.41777759854,0.14958434319926095,0.762288613366956,5.09604546213445,False,False,False
EEZ_925,Canada (Pacific),LME_002,Gulf of Alaska,453251.06745459774,1483052.121169453,449023.36395849125,0.9906724908121038,0.3027697796652057,0.3056204572885739,False,False,False
EEZ_926,Canada (East Coast),LME_007,Northeast U.S. Continental Shelf,2279390.657784744,321935.25791646435,53735.180054807104,0.023574361802039825,0.16691300108778484,7.080276551679219,False,False,False
EEZ_926,Canada (East Coast),LME_008,Scotian Shelf,2279390.657784744,284630.68453900755,281429.94308870623,0.12346718283131758,0.9887547561659232,8.008239383875573,True,True,False
EEZ_926,Canada (East Coast),LME_009,Newfoundland-Labrador Shelf,2279390.657784744,909411.1731080089,789375.9072883951,0.34631005641462115,0.8680077072185285,2.506446726396252,False,False,False
EEZ_926,Canada (East Coast),LME_018,Canadian Eastern Arctic -West Greenland,2279390.657784744,1384957.584081398,559703.4301801181,0.24554958504746757,0.4041303767085062,1.64581983158466,False,False,False
EEZ_926,Canada (East Coast),LME_063,Hudson Bay Complex,2279390.657784744,1251978.6371497132,2126.9507547409594,0.000933122520037028,0.0016988714436719384,1.8206306323038095,False,False,False
EEZ_926,Canada (East Coast),LME_066,Canadian High Arctic - North Greenland,2279390.657784744,599987.2092506643,489.7808488706127,0.00021487358790292345,0.0008163188169999649,3.7990654177970216,False,False,False
EEZ_927,Colombia (Caribbean),LME_012,Caribbean Sea,422709.8048492865,3262576.84767364,421375.4295384533,0.9968432828017582,0.12915417757559103,0.12956317186848704,False,False,False
EEZ_928,Colombia (Pacific),LME_011,Pacific Central-American Coastal,326633.66322499764,1981662.465291764,280087.6728939199,0.8574978773727463,0.14133974771161753,0.16482810213438984,False,False,False
EEZ_929,Costa Rica (Caribbean),LME_012,Caribbean Sea,20435.40239038998,3262576.84767364,20196.21806962015,0.9882955903583133,0.006190265858111798,0.006263577333040083,False,False,False
EEZ_930,Costa Rica (Pacific),LME_011,Pacific Central-American Coastal,544937.9862180641,1981662.465291764,193992.26428120516,0.3559896156763361,0.09789369667081185,0.274990315334974,False,False,False
EEZ_931,Denmark (Baltic Sea),LME_022,North Sea,29280.96258056275,696532.8905595425,5204.087154942829,0.177729374183805,0.0074714162467794665,0.0420381621276213,False,False,False
EEZ_931,Denmark (Baltic Sea),LME_023,Baltic Sea,29280.96258056275,396444.90371621336,23529.855092743834,0.8035888515619835,0.059352144200060596,0.07385884471231065,False,False,False
EEZ_932,Denmark (North Sea),LME_022,North Sea,75579.89229695995,696532.8905595425,75179.38327360684,0.9947008521554983,0.10793371611384116,0.10850871986281181,False,False,False
EEZ_933,Egypt (Mediterranean),LME_026,Mediterranean Sea,170151.27303405973,2527801.206996367,169811.6086628786,0.9980037506324555,0.06717759616257778,0.06731196763539811,False,False,False
EEZ_934,Egypt (Red Sea),LME_033,Red Sea,91305.76270309587,460970.08083065716,90823.13155240436,0.9947141216895486,0.19702608765571777,0.1980730778417659,False,False,False
EEZ_935,Guatemala (Caribbean),LME_012,Caribbean Sea,1518.0183316064174,3262576.84767364,1447.6849522597347,0.9536676350461106,0.0004437243994090123,0.00046528201556043984,False,False,False
EEZ_936,Guatemala (Pacific),LME_011,Pacific Central-American Coastal,107503.59461192679,1981662.465291764,97427.02509176734,0.9062676038272536,0.04916428846898656,0.0542491955591937,False,False,False
EEZ_937,Indonesia (Central),LME_034,Bay of Bengal,1003591.2537890506,3664559.241537097,797.7934848650597,0.0007949386583960321,0.00021770516787454793,0.2738641096079252,False,False,False
EEZ_937,Indonesia (Central),LME_036,South China Sea,1003591.2537890506,3164824.0447257855,525641.9562846001,0.5237609976173498,0.1660888405978172,0.3171080728679203,False,False,False
EEZ_937,Indonesia (Central),LME_038,Indonesian Sea,1003591.2537890506,2267460.478990507,466148.9083901029,0.4644808398141788,0.20558193305209732,0.44260584168411093,False,False,False
EEZ_938,Indonesia (Indian Ocean),LME_034,Bay of Bengal,1410011.8441569735,3664559.241537097,287523.68488710356,0.20391579409675809,0.07846064586105639,0.38476983211916777,False,False,False
EEZ_938,Indonesia (Indian Ocean),LME_036,South China Sea,1410011.8441569735,3164824.0447257855,754.0144960835637,0.0005347575619369201,0.00023824847303600881,0.4455261411789303,False,False,False
