commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,0.0028653886999999998,0.0028653886999999998,0.0,1.0,128.82495516931337,0.3691335708201571,3.1099999999999994,128.82495516931323,0.3691335708201567,3.885780586188048e-16,1.000000000000001,1.0526760211905017e-15
Cod-likes,9,9,484.4840169687,484.4840169687,0.0,1.0,2000.5417189715936,969230.4881208258,4.276903698238854,1891.9240512144104,916606.9641320541,52623.52398877172,1.0574112199099441,0.057411219909944224
Crustaceans,12,12,1407.2283228161998,1407.2283228161998,0.0,1.0,144.4669398550154,203297.96947456212,3.1545620920530646,142.7453901852074,200875.35602007346,2422.613454488659,1.012060282069875,0.012060282069875049
Flatfishes,18,18,1745.0309281759,1745.0309281759,0.0,1.0,261.91815415315887,457055.2796480053,3.302035674545842,200.4636688831701,349815.3021767446,107239.9774712607,1.306561710719783,0.3065617107197831
Herring-likes,7,7,54.692053183999995,54.692053183999995,0.0,1.0,219.41524031695076,12000.26999279481,3.3297437086904043,213.67007806911158,11686.055273585282,314.214719209529,1.0268880055633287,0.026888005563328807
Molluscs,14,14,255.0159570159,255.0159570159,0.0,1.0,79.89073214707221,20373.411515186548,2.229200298738944,16.9511941755591,4322.825005242554,16050.586509943994,4.712985487610178,3.712985487610178
Other fishes & inverts,27,27,197.01412378570004,197.01412378570004,0.0,1.0,982.9634705501848,193657.68686379542,3.6897705837824324,489.5201618534684,96442.38576299514,97215.30110080028,2.008014270195519,1.0080142701955193
Perch-likes,30,30,112.719001407,112.719001407,0.0,1.0,539.8929899717633,60856.19869625662,3.6398002235507683,436.315080141479,49181.000132362686,11675.198563893937,1.2373924591299899,0.2373924591299899
"Salmon, smelts, etc",3,3,0.293067018,0.293067018,0.0,1.0,293.4370656709694,85.99672580686118,3.4634531077393356,290.70540579281516,85.19616639218027,0.8005594146809045,1.0093966600679627,0.00939666006796268
Scorpionfishes,8,8,109.4550018143,109.4550018143,0.0,1.0,800.5568848203887,87624.955280466,3.8937614704679055,782.9994742854618,85703.20887851117,1921.7464019548352,1.0224232724433808,0.02242327244338088
Sharks & rays,24,24,116.8869654519,116.8869654519,0.0,1.0,891.6753404048351,104225.22470821113,3.9203122040458225,832.361921405326,97292.25915078145,6932.965557429678,1.0712591692077487,0.07125916920774876
