functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,772235.6888825401,4.125498863940818,1335.0540972259207,1030976420.4667165
Large bathydemersals (>=90 cm),3430.7812618647004,4.084900556308515,1215.907553221804,4171512.849753121
Large bathypelagics (>=90 cm),88.63360555339999,4.22049653785407,1661.485432542055,147263.44446065265
Large benthopelagics (>=90 cm),47013.6653487684,2.779723186894632,60.21756455648391,2831048.428176392
Large pelagics (>=90 cm),134005.7971244533,4.422191197710235,2643.5723312404125,354254017.50402075
Large rays (>=90 cm),2407.6701515243003,3.703443792770811,505.17725969414874,1216300.209394442
Large reef assoc. fish (>=90 cm),0.9583645265,3.16,144.5439770745928,138.52582014751897
Large sharks (>=90 cm),21410.421413411106,4.2974018531274805,1983.3613833205977,42464603.03198
"Lobsters, crabs",22642.5299963914,2.7479539982273633,55.969831343300825,1267298.5850836565
Medium bathydemersals (30 - 89 cm),92289.99909944879,4.356679506885347,2273.4191131456682,209813847.90488338
Medium bathypelagics (30 - 89 cm),111.7859422966,3.99384636997689,985.9306547124393,110213.18727613379
Medium benthopelagics (30 - 89 cm),5947.935259250001,3.58936558357239,388.47724359443305,2310637.49459158
Medium demersals (30 - 89 cm),205016.99627990994,3.3641767219502223,231.3005800846397,47420550.16675359
Medium pelagics (30 - 89 cm),906308.6454068447,3.532918474957145,341.128869463211,309168043.5923711
Medium reef assoc. fish (30 - 89 cm),578.6945306206,3.8989408198833226,792.3933458575601,458553.69534792745
Other demersal invertebrates,185617.4712506701,2.072045160328389,11.80443378263556,2191109.1482787947
Shrimps,4233.6996095533,2.606102861315313,40.374100646269156,170931.81414217537
Small benthopelagics (<30 cm),3079.5185024602,3.59,389.04514499428046,1198071.722302198
Small demersals (<30 cm),12061.0102495401,2.7684558706443907,58.67537456048001,707684.2939695539
Small pelagics (<30 cm),4968218.762643736,2.6601330639551874,45.722825881565804,227161001.42588785
Small reef assoc. fish (<30 cm),2.3318729875,3.4860130092930284,306.2055156191953,714.0323704959109
Small to medium flatfishes (<90 cm),2102.1049634653,3.639823474641467,436.33844003549865,917229.2005493279
Small to medium rays (<90 cm),1440.9350347292,3.7954249927649277,624.3455099171828,899641.3190155358
Small to medium sharks (<90 cm),134.6438070681,3.66,457.0881896148752,61544.09401561236
