commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,4598547.799117034,2.700005308232516,50.11933595043896,230476162.02809832
Cod-likes,103175.9252273117,4.354987129979293,2264.5771973982696,233649847.59023896
Crustaceans,27172.084580324004,2.717708213752778,52.20453283826089,1418505.9817575268
Flatfishes,2102.1049634653,3.639823474641467,436.33844003549865,917229.2005493279
Herring-likes,364665.91995222075,2.1235344375932526,13.290289389478747,4846515.606645506
Molluscs,143346.93019208778,2.073365107373941,11.840365460540381,1697280.0411208894
Other fishes & inverts,1004132.0481028467,3.89177283772931,779.4223188874819,782642929.4015573
Perch-likes,943495.2939962571,3.460375633497943,288.6527062078104,272342469.9063533
"Salmon, smelts, etc",0.9583645265,3.16,144.5439770745928,138.52582014751897
Scorpionfishes,12464.655147225,2.7892808870216403,61.557487705452864,767292.8559780127
Sharks & rays,25393.6704067327,4.209222660668503,1618.909832105786,41110062.69471331
Tuna & billfishes,165883.2905515809,4.469331134457172,2946.667509111792,488802902.5728945
