functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,11,11,165339.39911687688,165339.39911687688,0.0,1.0,940.4449164777087,155492597.39294583,3.899314363382791,793.0751889996837,131126575.20371129,24366022.18923454,1.1858206252346695,0.1858206252346695
Jellyfish,3,3,237933.36303136402,237933.36303136402,0.0,1.0,344.41710209904926,81948319.38794345,3.5140963389689115,326.66028675394466,77723380.59615579,4224938.791787654,1.054358659638598,0.05435865963859812
Large benthopelagics (>=90 cm),6,6,201774.4386818392,201774.4386818392,0.0,1.0,2388.5940076003403,481957215.12236345,4.2190678869408105,1656.028806139605,334144282.7997751,147812932.32258832,1.4423625958345674,0.44236259583456744
Large demersals (>=90 cm),7,7,74153.8866803906,74153.8866803906,0.0,1.0,2053.6622651211264,152287038.8875863,4.2925399013307555,1961.2813622955912,145436635.88802937,6850402.999556929,1.0471023202491496,0.04710232024914964
Large flatfishes (>=90 cm),1,1,3592.9103292158,3592.9103292158,0.0,1.0,1778.2794100389228,6389198.460560625,4.25,1778.2794100389228,6389198.460560625,0.0,1.0,0.0
Large pelagics (>=90 cm),12,12,61768.275526439094,61768.275526439094,0.0,1.0,2810.73253129953,173614101.42443496,4.4429727329619055,2773.145988115143,171292445.46893537,2321655.9554995894,1.0135537556787386,0.01355375567873851
Large rays (>=90 cm),1,1,0.0111412561,0.0111412561,0.0,1.0,691.8309709189363,7.707866024919522,3.8400000000000003,691.8309709189369,7.707866024919529,-7.105427357601002e-15,0.9999999999999991,-9.218410562183044e-16
Large reef assoc. fish (>=90 cm),6,6,8316.522449336002,8316.522449336002,0.0,1.0,525.7375616951614,4372308.234296981,3.677840289108083,476.2558125134754,3960792.1563950763,411516.07790190494,1.1038974179035053,0.10389741790350525
Large sharks (>=90 cm),4,4,58.2490803358,58.2490803358,0.0,1.0,1127.1605378351178,65656.06471970132,4.051135042600309,1124.9547209715129,65527.577916007125,128.48680369419162,1.0019608050195123,0.001960805019512323
"Lobsters, crabs",12,12,245206.4949684215,245206.4949684215,0.0,1.0,276.39304731903275,67773370.36674109,3.1294270450649737,134.7184399636856,33033836.471109066,34739533.89563203,2.0516348570658676,1.0516348570658676
Medium benthopelagics (30 - 89 cm),7,7,177015.58747701978,177015.58747701978,0.0,1.0,324.36744329296937,57418093.53292387,3.491401557708791,310.0284561945731,54879869.30787585,2538224.2250480205,1.0462505515603289,0.04625055156032885
Medium demersals (30 - 89 cm),20,20,363425.6133832902,363425.6133832902,0.0,1.0,264.4705482794308,96115371.23026718,3.368763854696356,233.75658540952992,84953130.43484187,11162240.79542531,1.1313929308818893,0.13139293088188939
Medium pelagics (30 - 89 cm),15,15,462894.2454829762,462894.2454829762,0.0,1.0,391.6723672285779,181302884.90480375,3.5247666075318325,334.7854750762171,154970269.88406524,26332615.020738512,1.1699204308054583,0.16992043080545835
Medium reef assoc. fish (30 - 89 cm),13,13,54092.5482146484,54092.5482146484,0.0,1.0,376.7383952405961,20378739.80886121,3.334360275418728,215.95351406415307,11681475.871637952,8697263.93722326,1.7445346831850064,0.7445346831850065
Other demersal invertebrates,24,24,79159.5984173224,79159.5984173224,0.0,1.0,21.82522650013309,1727676.1651176382,2.2132504548033594,16.339939899410847,1293463.080600546,434213.0845170922,1.3356980891294479,0.3356980891294478
Shrimps,13,13,238928.71941462738,238928.71941462738,0.0,1.0,94.1750225214905,22501117.53190342,2.794904990923026,62.3598398129805,14899556.66941673,7601560.86248669,1.5101870499334975,0.5101870499334976
Small bathydemersals (<30 cm),1,1,9917.3769116907,9917.3769116907,0.0,1.0,323.5936569296281,3209200.262003455,3.5100000000000002,323.5936569296284,3209200.2620034586,-3.725290298461914e-09,0.9999999999999989,-1.16081577786494e-15
Small benthopelagics (<30 cm),2,2,1639.4354315983999,1639.4354315983999,0.0,1.0,416.86988514910627,683431.2600798004,3.6200005166547675,416.86987939577654,683431.2506475878,0.009432212566025555,1.0000000138012604,1.3801260268809814e-08
Small demersals (<30 cm),3,3,28937.592907115097,28937.592907115097,0.0,1.0,302.91154061490937,8765530.849181307,3.3529967932966183,225.42225675711165,6523177.498240473,2242353.3509408347,1.343751699466353,0.3437516994663529
Small pelagics (<30 cm),9,9,200691.32088429795,200691.32088429795,0.0,1.0,139.7545415369999,28047523.540639993,3.144760758018654,139.55993484416675,28008467.666402385,39055.874237608165,1.0013944309521958,0.0013944309521958503
Small reef assoc. fish (<30 cm),1,1,1064.356947855,1064.356947855,0.0,1.0,128.82495516931337,137115.73609156758,3.11,128.82495516931337,137115.73609156758,0.0,1.0,0.0
Small to medium flatfishes (<90 cm),4,4,43068.0224213903,43068.0224213903,0.0,1.0,232.841239780641,10028011.73549696,3.2554894761259368,180.08994943085577,7756117.979955141,2271893.755541819,1.29291634828316,0.29291634828315993
