functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,13,13,3234.0982996583,3234.0982996583,0.0,1.0,723.5720556667571,2340103.15491212,3.814176790028926,651.893709091015,2108288.336129194,231814.81878292607,1.109954039402664,0.10995403940266388
Large bathydemersals (>=90 cm),3,3,539.1231577628,539.1231577628,0.0,1.0,686.5698573864425,370145.70953893417,3.827904436888064,672.8285893134384,362737.47370375105,7408.235835183121,1.0204231334566591,0.020423133456659217
Large benthopelagics (>=90 cm),3,3,159.42015392099998,159.42015392099998,0.0,1.0,2437.4401953034157,388577.09110850276,3.8817942460506707,761.7180484314315,121433.20852534253,267143.88258316024,3.199924434405508,2.199924434405508
Large demersals (>=90 cm),3,3,299.88539200300005,299.88539200300005,0.0,1.0,1305.7434817188475,391573.3958706187,4.034809926586171,1083.4526261372325,324911.61550584383,66661.78036477487,1.2051689665233771,0.20516896652337716
Large flatfishes (>=90 cm),1,1,32.874466262,32.874466262,0.0,1.0,2290.867652767775,75311.05136162134,4.36,2290.867652767775,75311.05136162134,0.0,1.0,0.0
Large pelagics (>=90 cm),13,13,3994.6457240354002,3994.6457240354002,0.0,1.0,2921.476336562386,11670262.955719542,4.457562505557812,2867.890105143811,11456204.94551616,214058.010203382,1.0186848970685674,0.01868489706856738
Large rays (>=90 cm),4,4,119.66340844289999,119.66340844289999,0.0,1.0,884.1542603778186,105800.91238612105,3.887329379188363,771.4883622260356,92318.92699799807,13481.98538812298,1.1460370676580256,0.14603706765802568
Large reef assoc. fish (>=90 cm),6,6,394.93384781270004,394.93384781270004,0.0,1.0,2230.4241526173155,880869.9928475373,4.271662076138108,1869.2271316410527,738221.0635348973,142648.92931264,1.1932333502238204,0.1932333502238204
Large sharks (>=90 cm),7,7,52.92662634820001,52.92662634820001,0.0,1.0,854.7148811081709,45237.17514665835,3.8513674180256046,710.1783327575437,37587.34325844616,7649.831888212189,1.2035214842297537,0.2035214842297537
"Lobsters, crabs",4,4,385.271176742,385.271176742,0.0,1.0,107.15215401714134,41282.63646862407,2.970770372388456,93.49112211791228,36019.43463329809,5263.201835325977,1.1461211673339375,0.14612116733393757
Medium bathydemersals (30 - 89 cm),4,4,263.57763264600004,263.57763264600004,0.0,1.0,2225.6821203213517,586640.0242968317,4.2159712493137596,1644.2628679275692,433390.91417607135,153249.11012076034,1.3536048059800825,0.3536048059800826
Medium bathypelagics (30 - 89 cm),1,1,13.9281939904,13.9281939904,0.0,1.0,1202.2644346174131,16745.372273109908,4.08,1202.2644346174131,16745.372273109908,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),16,16,2933.6609399433,2933.6609399433,0.0,1.0,320.48577132101116,940196.5891320511,3.299821289086122,199.44414392455303,585101.4947318911,355095.09440016,1.6068948679799115,0.6068948679799117
Medium demersals (30 - 89 cm),19,19,9603.755085626097,9603.755085626097,0.0,1.0,242.49938575059625,2328904.7091634935,3.244489314297725,175.5857691247843,1686282.7231957167,642621.9859677767,1.3810879261989517,0.38108792619895177
Medium pelagics (30 - 89 cm),18,18,5558.4068594214,5558.4068594214,0.0,1.0,741.7759315908436,4123092.4263082445,3.6428833204485924,439.42354202918966,2442494.830206296,1680597.5961019485,1.688065978817242,0.6880659788172421
Medium reef assoc. fish (30 - 89 cm),2,2,99.4935948502,99.4935948502,0.0,1.0,621.351976988938,61820.54185790819,3.71973017362265,524.4814995922949,52182.54982686112,9637.99203104707,1.1846976060584506,0.1846976060584507
Other demersal invertebrates,5,5,88.3307203491,88.3307203491,0.0,1.0,15.529759073626712,1371.7548058214195,2.0861106880114724,12.193003206498435,1077.016756448893,294.7380493725266,1.2736615262554762,0.27366152625547624
Shrimps,7,7,6062.8390764405995,6062.8390764405995,0.0,1.0,206.12496316117213,1249702.4812834335,3.306592231914318,202.57797797060877,1228197.6808665297,21504.800416903803,1.017509233856989,0.017509233856989156
Small benthopelagics (<30 cm),2,2,390.7866658411,390.7866658411,0.0,1.0,258.0767646416222,100852.95838535782,3.404056562073493,253.54588245849058,99082.35004369298,1770.608341664847,1.017870068088656,0.017870068088656058
Small demersals (<30 cm),5,5,834.6901221703001,834.6901221703001,0.0,1.0,590.6379614158601,492999.67217262124,3.4871542650605605,307.01123245064815,256259.24312188593,236740.4290507353,1.9238317657019428,0.9238317657019428
Small pelagics (<30 cm),4,4,3936.4758313771,3936.4758313771,0.0,1.0,134.08724455960223,527831.1975048247,3.1227576690669916,132.66539946938985,522234.13867124147,5597.058833583258,1.0107175276741276,0.010717527674127671
Small reef assoc. fish (<30 cm),2,2,215.78288270299998,215.78288270299998,0.0,1.0,356.9159925525324,77016.3617557879,3.4564333002395315,286.04430146911574,61723.463951771766,15292.897804016138,1.2477647368586668,0.24776473685866682
Small to medium flatfishes (<90 cm),6,6,318.66371646899995,318.66371646899995,0.0,1.0,569.3354062437234,181426.53647101278,3.649477918748098,446.14694012645447,142170.84203196838,39255.6944390444,1.2761163532408242,0.2761163532408242
Small to medium rays (<90 cm),2,2,22.205293505,22.205293505,0.0,1.0,400.36317124596496,8890.18172610923,3.5722764050886613,373.4877870651328,8293.405932314217,596.7757937950119,1.0719578661246703,0.07195786612467017
Small to medium sharks (<90 cm),2,2,13.116680326000001,13.116680326000001,0.0,1.0,737.4180807757311,9672.477232147712,3.852811743959094,712.5440927279947,9346.213082492808,326.26414965490403,1.0349087001093584,0.03490870010935845
