commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,0.2711890629,3.11,128.82495516931337,34.9359188705006
Cod-likes,51786.729808338205,4.110213581737287,1288.8832559124012,66747048.92842674
Crustaceans,119.46880440439999,2.9953077190229394,98.92537814021793,11818.496651665002
Flatfishes,41778.69500006709,3.4128748891533567,258.7467414380589,10810101.192801883
Herring-likes,788688.897235735,3.2132642659304724,163.404595389291,128875390.14083137
Molluscs,14519.8011704346,2.0039376769355037,10.091080644812877,146520.48455750395
Other fishes & inverts,14583.973620221299,3.0985952997722928,125.48600689152317,1830084.614212882
Perch-likes,11175.4109975239,4.040212447425251,1097.0147006676023,12259590.150286112
"Salmon, smelts, etc",13983.700319652999,3.5283742447782616,337.57808466959165,4720590.770502016
Scorpionfishes,535.6695167353,3.7007678573896152,502.074145037321,268945.81463743065
Sharks & rays,0.029330830000000002,3.8966667239215527,788.2549813210164,23.12017285377991
