commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,10440.2019777161,3.11,128.82495516931337,1344958.5517378533
Cod-likes,2346.3963411505,3.9481895835327423,887.5433687588542,2082528.5130681645
Crustaceans,14231.7094574,3.2235453819166517,167.31904685145736,2381236.0614790395
Flatfishes,486.89431474660006,3.547428713201062,352.71888520624736,171736.8199106805
Herring-likes,72162.08903470742,2.960119181780417,91.22611533614433,6583067.057177335
Molluscs,181.6985737328,2.1181275067598584,13.125852111245381,2384.9486076409476
Other fishes & inverts,36809.37634451221,3.372264786214011,235.64855782673092,8674076.450085687
Perch-likes,53735.6639720045,3.5230301224048044,333.44953982128783,17918132.423456255
"Salmon, smelts, etc",339.5530731604,3.521682433526002,332.4163936145811,112873.00802072819
Scorpionfishes,5302.6204981845995,3.838393249933915,689.2761475040745,3654969.828664817
Sharks & rays,19304.209336284202,4.293021766940148,1963.4586833744943,37903017.4470062
Tuna & billfishes,21303.7434756212,4.435353842266774,2724.9205381582938,58051008.136375956
