functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,234.0693968463,3.892630342319087,780.9627908650064,182799.48941717518
Large bathydemersals (>=90 cm),864.0181941010001,3.84,691.8309709189363,597754.5461165208
Large benthopelagics (>=90 cm),1714.7434603232998,3.776009451149657,597.0482794526797,1023784.6326887605
Large demersals (>=90 cm),15098.782689014199,4.161894714988897,1451.759628180099,21919803.14257537
Large flatfishes (>=90 cm),438.6943805188,4.1764884783251555,1501.3725743567702,658643.7114353593
Large rays (>=90 cm),482.2877997074,3.82,660.6934480075957,318644.38932067883
Large reef assoc. fish (>=90 cm),3489.7060062763003,3.8052199392882993,638.586803144368,2228480.2024616823
Large sharks (>=90 cm),32.7938151312,4.049826001613653,1121.5690120343127,36780.52683753588
"Lobsters, crabs",280.82059622239996,3.1570217387049793,143.55612888885742,40313.51770594863
Medium benthopelagics (30 - 89 cm),86041.6643582491,3.57,371.5352290971724,31967509.47924409
Medium demersals (30 - 89 cm),22410.609057331698,3.5939827005348137,392.6292952927371,8799061.641261175
Medium pelagics (30 - 89 cm),2898.1178985512,3.508660084180207,322.596821609295,934923.6227216263
Medium reef assoc. fish (30 - 89 cm),2.9814762331,4.38,2398.83291901949,7152.063335234507
Other demersal invertebrates,68.5481490877,2.098199315053524,12.537164233827811,859.3994030374089
Shrimps,4.4595393542,2.7,50.11872336272725,223.50641921834517
Small pelagics (<30 cm),0.48974039160000005,3.4431406581637565,277.42184658035274,135.8646837826571
Small to medium flatfishes (<90 cm),17277.2007249003,3.565859619297957,368.00999941047843,6358182.628585277
Small to medium rays (<90 cm),167.6845087398,3.7999999999999994,630.9573444801923,105801.77234492982
