commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,44.1975200296,44.1975200296,0.0,1.0,556.1261167405597,24579.395183624558,3.11,556.1261167405597,24579.395183624558,0.0,1.0,0.0
Cod-likes,28,28,804817.8387178982,804817.8387178982,0.0,1.0,13215.844486633583,10636347396.564291,4.089373948458418,10456.06260203429,8415225704.86828,2221121691.6960106,1.2639408341015823,0.2639408341015824
Crustaceans,26,26,106858.8179571575,106858.8179571575,0.0,1.0,588.1443365578815,62848408.59277183,3.075891256664645,502.1075973015315,53654624.3349501,9193784.257821731,1.1713511998598225,0.17135119985982253
Flatfishes,22,22,165666.69996181587,165666.69996181587,0.0,1.0,3515.6643745123515,582428515.0987828,3.3920230206599467,1294.475097792234,214451417.6339883,367977097.4647945,2.7158995800756784,1.7158995800756787
Herring-likes,7,7,914865.848949436,914865.848949436,0.0,1.0,1120.532313589122,1025136746.3469877,3.323350792572964,1053.7778644499458,964065380.5641234,61071365.78286433,1.0633477428129703,0.0633477428129702
Molluscs,38,38,72701.2747054144,72701.2747054144,0.0,1.0,398.79246568530175,28992720.59823667,2.179530293743841,34.24556162100175,2489695.9828496445,26503024.615387022,11.645084700282288,10.645084700282288
Other fishes & inverts,52,52,340332.64567051164,340332.64567051164,0.0,1.0,2226.427172517635,757725850.0156434,3.332997353098918,1084.6747644750294,369150232.28582585,388575617.7298175,2.0526218968459187,1.0526218968459187
Perch-likes,62,62,276364.4962383876,276364.4962383876,0.0,1.0,2728.001417412595,753922737.4608392,3.6316991633069238,2654.113866769536,733502841.7490817,20419895.71175742,1.0278388774378364,0.027838877437836435
"Salmon, smelts, etc",11,11,1813.3627320183,1813.3627320183,0.0,1.0,1511.9653883250094,2741741.687290149,3.397283884721646,1315.0378169451087,2384640.5684429635,357101.1188471853,1.1497505005881672,0.14975050058816716
Scorpionfishes,17,17,27373.5584482724,27373.5584482724,0.0,1.0,7996.533733550633,218893583.53893018,3.9892037391582207,7745.397799406921,212019099.36718577,6874484.171744406,1.032423891018605,0.032423891018604954
Sharks & rays,43,43,6345.645695917801,6345.645695917801,0.0,1.0,9264.312482917254,58788044.632861435,3.9939808937173495,7857.0397293137285,49857990.34097483,8930054.291886605,1.179109792248237,0.17910979224823692
Tuna & billfishes,5,5,76.3116083112,76.3116083112,0.0,1.0,30742.884783503545,2346038.9819550733,4.446852922707688,30511.18274425226,2328357.426690823,17681.555264250375,1.0075940038507663,0.00759400385076628
