functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,15,15,4742.9569126531005,4742.9569126531005,0.0,1.0,9467.540141647241,44904134.960646495,4.024133592753238,8599.803243780076,40788496.242543265,4115638.71810323,1.100901947785232,0.10090194778523194
Large bathydemersals (>=90 cm),5,5,4428.6411215408,4428.6411215408,0.0,1.0,29748.004516245295,131743236.08442535,4.436411057511771,29571.534644144416,130961714.35212635,781521.732299,1.005967558810338,0.005967558810337999
Large bathypelagics (>=90 cm),3,3,30.7661490945,30.7661490945,0.0,1.0,2103.2107652289355,64707.69598019087,3.5475455858860645,2062.6864827263603,63460.919862769,1246.7761174218685,1.0196463606282096,0.019646360628209587
Large benthopelagics (>=90 cm),13,13,312973.69058766955,312973.69058766955,0.0,1.0,10534.440523880383,3297002729.0351467,4.091197222280685,10513.330293485207,3290395782.3192124,6606946.715934277,1.002007948937765,0.002007948937764993
Large demersals (>=90 cm),18,18,255005.9897411661,255005.9897411661,0.0,1.0,20607.782037777208,5255107854.913602,4.308941511013935,20185.15830269259,5147336271.060241,107771583.85336113,1.0209373505397894,0.020937350539789484
Large flatfishes (>=90 cm),3,3,87301.792971763,87301.792971763,0.0,1.0,1785.2365106306424,155854348.25670892,3.3063435287043776,1001.4334903263843,87426939.24746403,68427409.00924489,1.7826810545838678,0.7826810545838678
Large pelagics (>=90 cm),3,3,238.652927963,238.652927963,0.0,1.0,7080.897552058749,1689876.9334048596,3.5796491351375757,2270.9151263032954,541960.5440477474,1147916.3893571123,3.1180811074984445,2.1180811074984445
Large rays (>=90 cm),14,14,1546.2287764551,1546.2287764551,0.0,1.0,5849.48040881948,9044634.935427021,3.8514887818684773,5127.1076667813295,7927681.414360858,1116953.5210661637,1.1408928364657567,0.14089283646575676
Large reef assoc. fish (>=90 cm),6,6,853.9381515433,853.9381515433,0.0,1.0,1130.8575278395595,965682.3869821394,3.3167804464146693,1033.2391516256803,882322.3312414009,83360.05574073852,1.0944780074005986,0.09447800740059864
Large sharks (>=90 cm),18,18,2983.535485173,2983.535485173,0.0,1.0,12818.140070557525,38243375.754426315,4.133041131547438,11917.37182880852,35555901.74125127,2687474.013175048,1.0755844706944133,0.07558447069441337
"Lobsters, crabs",14,14,58906.581401164694,58906.581401164694,0.0,1.0,509.340997485039,30003536.92930287,2.9948844564599755,393.9168113220021,23204292.71142675,6799244.217876121,1.293016654393775,0.2930166543937749
Medium bathydemersals (30 - 89 cm),10,10,10289.480541226701,10289.480541226701,0.0,1.0,28124.025096169054,289381608.9680029,4.327540348327747,21341.73902867463,219595408.45148605,69786200.51651686,1.317794443010562,0.317794443010562
Medium bathypelagics (30 - 89 cm),3,3,9.8206760978,9.8206760978,0.0,1.0,6508.756452948977,63920.38892387753,3.8909037970005937,5769.690995418478,56662.26645039814,7258.122473479387,1.1280944608848837,0.12809446088488377
Medium benthopelagics (30 - 89 cm),24,24,154594.7645502373,154594.7645502373,0.0,1.0,8789.967762730605,1358882996.6835139,3.7508258129558434,3792.336757529758,586275408.1255233,772607588.5579906,2.3178236334834854,1.3178236334834856
Medium demersals (30 - 89 cm),32,32,432008.6699142967,432008.6699142967,0.0,1.0,2896.345912397347,1251246545.226488,3.4715794504011996,1642.8541215202545,709727223.9011855,541519321.3253026,1.7629964063499102,0.7629964063499102
Medium pelagics (30 - 89 cm),25,25,1046918.2565423957,1046918.2565423957,0.0,1.0,1630.458365019316,1706956628.8709874,3.445993413778415,1521.6360909014068,1593028603.378487,113928025.4925003,1.071516622646249,0.07151662264624899
Medium reef assoc. fish (30 - 89 cm),5,5,110.2556114378,110.2556114378,0.0,1.0,797.680004795726,87948.69666046,3.0935853427626587,529.4407065807127,58373.80882411734,29574.887836342663,1.5066465326162457,0.5066465326162458
Other demersal invertebrates,43,43,75665.70219619869,75665.70219619869,0.0,1.0,395.2596362824262,29907597.92912387,2.2052695367179034,36.99063784748137,2798922.587414962,27108675.34170891,10.685396610681552,9.685396610681552
Shrimps,12,12,47952.2365559928,47952.2365559928,0.0,1.0,684.9497337859665,32844871.663468957,3.1754034799314845,676.4959174847088,32439492.26439014,405379.3990788162,1.0124964779280412,0.012496477928041247
Small bathydemersals (<30 cm),1,1,1.0098579548,1.0098579548,0.0,1.0,2016.5834052007342,2036.4627932596331,3.54,2016.5834052007342,2036.4627932596331,0.0,1.0,0.0
