functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Large pelagics (>=90 cm),6,6,85.66646641599999,85.66646641599999,0.0,1.0,2720.6895928671274,233071.86363571245,4.428530996334916,2682.446051507983,229795.67458424042,3276.189051472029,1.0142569657039868,0.01425696570398681
Large reef assoc. fish (>=90 cm),2,2,27.321428124,27.321428124,0.0,1.0,805.5959102630363,22010.0307592399,3.8294117606427065,675.1678603781181,18446.550168955622,3563.480590284278,1.193178700496605,0.1931787004966051
Large sharks (>=90 cm),1,1,31.87169455,31.87169455,0.0,1.0,1122.018454301963,35760.6294549753,4.05,1122.018454301963,35760.6294549753,0.0,1.0,0.0
"Lobsters, crabs",1,1,16.071428811,16.071428811,0.0,1.0,158.48931924611142,2547.149811567732,3.2,158.48931924611142,2547.149811567732,0.0,1.0,0.0
Medium bathydemersals (30 - 89 cm),1,1,11.250000614,11.250000614,0.0,1.0,1513.5612484362073,17027.564974233937,4.18,1513.5612484362073,17027.564974233937,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),1,1,11.250000614,11.250000614,0.0,1.0,741.3102413009177,8339.740669799812,3.87,741.3102413009177,8339.740669799812,0.0,1.0,0.0
Medium demersals (30 - 89 cm),4,4,143.427199993,143.427199993,0.0,1.0,356.2045040433621,51089.414639834664,3.352095957793882,224.95515915706656,32264.68860187773,18824.726037956934,1.583446698346916,0.583446698346916
Medium pelagics (30 - 89 cm),3,3,43.410155924,43.410155924,0.0,1.0,1116.122874503575,48451.068012543285,3.9490128699635396,889.2274689998841,38601.50308118884,9849.564931354442,1.2551601400245551,0.2551601400245551
Medium reef assoc. fish (30 - 89 cm),8,8,121.689556372,121.689556372,0.0,1.0,661.4264217404068,80488.68783430947,3.7178868960195404,522.2601582695755,63553.60697059515,16935.08086371432,1.2664692323686648,0.2664692323686649
Other demersal invertebrates,2,2,55.958234847,55.958234847,0.0,1.0,14.434804517351472,807.7461811524902,2.157297196971929,14.364721055670048,803.8244343448303,3.921746807659929,1.0048788599103191,0.004878859910319111
