functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Large bathydemersals (>=90 cm),1,1,10.60277,10.60277,0.0,1.0,7096.574839945253,75243.35081572633,3.96,7096.574839945253,75243.35081572633,0.0,1.0,0.0
Large rays (>=90 cm),1,1,0.02267,0.02267,0.0,1.0,2487.0716021897506,56.381913221641646,3.6100000000000003,2487.0716021897542,56.381913221641724,-7.815970093361102e-14,0.9999999999999987,-1.3862548549276627e-15
Medium bathydemersals (30 - 89 cm),1,1,0.05056,0.05056,0.0,1.0,3898.0085558913897,197.08331258586867,3.76,3898.0085558913897,197.08331258586867,0.0,1.0,0.0
Medium demersals (30 - 89 cm),1,1,1610.6000393135002,1610.6000393135002,0.0,1.0,925.4402624666748,1490514.1231111223,3.28,925.4402624666747,1490514.1231111223,0.0,1.0,0.0
Small demersals (<30 cm),2,2,1.00392,1.00392,0.0,1.0,1139.0051030079837,1143.470003011775,3.3490238265997294,1138.0214788213264,1142.4825230183058,0.9874799934691509,1.0008643283145027,0.0008643283145026532
