unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
LME_009,Newfoundland-Labrador Shelf,LME,2019,Homarus americanus,American lobster,"Lobsters, crabs",Crustaceans,76193.2485894133,76193.2485894133,0.0,72716.76903646761,3476.4795529457,homarus americanus,3.7,exact_2020_supplement,2020 supplement MeanTL,high,Homarus americanus,501.18723362727246,38187083.48160313
LME_009,Newfoundland-Labrador Shelf,LME,2019,Chionoecetes opilio,Snow crab,"Lobsters, crabs",Crustaceans,63401.282328524496,63401.282328524496,0.0,63401.282328524496,0.0,chionoecetes opilio,3.54,exact_2020_supplement,2020 supplement MeanTL,high,Chionoecetes opilio,346.73685045253166,21983560.949244335
LME_009,Newfoundland-Labrador Shelf,LME,2019,Sebastes,Redfishes,Large reef assoc. fish (>=90 cm),Scorpionfishes,60572.9367378329,37029.7012204982,23543.2355173347,36191.7286927241,24381.2080451088,sebastes,3.79,exact_sea_around_us,Sea Around Us exploited organisms,high,Sebastes,616.5950018614822,37348970.040619515
LME_009,Newfoundland-Labrador Shelf,LME,2019,Pandalus,Seabed shrimps,Shrimps,Crustaceans,55774.036099542005,55774.036099542005,0.0,55774.036099542005,0.0,pandalus,2.6,exact_sea_around_us,Sea Around Us exploited organisms,high,Pandalus,39.810717055349734,2220404.3701937287
LME_009,Newfoundland-Labrador Shelf,LME,2019,Placopecten magellanicus,American sea scallop,Other demersal invertebrates,Molluscs,55302.6729063821,55302.6729063821,0.0,55302.6729063821,0.0,placopecten magellanicus,2.0,exact_sea_around_us,Sea Around Us exploited organisms,high,Placopecten magellanicus,10.0,553026.729063821
LME_009,Newfoundland-Labrador Shelf,LME,2019,Gadus morhua,Atlantic cod,Large benthopelagics (>=90 cm),Cod-likes,50873.2290397295,45633.0471478157,5240.1818919137995,14965.4892747015,35907.739765027996,gadus morhua,4.09,exact_2020_supplement,2020 supplement MeanTL,high,Gadus morhua,1230.268770812381,62587744.95796474
LME_009,Newfoundland-Labrador Shelf,LME,2019,Bivalvia,Clams,Other demersal invertebrates,Molluscs,26669.9917998327,26669.9917998327,0.0,26641.742447782697,28.24935205,bivalvia,2.23,exact_sea_around_us,Sea Around Us exploited organisms,high,Bivalvia,16.982436524617444,452921.44285272656
LME_009,Newfoundland-Labrador Shelf,LME,2019,Reinhardtius hippoglossoides,Greenland halibut,Small to medium flatfishes (<90 cm),Flatfishes,25168.837212255497,15635.7030179567,9533.1341942988,15193.0776582458,9975.7595540097,reinhardtius hippoglossoides,4.38,exact_2020_supplement,2020 supplement MeanTL,high,Reinhardtius hippoglossoides,2398.83291901949,60375835.238201216
LME_009,Newfoundland-Labrador Shelf,LME,2019,Mallotus villosus,Capelin,Small pelagics (<30 cm),"Salmon, smelts, etc",24420.009236423895,24324.6052423601,95.4039940638,22839.0778754754,1580.9313609485,mallotus villosus,3.15,exact_2020_supplement,2020 supplement MeanTL,high,Mallotus villosus,141.2537544622754,3449417.988648318
LME_009,Newfoundland-Labrador Shelf,LME,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,22191.747491926497,17914.122424623398,4277.6250673031,15270.489702265299,6921.257789661199,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,4228550.310882534
LME_009,Newfoundland-Labrador Shelf,LME,2019,Clupea harengus,Atlantic herring,Medium pelagics (30 - 89 cm),Herring-likes,11271.336688848,11026.9622593814,244.3744294666,10095.460166135601,1175.8765227124,clupea harengus,3.38,exact_2020_supplement,2020 supplement MeanTL,high,Clupea harengus,239.88329190194898,2703805.3490560716
LME_009,Newfoundland-Labrador Shelf,LME,2019,Salmo salar,Atlantic salmon,Large benthopelagics (>=90 cm),"Salmon, smelts, etc",4562.9088355636,4562.9088355636,0.0,2.2001323697,4560.7087031939,salmo salar,4.5,exact_2020_supplement,2020 supplement MeanTL,high,Salmo salar,3162.2776601683795,14429184.676087687
LME_009,Newfoundland-Labrador Shelf,LME,2019,Hippoglossus hippoglossus,Atlantic halibut,Large flatfishes (>=90 cm),Flatfishes,4039.2908569585,2567.6641868908,1471.6266700677,2565.6479178836003,1473.6429390749,hippoglossus hippoglossus,4.0,exact_2020_supplement,2020 supplement MeanTL,high,Hippoglossus hippoglossus,1000.0,4039290.8569585
LME_009,Newfoundland-Labrador Shelf,LME,2019,Hippoglossoides platessoides,American plaice,Small to medium flatfishes (<90 cm),Flatfishes,3331.4629272245998,1804.3399387264997,1527.1229884981,736.4774413828,2594.9854858418,hippoglossoides platessoides,4.08,exact_2020_supplement,2020 supplement MeanTL,high,Hippoglossoides platessoides,1202.2644346174131,4005299.392648556
LME_009,Newfoundland-Labrador Shelf,LME,2019,Brachyura,Marine crabs,"Lobsters, crabs",Crustaceans,2243.4342289625,2198.0573020315,45.376926931,2198.0573020315,45.376926931,brachyura,2.6,exact_sea_around_us,Sea Around Us exploited organisms,high,Brachyura,39.810717055349734,89312.72532151279
LME_009,Newfoundland-Labrador Shelf,LME,2019,Myzopsetta ferruginea,Yellowtail flounder,Small to medium flatfishes (<90 cm),Flatfishes,2200.2265620722,452.66208592209995,1747.5644761501,444.32208593269996,1755.9044761395,myzopsetta ferruginea,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Myzopsetta ferruginea,190.54607179632464,419244.52846478997
LME_009,Newfoundland-Labrador Shelf,LME,2019,Salmo,Trouts,Large benthopelagics (>=90 cm),"Salmon, smelts, etc",2163.0748853869,2163.0748853869,0.0,0.0,2163.0748853869,salmo,4.0,exact_sea_around_us,Sea Around Us exploited organisms,high,Salmo,1000.0,2163074.8853869
LME_009,Newfoundland-Labrador Shelf,LME,2019,Busycon,Whelks,Other demersal invertebrates,Molluscs,1951.8537480611,1951.8537480611,0.0,1951.8537480611,0.0,busycon,3.0,exact_sea_around_us,Sea Around Us exploited organisms,high,Busycon,100.0,195185.37480611002
LME_009,Newfoundland-Labrador Shelf,LME,2019,Glyptocephalus cynoglossus,Witch flounder,Small to medium flatfishes (<90 cm),Flatfishes,1726.3389639666,557.9507201136,1168.388243853,556.110918668,1170.2280452986001,glyptocephalus cynoglossus,3.17,exact_2020_supplement,2020 supplement MeanTL,high,Glyptocephalus cynoglossus,147.91083881682073,255344.24424246105
LME_009,Newfoundland-Labrador Shelf,LME,2019,Strongylocentrotus,Sickle-arched sea urchins,Other demersal invertebrates,Other fishes & inverts,1312.6511830454,1312.6511830454,0.0,1312.6511830454,0.0,strongylocentrotus,2.1,exact_sea_around_us,Sea Around Us exploited organisms,high,Strongylocentrotus,12.589254117941675,16525.299311575312
LME_009,Newfoundland-Labrador Shelf,LME,2019,Merluccius bilinearis,Silver hake,Medium demersals (30 - 89 cm),Cod-likes,1227.0876457373,510.3499996648,716.7376460725,509.4299996655,717.6576460718,merluccius bilinearis,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Merluccius bilinearis,3090.295432513592,3792063.3469158346
LME_009,Newfoundland-Labrador Shelf,LME,2019,Salvelinus,Chars,Large benthopelagics (>=90 cm),"Salmon, smelts, etc",1042.7146233151,1042.7146233151,0.0,0.0,1042.7146233151,salvelinus,4.1,exact_sea_around_us,Sea Around Us exploited organisms,high,Salvelinus,1258.9254117941662,1312699.936540761
LME_009,Newfoundland-Labrador Shelf,LME,2019,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,889.3582555162,778.8124540077,110.5458015085,778.592454008,110.7658015082,melanogrammus aeglefinus,4.03,exact_2020_supplement,2020 supplement MeanTL,high,Melanogrammus aeglefinus,1071.519305237607,952964.5400580488
