commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Other fishes & inverts,1128.8195392729,3.28,190.54607179632464,215092.12897538813
"Salmon, smelts, etc",1487.3638769628003,3.27331885114682,187.6371600549579,279084.7338416317
