unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
LME_031,Somali Coastal Current,LME,1950,39520.341342258114,39520.341342258114,0.0,1.0,94,94,24908161.538069643,24908161.538069643,24908161.538069643,15216999.037561188,20182665.104538817,available
LME_031,Somali Coastal Current,LME,1951,40205.38495298031,40205.38495298031,0.0,1.0,96,96,25277911.40203513,25277911.40203513,25277911.40203513,15424858.517045524,20484395.935485724,available
LME_031,Somali Coastal Current,LME,1952,42541.5408063408,42541.5408063408,0.0,1.0,104,104,26877160.541356027,26877160.541356027,26877160.541356027,16591425.748436369,21809130.519765634,available
LME_031,Somali Coastal Current,LME,1953,49558.35370461529,49558.35370461529,0.0,1.0,104,104,31060685.448652927,31060685.448652923,31060685.448652927,19304703.480610624,24984313.00161734,available
LME_031,Somali Coastal Current,LME,1954,51182.599274680004,51182.599274680004,0.0,1.0,105,105,33636142.207529664,33636142.207529664,33636142.207529664,21724925.770994514,27490554.205601018,available
LME_031,Somali Coastal Current,LME,1955,52878.1080337355,52878.1080337355,0.0,1.0,105,105,33595294.79524036,33595294.79524035,33595294.79524035,21399047.541317657,27311487.477950804,available
LME_031,Somali Coastal Current,LME,1956,54054.8219579903,54054.8219579903,0.0,1.0,105,105,35502532.65689318,35502532.65689317,35502532.65689318,23070874.225780964,28866850.08543891,available
LME_031,Somali Coastal Current,LME,1957,51823.1643566116,51823.1643566116,0.0,1.0,98,98,31576161.658343256,31576161.65834326,31576161.658343256,18971521.09482835,25232018.845491275,available
LME_031,Somali Coastal Current,LME,1958,54714.094792560296,54714.094792560296,0.0,1.0,105,105,34333013.10118468,34333013.10118468,34333013.10118468,21545684.094894364,27449619.9649016,available
LME_031,Somali Coastal Current,LME,1959,58424.1907342967,58424.1907342967,0.0,1.0,105,105,36750601.61560287,36750601.61560287,36750601.615602866,23710787.51237583,29409372.58764167,available
LME_031,Somali Coastal Current,LME,1960,61540.19479845481,61540.19479845481,0.0,1.0,105,105,38653266.673168115,38653266.673168115,38653266.67316812,25316759.926667847,31011576.89512823,available
LME_031,Somali Coastal Current,LME,1961,63264.8158198698,63264.8158198698,0.0,1.0,105,105,39008641.56418455,39008641.56418454,39008641.56418455,25193722.84441055,31119559.254551172,available
LME_031,Somali Coastal Current,LME,1962,59611.17068460581,59611.17068460581,0.0,1.0,96,96,34545626.4975379,34545626.49753791,34545626.4975379,20926594.481447898,27496692.728370022,available
LME_031,Somali Coastal Current,LME,1963,65477.5525755465,65477.5525755465,0.0,1.0,109,109,36899644.30529344,36899644.30529344,36899644.30529344,23497571.064847313,29172892.00844164,available
