year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2980,644722.5027780794,644722.5027780794,0.0,True
1951,3049,612585.2316478951,612585.2316478951,0.0,True
1952,3034,705004.6365571633,705004.6365571633,0.0,True
1953,3068,711387.0804234121,711387.0804234121,0.0,True
1954,3071,662309.6207236872,662309.6207236872,0.0,True
1955,3045,736410.7273316649,736410.7273316649,0.0,True
1956,3229,733417.3297038634,733417.3297038634,0.0,True
1957,3287,848747.3308179681,848747.3308179681,0.0,True
1958,3352,935087.0787819861,935087.0787819861,0.0,True
1959,3442,1083315.8610775794,1083315.8610775794,0.0,True
1960,3559,1152577.5658959653,1152577.5658959653,0.0,True
1961,3605,1205990.1971688943,1205990.1971688943,0.0,True
1962,3864,1298112.0053483834,1298112.0053483834,0.0,True
1963,3877,1328235.3956326116,1328235.3956326116,0.0,True
1964,4086,1677298.995292286,1677298.995292286,0.0,True
1965,3922,2005155.4587260503,2005155.4587260503,0.0,True
1966,4032,2500002.086881859,2500002.086881859,0.0,True
1967,4202,3473547.0133678913,3473547.0133678913,0.0,True
1968,4474,4038770.3360314164,4038770.3360314164,0.0,True
1969,4521,4200394.526985579,4200394.526985579,0.0,True
1970,4897,4939323.032088873,4939323.032088873,0.0,True
1971,5101,5462572.868836231,5462572.8688362315,9.313225746154785e-10,True
1972,5278,5700942.265672344,5700942.265672344,0.0,True
1973,5246,6179439.153108468,6179439.153108467,-9.313225746154785e-10,True
1974,5343,6344894.825048758,6344894.825048758,0.0,True
1975,5400,6852509.003889357,6852509.003889356,-9.313225746154785e-10,True
1976,5609,7085937.428557728,7085937.428557728,0.0,True
1977,5729,7754082.388079523,7754082.388079523,0.0,True
1978,5786,7197470.8109512655,7197470.8109512655,0.0,True
1979,5423,6237015.328860315,6237015.328860315,0.0,True
1980,5930,6388769.639350992,6388769.639350992,0.0,True
1981,6047,6040730.484090102,6040730.484090102,0.0,True
1982,6412,6122402.518959613,6122402.518959613,0.0,True
1983,6357,6444991.440183731,6444991.440183731,0.0,True
1984,5964,6381802.454322694,6381802.454322695,9.313225746154785e-10,True
1985,6178,6738684.106765893,6738684.106765893,0.0,True
1986,6613,6942666.437172941,6942666.437172941,0.0,True
1987,6664,6864449.469815958,6864449.469815958,0.0,True
1988,6490,6944357.6160045145,6944357.6160045145,0.0,True
1989,6574,6798969.145276583,6798969.145276583,0.0,True
1990,6938,6803526.478742812,6803526.478742812,0.0,True
1991,6710,6647125.46141881,6647125.46141881,0.0,True
1992,6716,6596896.390363381,6596896.390363381,0.0,True
1993,6523,6403019.100890492,6403019.100890492,0.0,True
1994,6400,6076203.456483696,6076203.456483696,0.0,True
1995,6601,6184983.810975535,6184983.810975535,0.0,True
1996,6795,6282856.402947709,6282856.402947709,0.0,True
1997,6922,6546182.587071764,6546182.587071764,0.0,True
1998,7074,6252754.951882078,6252754.951882078,0.0,True
1999,7068,5853283.603904849,5853283.603904849,0.0,True
2000,7374,5887954.037387323,5887954.037387323,0.0,True
2001,7340,6261799.294056313,6261799.294056313,0.0,True
2002,7415,6380533.091462622,6380533.091462622,0.0,True
2003,7468,5963732.245121095,5963732.245121095,0.0,True
2004,7290,6176983.855207001,6176983.855207001,0.0,True
2005,7375,6151740.993431452,6151740.993431452,0.0,True
2006,7873,5300462.882820577,5300462.882820577,0.0,True
2007,7784,5877390.394999458,5877390.394999458,0.0,True
2008,7509,5972871.038143902,5972871.038143902,0.0,True
2009,7296,5967994.002211595,5967994.002211595,0.0,True
2010,8280,6166420.773038178,6166420.773038178,0.0,True
2011,14113,5537313.898212364,5537313.898212364,0.0,True
2012,9068,5015960.157598019,5015960.157598019,0.0,True
2013,8845,5028195.009338805,5028195.009338805,0.0,True
2014,8924,5526530.083552884,5526530.083552884,0.0,True
2015,8371,4922608.274964145,4922608.274964145,0.0,True
2016,9112,5730536.99973504,5730536.99973504,0.0,True
2017,8803,5600372.355922208,5600372.355922208,0.0,True
2018,8583,5958487.821330016,5958487.821330015,-9.313225746154785e-10,True
2019,8933,5771015.257329414,5771015.257329414,0.0,True
