unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
HS_077,"Pacific, Eastern Central",High Seas,1950,334.6747556988,334.6747556988,0.0,1.0,1,1,1134025.8517585373,1134025.8517585373,1134025.8517585373,1134025.8517585373,1134025.8517585373,available
HS_077,"Pacific, Eastern Central",High Seas,1951,372.0644844266,372.0644844266,0.0,1.0,1,1,1260718.7625489882,1260718.7625489882,1260718.7625489882,1260718.7625489882,1260718.7625489882,available
HS_077,"Pacific, Eastern Central",High Seas,1952,15504.5389858458,15504.5389858458,0.0,1.0,17,17,40957266.90392706,40957266.90392706,40957266.90392706,40705627.024015814,40504602.28044819,available
HS_077,"Pacific, Eastern Central",High Seas,1953,15468.4992095902,15468.4992095902,0.0,1.0,17,17,39678302.570999965,39678302.57099996,39678302.57099996,39315937.5984802,39127253.65656114,available
HS_077,"Pacific, Eastern Central",High Seas,1954,3562.8615830837,3562.8615830837,0.0,1.0,19,19,9171593.53370548,9171593.533705479,9171593.533705477,9099059.283794517,9054273.174596634,available
HS_077,"Pacific, Eastern Central",High Seas,1955,15679.112970291602,15679.112970291602,0.0,1.0,19,19,40402366.36537602,40402366.36537601,40402366.36537601,40089788.13039315,39890344.76678612,available
HS_077,"Pacific, Eastern Central",High Seas,1956,8580.6599176359,8580.6599176359,0.0,1.0,19,19,22112820.226692375,22112820.226692375,22112820.226692375,21944404.50400616,21827094.98575515,available
HS_077,"Pacific, Eastern Central",High Seas,1957,15864.551789584799,15864.551789584799,0.0,1.0,19,19,37525493.05525059,37525493.0552506,37525493.0552506,37209667.63635846,36971290.26051956,available
HS_077,"Pacific, Eastern Central",High Seas,1958,35416.8942920051,35416.8942920051,0.0,1.0,19,19,87876187.67569113,87876187.67569114,87876187.67569114,87209666.91068408,86681978.79185523,available
HS_077,"Pacific, Eastern Central",High Seas,1959,30514.733817040196,30514.733817040196,0.0,1.0,20,20,77042145.05779636,77042145.05779636,77042145.05779636,76375821.33550999,75956797.44436008,available
HS_077,"Pacific, Eastern Central",High Seas,1960,29601.424896007396,29601.424896007396,0.0,1.0,21,21,73188056.05837604,73188056.05837601,73188056.05837601,72398814.77403234,72012473.93121019,available
HS_077,"Pacific, Eastern Central",High Seas,1961,59330.4372296475,59330.4372296475,0.0,1.0,21,21,148350883.9092691,148350883.90926906,148350883.9092691,146914778.37652576,146099266.92639178,available
HS_077,"Pacific, Eastern Central",High Seas,1962,63056.4279840302,63056.4279840302,0.0,1.0,21,21,155448995.37228957,155448995.3722896,155448995.3722896,153564586.86908275,152652513.52153093,available
HS_077,"Pacific, Eastern Central",High Seas,1963,78790.0384731436,78790.0384731436,0.0,1.0,21,21,193812705.51576427,193812705.51576427,193812705.5157643,191493177.6251294,190377943.35765287,available
HS_077,"Pacific, Eastern Central",High Seas,1964,67191.93214762128,67191.93214762128,0.0,1.0,21,21,168742877.13248056,168742877.13248056,168742877.13248056,165991385.1971811,165114452.1498401,available
HS_077,"Pacific, Eastern Central",High Seas,1965,52941.36017899981,52941.36017899981,0.0,1.0,21,21,130683792.81173542,130683792.81173542,130683792.8117354,128698375.71466796,128090920.7265195,available
HS_077,"Pacific, Eastern Central",High Seas,1966,62777.460440386,62777.460440386,0.0,1.0,21,21,151619815.62788376,151619815.62788373,151619815.62788376,149837111.81463486,149047153.21402887,available
HS_077,"Pacific, Eastern Central",High Seas,1967,69024.5045490633,69024.5045490633,0.0,1.0,21,21,168013890.6046387,168013890.60463864,168013890.60463864,164860306.07303175,163942901.08827078,available
HS_077,"Pacific, Eastern Central",High Seas,1968,93884.64836620001,93884.64836620001,0.0,1.0,21,21,234591149.28287387,234591149.28287387,234591149.2828739,230314041.19340026,229153326.24074376,available
HS_077,"Pacific, Eastern Central",High Seas,1969,129594.07732892862,129594.07732892862,0.0,1.0,21,21,328544654.50479794,328544654.5047978,328544654.5047978,324679411.8738807,323163815.7919169,available
HS_077,"Pacific, Eastern Central",High Seas,1970,173721.82317325452,173721.82317325452,0.0,1.0,21,21,430681752.652556,430681752.65255606,430681752.65255606,425708209.5894638,423324902.24460876,available
HS_077,"Pacific, Eastern Central",High Seas,1971,135195.57401103067,135195.57401103067,0.0,1.0,22,22,336295282.21794486,336295282.21794486,336295282.21794486,332585494.44534755,330761296.4888639,available
HS_077,"Pacific, Eastern Central",High Seas,1972,200475.3039273647,200475.3039273647,0.0,1.0,23,23,497771418.09005326,497771418.0900532,497771418.0900532,493246633.1118295,491019327.0395721,available
HS_077,"Pacific, Eastern Central",High Seas,1973,177522.59928566118,177522.59928566118,0.0,1.0,22,22,439546304.8577495,439546304.8577494,439546304.8577494,434661617.1030597,432022465.39873785,available
HS_077,"Pacific, Eastern Central",High Seas,1974,167592.09908262207,167592.09908262207,0.0,1.0,22,22,417165178.8615094,417165178.8615093,417165178.8615093,412804310.1503483,410583865.8598732,available
HS_077,"Pacific, Eastern Central",High Seas,1975,158930.5501946402,158930.5501946402,0.0,1.0,23,23,401760713.17325515,401760713.1732552,401760713.1732552,398023064.0234354,396111260.4849179,available
HS_077,"Pacific, Eastern Central",High Seas,1976,287877.08936870587,287877.08936870587,0.0,1.0,24,24,713821945.359721,713821945.3597211,713821945.3597211,707536431.4401642,703312959.0890353,available
HS_077,"Pacific, Eastern Central",High Seas,1977,289777.2976974946,289777.2976974946,0.0,1.0,23,23,726710928.1531962,726710928.1531962,726710928.1531962,719434008.7733877,715650050.116139,available
HS_077,"Pacific, Eastern Central",High Seas,1978,290831.9211645303,290831.9211645303,0.0,1.0,23,23,737429988.291204,737429988.291204,737429988.291204,732221060.6032159,728792896.4695685,available
HS_077,"Pacific, Eastern Central",High Seas,1979,281146.7093566685,281146.7093566685,0.0,1.0,24,24,678307323.2601192,678307323.2601192,678307323.2601192,670818105.4613764,665080753.8945746,available
