functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,11,11,190729.24517054527,190729.24517054527,0.0,1.0,1219.009202716236,232500705.09001586,4.017919457171402,1042.1241425490477,198763551.0823816,33737154.00763425,1.1697351140282817,0.16973511402828179
Jellyfish,2,2,479.0,479.0,0.0,1.0,102.71776238274046,49201.80818133268,3.010939457202505,102.55089552687535,49121.878957373294,79.92922395938513,1.0016271613719978,0.0016271613719977132
Large benthopelagics (>=90 cm),7,7,373933.6089228747,373933.6089228747,0.0,1.0,1900.2892952967154,710582034.1878071,4.171622672153647,1484.645178282005,555158729.4849348,155423304.70287228,1.2799619216058638,0.2799619216058638
Large demersals (>=90 cm),6,6,126526.4828982717,126526.4828982717,0.0,1.0,1567.4795453765573,198327673.89147767,4.146056300175386,1399.7687711580716,177107819.48546654,21219854.406011134,1.1198131989183708,0.11981319891837093
Large flatfishes (>=90 cm),1,1,8024.0388894554,8024.0388894554,0.0,1.0,1778.2794100389228,14268983.142470121,4.25,1778.2794100389228,14268983.142470121,0.0,1.0,0.0
Large pelagics (>=90 cm),19,19,306190.6585080216,306190.6585080216,0.0,1.0,2496.3873237737102,764370478.5573502,4.391973617047501,2465.8895323778693,755032339.7268173,9338138.830532908,1.0123678660359259,0.01236786603592582
Large rays (>=90 cm),2,2,642.0219096521,642.0219096521,0.0,1.0,524.8183006576966,336944.8476086243,3.7200077884182035,524.816871966472,336943.93035755603,0.9172510682838038,1.0000027222661863,2.722266186277465e-06
Large reef assoc. fish (>=90 cm),5,5,8493.652569728101,8493.652569728101,0.0,1.0,439.6298289897229,3734063.0267276857,3.6045804357544573,402.328164365995,3417235.6471412233,316827.3795864624,1.09271452492646,0.09271452492645993
Large sharks (>=90 cm),8,8,25373.9623227664,25373.9623227664,0.0,1.0,1059.051958018474,26872344.480612744,4.0186725726834425,1043.932870920709,26488713.334239434,383631.1463733092,1.0144828154366194,0.014482815436619407
"Lobsters, crabs",10,10,152549.6662871621,152549.6662871621,0.0,1.0,371.8023793831053,56718328.89966555,3.4168239674339627,261.1102781685655,39832285.79876274,16886043.10090281,1.4239285484697772,0.4239285484697773
Medium bathydemersals (30 - 89 cm),1,1,112.0000000002,112.0000000002,0.0,1.0,954.992586021436,106959.16963459183,3.98,954.992586021436,106959.16963459183,0.0,1.0,0.0
Medium benthopelagics (30 - 89 cm),11,11,332664.3096459172,332664.3096459172,0.0,1.0,357.318756921112,118867197.59469904,3.5374833913829895,344.7334227655955,114680506.09619094,4186691.4985080957,1.036507438282461,0.036507438282461106
Medium demersals (30 - 89 cm),23,23,993084.443148333,993084.443148333,0.0,1.0,231.4212101183857,229820803.58313042,3.3246337107731447,211.17072490763164,209710361.75412518,20110441.82900524,1.0958962716996488,0.09589627169964887
Medium pelagics (30 - 89 cm),16,16,1917771.1280703933,1917771.1280703933,0.0,1.0,241.38473418368415,462920673.97441596,3.202915454632573,159.55685030487348,305993520.8005361,156927153.17387986,1.5128446928004526,0.5128446928004526
Medium reef assoc. fish (30 - 89 cm),14,14,44722.101590656,44722.101590656,0.0,1.0,314.479470609261,14064182.832763087,3.3687280922589626,233.7373372693523,10453224.942889398,3610957.889873689,1.3454396044858838,0.3454396044858838
Other demersal invertebrates,14,14,519225.65192316263,519225.65192316263,0.0,1.0,11.920501299662087,6189430.058567954,2.043493238226791,11.053332596983601,5739173.823592355,450256.2349755997,1.078453144793194,0.07845314479319397
Shrimps,10,10,157941.87780222812,157941.87780222812,0.0,1.0,79.69261257651458,12586800.877300173,2.623311239057712,42.00599139384797,6634505.159688583,5952295.71761159,1.8971725206844192,0.8971725206844191
Small bathydemersals (<30 cm),1,1,7122.0483468063,7122.0483468063,0.0,1.0,323.5936569296281,2304649.669372663,3.51,323.5936569296281,2304649.669372663,0.0,1.0,0.0
Small bathypelagics (<30 cm),1,1,2563.5708792354,2563.5708792354,0.0,1.0,125.89254117941675,322734.4524804962,3.1,125.89254117941675,322734.4524804962,0.0,1.0,0.0
Small benthopelagics (<30 cm),2,2,1697.5763304790999,1697.5763304790999,0.0,1.0,986.1578133404774,1674078.1620438208,3.990979669423084,979.4441337315133,1662681.178449223,11396.983594597783,1.0068545814689667,0.006854581468966715
Small demersals (<30 cm),3,3,102292.2404939109,102292.2404939109,0.0,1.0,241.51657668776338,24705271.745810766,3.2390897267819416,173.41622448223,17739134.14028231,6966137.605528455,1.3926988516147267,0.3926988516147267
Small pelagics (<30 cm),9,9,629776.7276248229,629776.7276248229,0.0,1.0,154.1196023220659,97060938.81322971,3.175769641281077,149.88895827715916,94396577.6508829,2664361.16234681,1.0282251881228226,0.028225188122822695
Small to medium flatfishes (<90 cm),2,2,60374.315160614,60374.315160614,0.0,1.0,310.43986905682334,18742594.492856394,3.491805052818962,310.31663184734833,18735154.130732037,7440.3621243573725,1.0003971337557427,0.00039713375574277466
