commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,469134.1211878016,469134.1211878016,0.0,1.0,138.03842646028852,64758535.88759443,3.14,138.03842646028852,64758535.88759443,0.0,1.0,0.0
Cod-likes,4,4,268529.2111642366,268529.2111642366,0.0,1.0,612.3451779027205,164432567.58244166,3.6915771211791477,491.56066284675916,131998397.0336095,32434170.548832163,1.2457163971512,0.24571639715119994
Crustaceans,20,20,310491.54408939014,310491.54408939014,0.0,1.0,223.21100556932674,69305129.77696572,3.013177257030693,103.08067577504309,32005678.187170923,37299451.5897948,2.1654010695122787,1.1654010695122785
Flatfishes,3,3,68398.35405006939,68398.35405006939,0.0,1.0,482.63701800720486,33011577.635326516,3.5807514291822846,380.84778069427057,26049361.343109902,6962216.292216614,1.2672701338245336,0.2672701338245335
Herring-likes,8,8,1184912.674579494,1184912.674579494,0.0,1.0,89.19428690458882,105687441.05332707,2.9026794037198296,79.92440350645934,94703438.72300942,10984002.330317646,1.1159831414616725,0.11598314146167261
Molluscs,10,10,499369.0852357467,499369.0852357467,0.0,1.0,11.377183892838211,5681413.913125489,2.0297848228244257,10.709885377560008,5348185.66397184,333228.2491536485,1.062306784036771,0.06230678403677106
Other fishes & inverts,37,37,1154493.2716378225,1154493.2716378225,0.0,1.0,492.4817164964909,568566828.0998443,3.4973975877569052,314.3385082088168,362901692.74374944,205665135.3560949,1.5667241004062173,0.5667241004062173
Perch-likes,66,66,1570282.509519579,1570282.509519579,0.0,1.0,784.4715121731105,1231841894.7818108,3.674474646276029,472.57924733863626,742082926.4577875,489758968.32402325,1.6599787582525423,0.6599787582525423
"Salmon, smelts, etc",3,3,122886.46255197491,122886.46255197491,0.0,1.0,864.4138835018834,106224764.3243614,3.9220529296303055,835.704863536548,102696814.41748731,3527949.9068740904,1.0343530607729674,0.03435306077296734
Scorpionfishes,5,5,53410.2164317602,53410.2164317602,0.0,1.0,419.97659609142994,22431040.893517207,3.619423353793733,416.3162412143033,22235540.547312826,195500.34620438144,1.008792246169523,0.00879224616952286
Sharks & rays,10,10,26015.9842324185,26015.9842324185,0.0,1.0,1045.8681511005796,27209289.32822137,4.011302129442597,1026.3656987514862,26701913.835413862,507375.4928075075,1.0190014654355821,0.019001465435582083
Tuna & billfishes,11,11,234366.8938147432,234366.8938147432,0.0,1.0,2551.455029968356,597976590.0816861,4.4008111532341445,2516.5823898183135,589803597.7306013,8172992.351084828,1.0138571422462193,0.013857142246219265
