commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,6.8355996107,6.8355996107,0.0,1.0,158.48931924611142,1083.3695289388272,3.2,158.48931924611142,1083.3695289388272,0.0,1.0,0.0
Crustaceans,1,1,0.12237250930000002,0.12237250930000002,0.0,1.0,147.91083881682073,18.100220498682198,3.17,147.91083881682073,18.100220498682198,0.0,1.0,0.0
Flatfishes,1,1,0.10543927789999999,0.10543927789999999,0.0,1.0,316.2277660168379,33.34282730074555,3.5,316.22776601683796,33.34282730074555,0.0,1.0,0.0
Herring-likes,2,2,12.7381198897,12.7381198897,0.0,1.0,370.986793812878,4725.674257083854,3.3235023832360127,210.62134570243248,2682.9199528875347,2042.7543041963195,1.7613921921143316,0.7613921921143316
Molluscs,1,1,4.840103997,4.840103997,0.0,1.0,12.589254117941675,60.933299175498206,2.1,12.589254117941675,60.933299175498206,0.0,1.0,0.0
Other fishes & inverts,11,11,150.2241701022,150.2241701022,0.0,1.0,234.87807180727563,35284.36341245292,3.354026691243236,225.95746368321707,33944.27246020928,1340.0909522436414,1.0394791478831824,0.039479147883182505
Perch-likes,65,65,1572.6467617203,1572.6467617203,0.0,1.0,1262.9176158888004,1986123.2989470435,3.927583855835971,846.4159834279274,1331113.355406233,655009.9435408104,1.4920767573103588,0.4920767573103588
Scorpionfishes,1,1,0.07249220640000001,0.07249220640000001,0.0,1.0,398.1071705534973,28.859667177084134,3.6,398.1071705534973,28.859667177084134,0.0,1.0,0.0
Sharks & rays,10,10,13.852317241000002,13.852317241000002,0.0,1.0,1551.8147003374802,21496.22952832213,4.174484760000379,1494.461598702618,20701.7561697207,794.4733586014299,1.0383770996087502,0.03837709960875019
Tuna & billfishes,11,11,912.8002530722001,912.8002530722001,0.0,1.0,2597.670987477106,2371154.734767414,4.411655499035915,2580.212643579201,2355218.754039185,15935.980728229042,1.0067662422867936,0.0067662422867935034
