functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,5002.4205563041,3.784595378506421,608.9692711584737,3046320.4002006743
Large bathypelagics (>=90 cm),0.0427160106,4.34,2187.761623949552,93.45244871890228
Large benthopelagics (>=90 cm),1440.6777835442,4.386991975288893,2437.7657739400743,3512034.9919998976
Large demersals (>=90 cm),3530.9922535194,3.9459892825564036,883.0581081954531,3118071.3394456413
Large flatfishes (>=90 cm),6.8,4.36,2290.867652767775,15577.900038820868
Large pelagics (>=90 cm),5130.719012988099,4.228991398872019,1694.3042447090832,8692999.002115333
Large rays (>=90 cm),265.19314035360003,3.378815426162226,239.22988205794755,63442.12368936847
Large reef assoc. fish (>=90 cm),92.7601391427,3.92041485010447,832.5586744651193,77228.25848784634
Large sharks (>=90 cm),5524.4401885426005,4.42692804499089,2672.563574881154,14764417.61950853
"Lobsters, crabs",634.7137377731,3.3707417059692015,234.82358063354917,149045.75258118293
Medium bathydemersals (30 - 89 cm),229.4570759657,4.452501865576561,2834.665810192243,650434.128146654
Medium bathypelagics (30 - 89 cm),0.0065826417,4.08,1202.2644346174131,7.914076001739507
Medium benthopelagics (30 - 89 cm),9683.3474795943,3.60739616090297,404.9451118497403,3921224.2282042145
Medium demersals (30 - 89 cm),10557.355763799802,3.362547141912846,230.43430949273193,2432776.985500321
Medium pelagics (30 - 89 cm),12724.396234861,3.9634169303616744,919.2146352902207,11696451.244316012
Medium reef assoc. fish (30 - 89 cm),857.1070878455001,2.6119427872535628,40.92067484207804,35073.400446566135
Other demersal invertebrates,1777.0575928942003,2.1091266717918487,12.856615974961075,22846.94703722945
Shrimps,30.528380248599998,3.2370814496709475,172.61615942626915,5269.691752018103
Small pelagics (<30 cm),7767.796631138101,3.023772791166214,105.62647610584578,820484.9852539779
Small to medium flatfishes (<90 cm),790.3357977371,3.206901335195151,161.02797636466443,127266.17415815796
