commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,800.0397543518,800.0397543518,0.0,1.0,128.82495516931337,103065.08548803911,3.11,128.82495516931337,103065.08548803911,0.0,1.0,0.0
Cod-likes,4,4,1076.512529344,1076.512529344,0.0,1.0,1901.353836884635,2046831.2281225978,4.252654809522854,1789.1831914467416,1926078.1228841022,120753.10523849563,1.0626937733230053,0.0626937733230054
Crustaceans,9,9,665.2421180217,665.2421180217,0.0,1.0,243.58163628743063,162040.76363504172,3.3646079525313803,231.53036292606492,154023.74901926832,8017.014615773398,1.0520505095274006,0.05205050952740069
Flatfishes,5,5,797.1357977371,797.1357977371,0.0,1.0,218.55569015321808,174218.56442026794,3.2167378912034654,164.716797979846,131301.65615836528,42916.90826190266,1.3268573262331116,0.3268573262331117
Herring-likes,2,2,6967.7568767863,6967.7568767863,0.0,1.0,105.9188928544639,738017.0940682822,3.0138721594143147,103.24574429017753,719391.2447768043,18625.849291477818,1.0258911259022294,0.025891125902229466
Molluscs,8,8,1777.0575928942003,1777.0575928942003,0.0,1.0,13.247194903913401,23541.028288548667,2.1091266717918487,12.856615974961075,22846.94703722945,694.0812513192177,1.0303796060886472,0.03037960608864728
Other fishes & inverts,11,11,12790.887674209202,12790.887674209202,0.0,1.0,578.8996304948911,7404640.148301364,3.632251889672051,428.7971495218873,5484696.1745555485,1919943.9737458155,1.3500547546558306,0.35005475465583064
Perch-likes,42,42,26919.162983113107,26919.162983113107,0.0,1.0,566.64033709653,15253483.587107642,3.6005649934906194,398.6254233572895,10730662.740567338,4522820.846540304,1.421485695328188,0.421485695328188
"Salmon, smelts, etc",1,1,1.55,1.55,0.0,1.0,223.872113856834,347.0017764780927,3.3499999999999996,223.87211385683378,347.0017764780924,3.410605131648481e-13,1.0000000000000009,9.828782913633891e-16
Scorpionfishes,4,4,810.2171982534999,810.2171982534999,0.0,1.0,912.9127480273153,739657.6089565947,3.9568473752862428,905.4143539549044,733582.2811198453,6075.327836749377,1.0082817265262667,0.008281726526266589
Sharks & rays,10,10,5789.6333288962005,5789.6333288962005,0.0,1.0,2600.3823427678553,15055260.27956196,4.378919430102597,2392.8717919357887,13853850.278367016,1201410.0011949427,1.0867202963114855,0.08672029631148544
Tuna & billfishes,13,13,7650.9523012972995,7650.9523012972995,0.0,1.0,2988.2801614593754,22863188.978238676,4.469764515726471,2949.609448148902,22567321.1952431,295867.7829955742,1.0131104520751864,0.013110452075186454
