commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,25212.7004094679,25212.7004094679,0.0,1.0,128.82495516931337,3248024.999947031,3.11,128.82495516931337,3248024.999947031,0.0,1.0,0.0
Cod-likes,3,3,998.9040540514001,998.9040540514001,0.0,1.0,2279.0015690414707,2276503.906505027,4.357592721132237,2278.2045827373913,2275707.7936548586,796.1128501682542,1.0003498308756458,0.00034983087564580156
Crustaceans,9,9,4673.1302365579995,4673.1302365579995,0.0,1.0,217.60463938125096,1016894.8199078235,3.309929043839165,204.140438746876,953974.8568122424,62919.96309558104,1.0659555780178855,0.06595557801788554
Flatfishes,3,3,3675.5270442010997,3675.5270442010997,0.0,1.0,1813.5793304199763,6665859.875762745,4.132945903981762,1358.1442646704768,4991895.9747229535,1673963.9010397913,1.335336294970108,0.33533629497010803
Herring-likes,4,4,6710.9282293303,6710.9282293303,0.0,1.0,119.40310108978528,801305.6417730196,3.0614533489491267,115.2002307378962,773100.4804843118,28205.16128870775,1.0364831765090077,0.03648317650900762
Molluscs,2,2,31761.2186981516,31761.2186981516,0.0,1.0,49.794388665553114,1581530.4683473937,2.693648543353752,49.39108235147573,1568720.9683036364,12809.50004375726,1.008165569468743,0.008165569468743084
Other fishes & inverts,14,14,12642.908345257802,12642.908345257802,0.0,1.0,209.21277688420687,2645057.9628038974,3.1611940831344847,144.94194441376285,1832487.7186066548,812570.2441972427,1.4434246603382894,0.44342466033828937
Perch-likes,35,35,38262.692464995394,38262.692464995394,0.0,1.0,1290.5072557934948,49378282.25227164,3.769770165999227,588.5321144673763,22518823.30163869,26859458.95063295,2.1927558820836963,1.1927558820836963
Scorpionfishes,4,4,160.95946297300003,160.95946297300003,0.0,1.0,602.3235825075341,96949.68037638615,3.7364705130117737,545.0928846427025,87737.85798249286,9211.822393893293,1.1049925608593205,0.10499256085932042
Sharks & rays,7,7,4204.928016799,4204.928016799,0.0,1.0,964.2191318114341,4054472.041687507,3.9658938873263643,924.4722668329305,3887339.33555947,167132.70612803707,1.0429941128625404,0.042994112862540505
Tuna & billfishes,7,7,6975.345279598199,6975.345279598199,0.0,1.0,3098.56574021579,21613565.90953891,4.48715856234074,3070.1427029677875,21415305.410839215,198260.49869969487,1.0092578879869416,0.00925788798694165
