functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,13,13,173878.8148369689,173878.8148369689,0.0,1.0,616.7314838830457,107236539.49022917,3.7816239970770305,604.8170103110334,105164864.94612129,2071674.5441078842,1.0196993030435522,0.01969930304355221
Large bathydemersals (>=90 cm),2,2,1115.4458504,1115.4458504,0.0,1.0,285.07174125915486,317982.0908538267,3.4520309384126833,283.159370661532,315848.94500628137,2133.1458475453546,1.006753689956137,0.006753689956136888
Large bathypelagics (>=90 cm),1,1,26.6401455117,26.6401455117,0.0,1.0,2187.761623949552,58282.28800692916,4.34,2187.761623949552,58282.28800692916,0.0,1.0,0.0
Large benthopelagics (>=90 cm),14,14,73202.4749530428,73202.4749530428,0.0,1.0,2197.6724922977974,160875065.57242066,4.293969257247193,1967.746992287561,144043949.91685548,16831115.655565172,1.116847084971499,0.1168470849714991
Large demersals (>=90 cm),9,9,221473.1142202662,221473.1142202662,0.0,1.0,708.6763846754111,156952765.88842264,3.8396961832517627,691.347160184058,153114808.57330054,3837957.3151220977,1.0250658793286134,0.025065879328613438
Large pelagics (>=90 cm),32,32,263234.0604641482,263234.0604641482,0.0,1.0,2181.341723178519,574203439.0521433,4.301643363854889,2002.826660528142,527212194.25667286,46991244.795470476,1.0891315589953765,0.08913155899537639
Large rays (>=90 cm),11,11,20457.841973534,20457.841973534,0.0,1.0,354.1763219492801,7245683.225205874,3.496628767104013,313.78253487223986,6419313.512471205,826369.7127346694,1.128731789019064,0.12873178901906396
Large reef assoc. fish (>=90 cm),16,16,29453.5669963071,29453.5669963071,0.0,1.0,579.7705994511158,17076312.193422567,3.520771679425711,331.72001735035127,9770337.755044725,7305974.438377842,1.7477709186261798,0.74777091862618
Large sharks (>=90 cm),37,37,50946.9089374415,50946.9089374415,0.0,1.0,2556.3174467367057,130236472.1740879,4.282537494727853,1916.6265271632335,97646197.14647,32590275.0276179,1.333758773818219,0.333758773818219
"Lobsters, crabs",10,10,2173.596809867,2173.596809867,0.0,1.0,303.2697719296379,659186.2087953537,3.3481165044813403,222.9033032776963,484501.9089132171,174684.29988213658,1.3605440900614194,0.36054409006141946
Medium bathydemersals (30 - 89 cm),10,10,7905.5589450769,7905.5589450769,0.0,1.0,2968.008949851292,23463769.70256518,4.451347031432036,2827.1381521685844,22350107.30784453,1113662.3947206475,1.049828055829055,0.049828055829055
Medium bathypelagics (30 - 89 cm),2,2,2985.1445349512,2985.1445349512,0.0,1.0,1204.8766617676165,3596730.982165846,4.080770949774717,1204.4005627834824,3595309.7578852624,1421.2242805836722,1.0003952995364216,0.00039529953642148123
Medium benthopelagics (30 - 89 cm),31,31,111676.81833909269,111676.81833909269,0.0,1.0,678.0912399404104,75727072.22015533,3.610614151051214,407.9567760629491,45559314.77058388,30167757.449571446,1.6621644245854583,0.6621644245854582
Medium demersals (30 - 89 cm),28,28,1786958.351354066,1786958.351354066,0.0,1.0,244.6409217687313,437163138.2375911,3.3380729964548816,217.8075833769976,389213080.10377294,47950058.13381815,1.1231974478376563,0.1231974478376564
Medium pelagics (30 - 89 cm),28,28,821194.0201590564,821194.0201590564,0.0,1.0,378.33102080765116,310683171.9279147,3.0909458318830176,123.29510417250877,101249202.26135212,209433969.66656256,3.0684999485324904,2.0684999485324904
Medium reef assoc. fish (30 - 89 cm),19,19,154440.3705491723,154440.3705491723,0.0,1.0,835.4040793804654,129020115.57780924,3.6219592365576347,418.754258456388,64672562.845048435,64347552.73276081,1.994974528641051,0.994974528641051
Other demersal invertebrates,8,8,23541.182782697102,23541.182782697102,0.0,1.0,36.0728581102458,849197.7462675938,2.274193728817782,18.801553239816812,442610.8014171384,406586.9448504554,1.918610534466527,0.9186105344665271
Shrimps,11,11,86188.7011849211,86188.7011849211,0.0,1.0,151.77970639141978,13081695.760105139,3.1176763602631974,131.122240137773,11301255.573931985,1780440.186173154,1.15754357332472,0.15754357332472
Small bathypelagics (<30 cm),1,1,31.0793950893,31.0793950893,0.0,1.0,1905.4607179632483,59220.566480721034,4.28,1905.4607179632483,59220.566480721034,0.0,1.0,0.0
Small benthopelagics (<30 cm),4,4,1320.7120358707,1320.7120358707,0.0,1.0,123.6802981891582,163346.05841849837,3.0750789560527494,118.87183203857836,156995.45929935074,6350.599119147635,1.040450845823755,0.040450845823754966
Small demersals (<30 cm),6,6,178338.855660499,178338.855660499,0.0,1.0,224.5333703463122,40043024.32515634,3.1818350060467195,151.9969964259962,27106970.406445116,12936053.918711223,1.4772224164023682,0.4772224164023682
Small pelagics (<30 cm),8,8,386888.4336219467,386888.4336219467,0.0,1.0,121.83864145575326,47137961.14744236,3.014404622547137,103.37240550525287,39993588.04565998,7144373.101782382,1.1786379630061143,0.17863796300611426
Small reef assoc. fish (<30 cm),5,5,10617.273554178599,10617.273554178599,0.0,1.0,60.38841898456967,641160.3638635284,2.215317289207911,16.41788802078892,174313.2082985878,466847.15556494053,3.6782087262444287,2.6782087262444283
Small to medium flatfishes (<90 cm),13,13,59175.295089737105,59175.295089737105,0.0,1.0,315.84119672639895,18689996.017780367,3.4795946124973005,301.7134094267825,17853980.035360523,836015.9824198447,1.0468251886001934,0.04682518860019343
Small to medium rays (<90 cm),4,4,1916.2864269882,1916.2864269882,0.0,1.0,628.3434916762799,1204086.1045856283,3.7958395108033494,624.9417091204027,1197567.3148462356,6518.789739392698,1.0054433597665695,0.005443359766569525
Small to medium sharks (<90 cm),2,2,14.4323234129,14.4323234129,0.0,1.0,932.95745491273,13464.74371977659,3.969847053867846,932.9256931115204,13464.285323189357,0.45839658723343746,1.000034045370863,3.4045370863015445e-05
