functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large pelagics (>=90 cm),533623.7347764968,4.425823715639559,2665.776380282783,1422521548.1254694
Large sharks (>=90 cm),22977.887308863603,4.299497131294167,1992.9533417889393,45793857.29944938
Medium demersals (30 - 89 cm),7263.5041104633,3.28,190.54607179632464,1384032.175725239
Medium pelagics (30 - 89 cm),7952.6603594222,3.7593664423159696,574.6010857879266,4569607.277426599
