unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
HS_061,"Pacific, Northwest",High Seas,2019,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,72655.3063072491,72032.706635308,622.5996719411,72032.706635308,622.5996719411,katsuwonus pelamis,4.43,exact_2020_supplement,2020 supplement MeanTL,high,Katsuwonus pelamis,2691.534803926914,195554285.6159316
HS_061,"Pacific, Northwest",High Seas,2019,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,25382.1194237364,24519.7565405098,862.3628832265999,24519.7565405098,862.3628832265999,marine pelagic fishes not identified,3.35,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine pelagic fishes not identified,223.872113856834,5682348.729558473
HS_061,"Pacific, Northwest",High Seas,2019,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,10949.2645311531,10842.4639836515,106.8005475016,10842.4639836515,106.8005475016,thunnus albacares,4.41,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus albacares,2570.3957827688646,28143943.375296637
HS_061,"Pacific, Northwest",High Seas,2019,Thunnus alalunga,Albacore,Large pelagics (>=90 cm),Tuna & billfishes,10034.4824575577,9961.3322853683,73.1501721894,9961.3322853683,73.1501721894,thunnus alalunga,4.3,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus alalunga,1995.2623149688789,20021424.697781183
HS_061,"Pacific, Northwest",High Seas,2019,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,5089.5104894907,2380.333117275,2709.1773722157,2380.333117275,2709.1773722157,prionace glauca,4.35,exact_2020_supplement,2020 supplement MeanTL,high,Prionace glauca,2238.7211385683377,11393994.717788117
HS_061,"Pacific, Northwest",High Seas,2019,Xiphias gladius,Swordfish,Large pelagics (>=90 cm),Tuna & billfishes,3151.350691433,2775.2160249073,376.1346665257,2775.2160249073,376.1346665257,xiphias gladius,4.53,exact_2020_supplement,2020 supplement MeanTL,high,Xiphias gladius,3388.4415613920273,10678167.65737308
HS_061,"Pacific, Northwest",High Seas,2019,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,2649.9175952201,2612.0326109804,37.8849842397,2612.0326109804,37.8849842397,thunnus obesus,4.49,exact_2020_supplement,2020 supplement MeanTL,high,Thunnus obesus,3090.295432513592,8189028.241046077
HS_061,"Pacific, Northwest",High Seas,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,1273.5882444248,0.0,1273.5882444248,0.0,1273.5882444248,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,242677.23706112299
HS_061,"Pacific, Northwest",High Seas,2019,Isurus,Mako sharks,Large sharks (>=90 cm),Sharks & rays,384.2379263961,97.1261636707,287.1117627254,97.1261636707,287.1117627254,isurus,4.5,exact_sea_around_us,Sea Around Us exploited organisms,high,Isurus,3162.2776601683795,1215067.0108318091
HS_061,"Pacific, Northwest",High Seas,2019,Kajikia audax,Striped marlin,Large pelagics (>=90 cm),Tuna & billfishes,343.3841316011,343.3841316011,0.0,343.3841316011,0.0,kajikia audax,4.58,exact_2020_supplement,2020 supplement MeanTL,high,Kajikia audax,3801.8939632056126,1305510.0569948237
