functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,17059.0556840509,3.6912227206928723,491.1596946468925,8378720.580742776
Jellyfish,6441.3756836849,3.4600000000000004,288.40315031266084,1857713.0395220947
Large benthopelagics (>=90 cm),7525.6168743616,4.419513929099428,2627.3257911713376,19772247.30848446
Large demersals (>=90 cm),789.4932266281,4.0783523241801625,1197.7117886446608,945585.3445875862
Large pelagics (>=90 cm),23150.4103931454,4.3789318948084555,2392.9404708444918,55397553.94641657
Large rays (>=90 cm),6644.9710580396995,3.849943933321011,707.8543956865993,4703671.972643634
Large reef assoc. fish (>=90 cm),3041.8088874371997,3.6610421962288,458.18640212943365,1393715.4701001858
Large sharks (>=90 cm),3862.865569345,4.258197760647629,1812.165093569173,7000150.145917219
"Lobsters, crabs",3192.9823745728004,2.5156926994589606,32.78632197091514,104686.148180201
Medium benthopelagics (30 - 89 cm),5509.8521151502,3.5874850146694737,386.79870791388186,2131203.6789366663
Medium demersals (30 - 89 cm),89383.586472884,3.594269742954615,392.8888853181089,35117817.65506619
Medium pelagics (30 - 89 cm),122585.13128197845,3.6222629092925436,419.04716735866884,51368952.02400362
Medium reef assoc. fish (30 - 89 cm),57467.376972075304,3.601181039777794,399.1912743553326,22940475.447341036
Other demersal invertebrates,665.2266555862001,2.095766033879335,12.467116961665562,8293.45852121077
Shrimps,10959.8572697069,3.105720147374396,127.5616556400033,1398057.5389019381
Small benthopelagics (<30 cm),10784.601701732,3.2270442282152176,168.67247913947088,1819065.5055628929
Small demersals (<30 cm),35706.654043136296,3.721530848724235,526.6606232239632,18805288.671600606
Small pelagics (<30 cm),61725.01615310909,3.258405690556726,181.30329230156153,11190948.645925745
Small reef assoc. fish (<30 cm),24251.120256951803,3.2382690179094267,173.08882027630074,4197597.795654487
Small to medium flatfishes (<90 cm),2742.5318918064995,3.6352391279386467,431.75674201858703,1184106.6344884462
