commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,10.9019322023,3.2,158.48931924611142,1727.839813209787
Cod-likes,800.8725831586,4.337117910632963,2173.2911457226955,1740529.2938306485
Crustaceans,3146.2989588931,2.778247477051639,60.01329567838442,188819.76971264466
Flatfishes,6.196614375099999,3.5699194948867556,371.46636404164275,2301.833811286573
Herring-likes,2339.8883862917996,2.8426541360800623,69.60719547664176,162873.06829813716
Molluscs,1327.7949143572,2.0078545494464795,10.182503064131225,13520.275783980047
Other fishes & inverts,6048.3309105019,3.526081528192571,335.80064670454226,2031033.431229611
Perch-likes,10912.0424039854,3.7086907448590667,511.3176036244671,5579519.372654384
Scorpionfishes,464.5850969659,3.724675011804336,530.4873251165097,246456.50537843458
Sharks & rays,2577.322081483,4.009631376066695,1022.4248020021413,2635118.018856003
Tuna & billfishes,5011.520475691801,3.942746478406454,876.4890168910998,4392542.654868724
