commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,231378.4529,231378.4529,0.0,1.0,29.51209226666387,6828462.250502741,2.47,29.51209226666387,6828462.250502741,0.0,1.0,0.0
Cod-likes,1,1,0.709197624,0.709197624,0.0,1.0,1862.0871366628658,1320.5877730022676,4.27,1862.0871366628655,1320.5877730022676,0.0,1.0,0.0
Crustaceans,7,7,7249.219267546299,7249.219267546299,0.0,1.0,111.73847655106553,810016.7171402546,2.9340093558536244,85.90320271315807,622731.152252161,187285.56488809362,1.3007486685237428,0.3007486685237429
Flatfishes,1,1,119.0,119.0,0.0,1.0,1148.1536214968817,136630.28095812892,4.06,1148.1536214968817,136630.28095812892,0.0,1.0,0.0
Herring-likes,1,1,37597.191999999995,37597.191999999995,0.0,1.0,77.6247116628692,2918471.1883335323,2.89,77.6247116628692,2918471.1883335323,0.0,1.0,0.0
Molluscs,2,2,19.545988118,19.545988118,0.0,1.0,10.469736514791416,204.64134551670375,2.0181417695365043,10.426577353060136,203.7977570543213,0.8435884623824563,1.0041393412497548,0.004139341249754785
Other fishes & inverts,5,5,16252.7906495801,16252.7906495801,0.0,1.0,197.95242057656412,3217279.2502085287,3.294025661289386,196.80025702344648,3198553.377185631,18725.873022897635,1.005854481953143,0.005854481953142926
Perch-likes,11,11,9084.749235138697,9084.749235138697,0.0,1.0,1196.8076248172222,10872697.15416642,4.016673365704187,1039.138332528325,9440311.171640001,1432385.9825264197,1.1517308017165266,0.1517308017165266
Sharks & rays,27,27,252.1524084093,252.1524084093,0.0,1.0,1770.2924859851942,446383.5139300537,4.186004189782567,1534.6317878285186,386961.1013224308,59422.41260762286,1.153561720815214,0.153561720815214
Tuna & billfishes,11,11,1428.8118475070003,1428.8118475070003,0.0,1.0,2607.954274662798,3726275.965394731,4.414614025970488,2597.8497290049468,3711838.470845118,14437.49454961298,1.0038895805038428,0.003889580503842837
