functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Jellyfish,1738.0,3.4,251.18864315095797,436565.86179636494
Large benthopelagics (>=90 cm),130.3812774809,4.39,2454.7089156850284,320048.08427076886
Large pelagics (>=90 cm),2791.9856003299005,4.417978715171118,2618.0546938745733,7309571.006173914
Large rays (>=90 cm),3.7660010280000003,3.4755555555302413,298.9204005472208,1125.7345357510055
Large sharks (>=90 cm),245.83389557330003,4.202868454058023,1595.395835465583,392202.3732139239
Medium bathydemersals (30 - 89 cm),0.709197624,4.27,1862.0871366628655,1320.5877730022676
Medium demersals (30 - 89 cm),16543.7311105214,3.3336758959502135,215.61347345031842,3567051.3285676125
Medium pelagics (30 - 89 cm),97.4666858697,4.044715729242424,1108.449034006351,108036.85380006942
Medium reef assoc. fish (30 - 89 cm),5461.9502675289,4.020970349369804,1049.4707755841118,5732157.183465403
Other demersal invertebrates,19.545988118,2.0181417695365043,10.426577353060136,203.7977570543213
Shrimps,7249.219267546299,2.9340093558536244,85.90320271315807,622731.152252161
Small benthopelagics (<30 cm),2.836790495,3.78,602.5595860743575,1709.3353064468718
Small pelagics (<30 cm),268975.6449,2.5287072507842514,33.78370302562372,9086993.308427222
Small to medium flatfishes (<90 cm),119.0,4.06,1148.1536214968817,136630.28095812892
Small to medium sharks (<90 cm),2.552511808,3.61,407.3802778041126,1039.8429694413178
