functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Large benthopelagics (>=90 cm),0.0267831636,4.18,1513.5612484362073,40.537958535487185
Large pelagics (>=90 cm),327895.1162137338,4.424306053536078,2656.476959824997,871045821.4609236
Large rays (>=90 cm),2.4930363256,3.61,407.3802778041126,1015.6138308986721
Large sharks (>=90 cm),2873.3027424523,4.35665945328341,2273.3141401578046,6531919.753371012
Medium demersals (30 - 89 cm),14385.8709648595,3.28,190.54607179632464,2741171.2017227802
Medium pelagics (30 - 89 cm),32697.198588009298,3.5830000909551445,382.8248234925673,12517299.278156081
