commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,2,2,343.020688264,343.020688264,0.0,1.0,158.621420645689,54410.4288832977,3.200223458009218,158.57088790986657,54393.095109476024,17.333773821679642,1.0003186759971425,0.00031867599714250976
Cod-likes,8,8,2413.9171680922,2413.9171680922,0.0,1.0,2637.949588284442,6367791.799721565,4.334266339439726,2159.068093237039,5211811.53734498,1155980.262376585,1.221800088912169,0.22180008891216904
Crustaceans,33,33,36196.5074032869,36196.5074032869,0.0,1.0,153.16209873819452,5543933.040880017,2.9775924870266106,94.97132278837559,3437630.188409387,2106302.85247063,1.6127194424730222,0.6127194424730221
Flatfishes,6,6,194.4130665186,194.4130665186,0.0,1.0,547.5518392733687,106451.2321510352,3.7065692163964754,508.8259081476797,98922.40512710191,7528.827023933292,1.0761084105694738,0.0761084105694738
Herring-likes,10,10,37432.296731388305,37432.296731388305,0.0,1.0,69.41405129282681,2598327.3653209014,2.8357252486860083,68.50546975081642,2564317.0714357058,34010.29388519563,1.0132629050689719,0.013262905068971834
Molluscs,17,17,6303.2453657001,6303.2453657001,0.0,1.0,10.688051417099839,67369.41056319894,2.012134631716994,10.283350335926734,64818.48034880075,2550.930214398184,1.0393549833422682,0.03935498334226807
Other fishes & inverts,81,81,32455.537807257602,32455.537807257602,0.0,1.0,469.5219093899336,15238586.081540769,3.4717389270780448,296.30496386169483,9616736.957091333,5621849.124449436,1.5845900901244796,0.5845900901244795
Perch-likes,267,267,78758.3402441443,78758.3402441443,0.0,1.0,1025.1007973811716,80735237.38468994,3.749978639551373,562.3136675338607,44286891.15156444,36448346.2331255,1.823005302142053,0.8230053021420528
Scorpionfishes,11,11,6616.788501606,6616.788501606,0.0,1.0,716.3362003042201,4739845.133457096,3.840420282542166,692.5008049334059,4582131.363436259,157713.77002083696,1.0344193034881837,0.03441930348818357
Sharks & rays,74,74,10731.3688560147,10731.3688560147,0.0,1.0,1568.622804891219,16833469.91524405,4.135224784652136,1365.2896082425991,14651426.38133514,2182043.533908911,1.1489304506685218,0.14893045066852176
Tuna & billfishes,20,20,17359.3177119627,17359.3177119627,0.0,1.0,1546.7405771098022,26850361.096033596,4.11850350540575,1313.7220986186514,22805319.295147564,4045041.8008860312,1.1773727325864156,0.17737273258641553
