functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,27,27,72017.86804089179,72017.86804089179,0.0,1.0,873.6458001633583,62918107.95064405,3.8610733851849086,726.2286620155547,52301439.94854962,10616668.002094433,1.2029899752767486,0.20298997527674847
Large bathydemersals (>=90 cm),5,5,5787.999565445201,5787.999565445201,0.0,1.0,1570.8727923224824,9092211.039332218,4.1075997792320695,1281.1494050226563,7415292.199541513,1676918.8397907056,1.2261433258010237,0.22614332580102364
Large bathypelagics (>=90 cm),1,1,54.736457867,54.736457867,0.0,1.0,831.763771102671,45527.802612258376,3.92,831.7637711026708,45527.802612258376,0.0,1.0,0.0
Large benthopelagics (>=90 cm),11,11,18246.861018343396,18246.861018343396,0.0,1.0,1782.768983947954,32529937.877911583,3.718468648671522,522.9602127915468,9542382.320930643,22987555.556980938,3.4089954461957697,2.4089954461957697
Large demersals (>=90 cm),17,17,31440.7059876582,31440.7059876582,0.0,1.0,1786.3991366024536,56165650.0305242,4.128516392860626,1344.3625099624562,42267706.4165598,13897943.613964401,1.3288076120572139,0.3288076120572138
Large flatfishes (>=90 cm),2,2,4062.169357153,4062.169357153,0.0,1.0,1897.279117366678,7707069.092533209,4.174752717362113,1495.38395799491,6074502.891345092,1632566.2011881173,1.2687571691692148,0.26875716916921477
Large pelagics (>=90 cm),25,25,100659.79150978081,100659.79150978081,0.0,1.0,2789.667526891606,280807351.63851494,4.432471400998712,2706.894944596811,272475480.76199466,8331870.876520276,1.0305784243529719,0.030578424352971798
Large rays (>=90 cm),21,21,4567.718875211301,4567.718875211301,0.0,1.0,568.7740400439926,2597999.918439133,3.7166273298044086,520.7476632368778,2378628.9305892647,219370.98784986837,1.09222581337877,0.09222581337876982
Large reef assoc. fish (>=90 cm),9,9,13162.5487065292,13162.5487065292,0.0,1.0,1632.7527940243829,21491188.177067578,4.101229861914414,1262.4955671715604,16617659.39467287,4873528.782394707,1.2932740807021845,0.2932740807021846
Large sharks (>=90 cm),36,36,56511.33801304031,56511.33801304031,0.0,1.0,2089.4135146998333,118075553.37821685,4.290975259022473,1954.228123733831,110436046.05491208,7639507.323304772,1.0691758496995283,0.06917584969952821
"Lobsters, crabs",27,27,20201.269895752997,20201.269895752997,0.0,1.0,208.62746463180585,4214539.720693773,3.242268599103809,174.69022295138768,3528964.3419902474,685575.3787035253,1.1942709849873059,0.19427098498730594
Medium bathydemersals (30 - 89 cm),12,12,7534.0736412831,7534.0736412831,0.0,1.0,1973.869108444476,14871275.2212745,4.1052211330844495,1274.1516855556877,9599552.62914154,5271722.592132961,1.549163361647656,0.5491633616476559
Medium bathypelagics (30 - 89 cm),2,2,103.91046367220001,103.91046367220001,0.0,1.0,959.9247541572154,99746.22629489885,3.9407513496316438,872.4717016083935,90658.9390550015,9087.287239897356,1.1002359760065605,0.10023597600656045
Medium benthopelagics (30 - 89 cm),37,37,92789.5579389521,92789.5579389521,0.0,1.0,481.77757402611513,44703928.118783996,3.453581770367874,284.1723183436117,26368223.7975909,18335704.321193095,1.6953712340255667,0.6953712340255666
Medium demersals (30 - 89 cm),51,51,270636.25513760996,270636.25513760996,0.0,1.0,245.58007120962387,66462870.80860019,3.2866722757257683,193.4961265904222,52367067.084064774,14095803.724535413,1.269173060654847,0.2691730606548471
Medium pelagics (30 - 89 cm),34,34,164493.25395450988,164493.25395450988,0.0,1.0,1153.1850865778981,189691167.30301166,3.882893769262863,763.6489681366792,125615103.6478062,64076063.65520546,1.5100984021384798,0.5100984021384798
Medium reef assoc. fish (30 - 89 cm),17,17,33482.4650034902,33482.4650034902,0.0,1.0,358.7836975680582,12012962.59764532,3.167354257219435,147.01249804965852,4922340.821023363,7090621.776621957,2.4404979326782588,1.4404979326782588
Other demersal invertebrates,46,46,69072.22112755908,69072.22112755908,0.0,1.0,40.349661632455415,2787040.750699147,2.4777429963720623,30.04297914923043,2075135.299126291,711905.4515728562,1.3430645952929405,0.3430645952929406
Shrimps,24,24,56658.42315927721,56658.42315927721,0.0,1.0,212.4451406855931,12036806.679096512,3.2564443765157205,180.48635593632028,10226072.329115959,1810734.3499805536,1.1770703640365403,0.17707036403654022
Small bathydemersals (<30 cm),1,1,2.2668379046,2.2668379046,0.0,1.0,316.22776601683796,716.837086493948,3.5,316.22776601683796,716.837086493948,0.0,1.0,0.0
Small bathypelagics (<30 cm),1,1,15.6764319369,15.6764319369,0.0,1.0,102.32929922807536,1604.158294499597,3.01,102.32929922807536,1604.158294499597,0.0,1.0,0.0
Small benthopelagics (<30 cm),3,3,7717.8427812789,7717.8427812789,0.0,1.0,324.1173739467105,2501486.934801693,3.49123280358985,309.90801161667963,2391821.3103162884,109665.6244854047,1.045850258132746,0.04585025813274604
Small demersals (<30 cm),16,16,13974.3820430133,13974.3820430133,0.0,1.0,418.5094607554975,5848411.093212804,3.397757931654575,249.8952100114759,3492131.1354194065,2356279.9577933974,1.674739826890953,0.674739826890953
Small pelagics (<30 cm),12,12,421994.98211981636,421994.98211981636,0.0,1.0,116.4671860757222,49148568.10556971,3.050797762164106,112.40814012796525,47435671.08342251,1712897.022147201,1.036109893314987,0.036109893314987006
Small reef assoc. fish (<30 cm),9,9,5727.642576815801,5727.642576815801,0.0,1.0,296.93825566207346,1700756.1958155076,3.3595608688317298,228.855244268685,1310801.0410009003,389955.15481460723,1.29749377870256,0.2974937787025601
Small to medium flatfishes (<90 cm),23,23,10425.3433521069,10425.3433521069,0.0,1.0,311.69527919624403,3249530.306851667,3.3374265985324914,217.48364270545372,2267341.648671294,982188.6581803728,1.4331895278137523,0.4331895278137524
Small to medium rays (<90 cm),7,7,1660.0309125828003,1660.0309125828003,0.0,1.0,623.5787999616708,1035160.0843676599,3.77593715660501,596.9489004761672,990953.6280227511,44206.4563449088,1.0446100151357374,0.04461001513573739
Small to medium sharks (<90 cm),6,6,4740.292014370801,4740.292014370801,0.0,1.0,1290.7705510814662,6118629.335676472,4.091415794930742,1234.2859770788425,5850875.960596698,267753.37507977337,1.0457629553049808,0.04576295530498081
