functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,4415.192124171,3.649575844641,446.24754988610624,1970268.6676877416
Large benthopelagics (>=90 cm),5280.113277916599,4.276365415831243,1889.5805754864334,9977199.486319207
Large demersals (>=90 cm),2286.18,3.79,616.5950018614822,1409647.161355683
Large pelagics (>=90 cm),32503.228573368597,4.385932753199407,2431.8274321595536,79042242.87846999
Large rays (>=90 cm),851.0583364388,3.61,407.3802778041126,346704.3815259443
Large reef assoc. fish (>=90 cm),10056.16,3.4733665335475967,297.41751012811386,2990878.068649933
Large sharks (>=90 cm),3347.335620370999,4.203624103362342,1598.1741557458236,5349625.279084344
"Lobsters, crabs",75.05,3.14,138.03842646028852,10359.783905844653
Medium bathydemersals (30 - 89 cm),120.78999999999999,3.47,295.1209226666387,35647.65624890329
Medium benthopelagics (30 - 89 cm),13632.2968205187,3.3722385435976494,235.63431899081914,3212236.9775836333
Medium demersals (30 - 89 cm),52226.0561038188,3.3837506914117665,241.96396435841282,12636823.577684881
Medium pelagics (30 - 89 cm),90915.9162271452,3.8986687502536004,791.8970958271018,71996050.02473636
Medium reef assoc. fish (30 - 89 cm),46682.05496109989,4.090061202625588,1230.4421577372286,57439568.43394365
Shrimps,4422.9077475153,2.759750421009451,57.510934032135566,254365.55569757373
Small demersals (<30 cm),45636.25695144701,2.9152106253100545,82.26415201215382,3754227.979119548
Small pelagics (<30 cm),153552.539777262,3.194072670027895,156.3409224336873,24006545.7108126
Small reef assoc. fish (<30 cm),10155.3815,2.1490864031055845,14.095692050296552,143147.13027727866
Small to medium flatfishes (<90 cm),645.49,3.13,134.89628825916532,87074.20510840863
