functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,493.24451055,3.8602334038632713,724.8253999669032,357516.14964088314
Large bathydemersals (>=90 cm),5301.587463686499,3.839904811764087,691.6793527059107,3666998.5851964485
Large bathypelagics (>=90 cm),0.0026627719000000003,4.148323955574265,1407.0967358513944,3.746777648806816
Large benthopelagics (>=90 cm),30490.618922894202,3.8992867325900393,793.0247333756201,24179814.941785812
Large demersals (>=90 cm),74483.00532487142,4.166107058533285,1465.9091597135382,109185319.74872126
Large flatfishes (>=90 cm),12832.6754701182,4.14037525998814,1381.5775260044095,17729336.028023373
Large pelagics (>=90 cm),873.6597137583,4.313832359245722,2059.8346489880437,1799594.5498243226
Large rays (>=90 cm),8325.7695913457,3.8119140206091515,648.5060329451487,5399311.808898951
Large reef assoc. fish (>=90 cm),8553.7085129525,3.794063982577004,622.3919725165681,5323759.513708267
Large sharks (>=90 cm),666.3689038295,3.979221015718281,953.2811725375761,635236.9299851651
"Lobsters, crabs",20702.9659039361,3.8297344526480313,675.6697139404289,13988367.050030958
Medium bathydemersals (30 - 89 cm),117.87170770549999,3.6524753970591233,449.2368745165491,52952.317563547054
Medium benthopelagics (30 - 89 cm),639317.470404766,3.7308403842677413,538.0719892155666,343998823.0409566
Medium demersals (30 - 89 cm),145566.1930088599,3.913735768573696,819.8525816670035,119342819.14175111
Medium pelagics (30 - 89 cm),82236.44918359928,3.4139646594065214,259.39682700788325,21331873.982620683
Medium reef assoc. fish (30 - 89 cm),2016.284218024,3.912922583371901,818.3189029356512,1649963.489299867
Other demersal invertebrates,6132.7974913529,2.275056781045531,18.838953798787706,115535.48859691843
Shrimps,6927.0840010150005,3.2162056498196683,164.5150560708881,1139609.6128347348
Small benthopelagics (<30 cm),0.0013604217,3.6199999999999997,416.8693834703351,0.5671181553386652
Small demersals (<30 cm),0.6310344186,3.3062055634535557,202.3976955625743,127.71991214530888
Small pelagics (<30 cm),36.8865948226,3.3687909070809465,233.77114665833417,8623.021568000575
Small to medium flatfishes (<90 cm),56935.361351501,3.6568699587554367,453.80571279175405,25837592.241173998
Small to medium rays (<90 cm),855.762664568,3.7981975870753293,628.344165916977,537713.4776908697
Small to medium sharks (<90 cm),0.2258423545,3.58,380.1893963205613,85.8628684209692
