unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
LME_033,Red Sea,LME,1950,59758.2478433169,59758.2478433169,0.0,1.0,141,141,34058724.9088911,34058724.9088911,34058724.90889109,20765559.46967549,27872196.700508792,available
LME_033,Red Sea,LME,1951,61142.02693311,61142.02693311,0.0,1.0,141,141,34623526.30520673,34623526.30520673,34623526.30520673,21165545.168980002,28343504.97709051,available
LME_033,Red Sea,LME,1952,64950.7484994101,64950.7484994101,0.0,1.0,141,141,36089109.144799076,36089109.144799076,36089109.144799076,22239932.41347591,29514622.448840942,available
LME_033,Red Sea,LME,1953,65395.146244079595,65395.146244079595,0.0,1.0,141,141,36462690.856909834,36462690.856909834,36462690.856909834,22405443.70660758,29795534.299905904,available
LME_033,Red Sea,LME,1954,65715.98566971571,65715.98566971571,0.0,1.0,141,141,37004302.448919974,37004302.44891997,37004302.44891996,22676717.005856846,30232807.14285625,available
LME_033,Red Sea,LME,1955,67664.6027872698,67664.6027872698,0.0,1.0,141,141,38377002.442203954,38377002.442203954,38377002.442203954,23340773.786205538,30858971.59768533,available
LME_033,Red Sea,LME,1956,65748.4806514379,65748.4806514379,0.0,1.0,141,141,38812819.49287959,38812819.4928796,38812819.4928796,23435780.357714493,31073518.49642799,available
LME_033,Red Sea,LME,1957,65433.850399201205,65433.850399201205,0.0,1.0,141,141,39891515.41833377,39891515.41833377,39891515.41833377,23854508.267314214,31969774.454793844,available
LME_033,Red Sea,LME,1958,62135.8890289166,62135.8890289166,0.0,1.0,137,137,39793833.30605401,39793833.30605401,39793833.30605401,23408107.964848675,31798010.764389712,available
LME_033,Red Sea,LME,1959,60825.8391333998,60825.8391333998,0.0,1.0,137,137,42020707.50511766,42020707.50511766,42020707.50511766,24010045.981280383,32612273.880237345,available
LME_033,Red Sea,LME,1960,57224.5681269849,57224.5681269849,0.0,1.0,138,138,41500154.59942058,41500154.59942058,41500154.59942057,23319036.500226796,31984039.964936584,available
LME_033,Red Sea,LME,1961,65336.702433403596,65336.702433403596,0.0,1.0,138,138,44333737.71943971,44333737.719439715,44333737.719439715,24893220.820098042,34157322.97597776,available
LME_033,Red Sea,LME,1962,76233.75489405471,76233.75489405471,0.0,1.0,138,138,49792303.063431926,49792303.063431926,49792303.063431926,28064960.01439445,37792683.27499321,available
LME_033,Red Sea,LME,1963,81287.49190957702,81287.49190957702,0.0,1.0,140,140,52725838.278424375,52725838.27842438,52725838.27842438,29917342.652842715,40067697.47739371,available
