year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,2691,59758.2478433169,59758.247843316894,-7.275957614183426e-12,True
1951,2691,61142.02693311,61142.02693311,0.0,True
1952,2691,64950.7484994101,64950.7484994101,0.0,True
1953,2693,65395.1462440796,65395.1462440796,0.0,True
1954,2693,65715.9856697157,65715.98566971571,1.4551915228366852e-11,True
1955,2682,67664.6027872698,67664.6027872698,0.0,True
1956,2694,65748.4806514379,65748.4806514379,0.0,True
1957,2703,65433.8503992012,65433.8503992012,0.0,True
1958,2700,62135.8890289166,62135.8890289166,0.0,True
1959,2654,60825.8391333998,60825.8391333998,0.0,True
1960,2701,57224.5681269849,57224.5681269849,0.0,True
1961,2702,65336.7024334036,65336.7024334036,0.0,True
1962,2655,76233.7548940547,76233.7548940547,0.0,True
1963,2725,81287.491909577,81287.491909577,0.0,True
1964,2714,84617.0800482755,84617.0800482755,0.0,True
1965,2827,92693.9012499288,92693.9012499288,0.0,True
1966,2829,89615.03173928791,89615.03173928791,0.0,True
1967,2947,85325.2421593971,85325.2421593971,0.0,True
1968,2928,80683.6847530745,80683.6847530745,0.0,True
1969,2940,83621.9100426123,83621.9100426123,0.0,True
1970,3063,90630.9905939692,90630.9905939692,0.0,True
1971,3064,93082.8082714356,93082.8082714356,0.0,True
1972,3014,88024.0479321821,88024.0479321821,0.0,True
1973,3147,68433.32531878,68433.32531878,0.0,True
1974,3150,83680.2849481143,83680.28494811429,-1.4551915228366852e-11,True
1975,3150,86700.5086996781,86700.5086996781,0.0,True
1976,3239,98844.7546855424,98844.7546855424,0.0,True
1977,3517,96040.3632755406,96040.3632755406,0.0,True
1978,3383,98284.8736768377,98284.8736768377,0.0,True
1979,3420,110203.6791694403,110203.6791694403,0.0,True
1980,3656,111055.2903045034,111055.2903045034,0.0,True
1981,3619,128011.2679824731,128011.2679824731,0.0,True
1982,3784,108149.9450774677,108149.9450774677,0.0,True
1983,3805,112873.5124126555,112873.5124126555,0.0,True
1984,3860,117330.12215669411,117330.1221566941,-1.4551915228366852e-11,True
1985,3671,143200.6441750157,143200.6441750157,0.0,True
1986,3806,147107.7650962584,147107.7650962584,0.0,True
1987,3754,158665.955226045,158665.955226045,0.0,True
1988,3839,171063.9049954173,171063.9049954173,0.0,True
1989,3620,189378.9659792906,189378.9659792906,0.0,True
1990,3693,179380.7323794453,179380.7323794453,0.0,True
1991,3747,198894.2531723625,198894.2531723625,0.0,True
1992,3680,198685.3408813529,198685.3408813529,0.0,True
1993,3712,217549.4194688352,217549.4194688352,0.0,True
1994,3484,219089.7941475029,219089.7941475029,0.0,True
1995,2514,214705.2307867108,214705.2307867108,0.0,True
1996,2701,196850.713336561,196850.713336561,0.0,True
1997,3726,234934.2288104295,234934.22881042951,2.9103830456733704e-11,True
1998,3591,233903.7599889109,233903.7599889109,0.0,True
1999,3640,270173.7027761631,270173.7027761631,0.0,True
2000,2555,251001.9380817726,251001.9380817726,0.0,True
2001,2767,245021.8834721899,245021.8834721899,0.0,True
2002,2671,254121.6664080168,254121.66640801678,-2.9103830456733704e-11,True
2003,2653,256377.9885682708,256377.9885682708,0.0,True
2004,2631,245061.6816644647,245061.6816644647,0.0,True
2005,2686,214179.2430895419,214179.2430895419,0.0,True
2006,2774,209044.2268945376,209044.2268945376,0.0,True
2007,2804,182922.2649224586,182922.2649224586,0.0,True
2008,2856,177990.4888706614,177990.4888706614,0.0,True
2009,2857,184618.50037472718,184618.5003747272,2.9103830456733704e-11,True
2010,2908,191874.5843906254,191874.58439062542,2.9103830456733704e-11,True
2011,2803,162889.0111233732,162889.0111233732,0.0,True
2012,2902,164309.1635801304,164309.1635801304,0.0,True
2013,2836,138615.3315296227,138615.3315296227,0.0,True
2014,2805,148314.4505148331,148314.4505148331,0.0,True
2015,2839,143592.9657863555,143592.9657863555,0.0,True
2016,2800,146241.9392146536,146241.9392146536,0.0,True
2017,2753,141589.6130323641,141589.6130323641,0.0,True
2018,2749,145483.3558508945,145483.3558508945,0.0,True
2019,4755,147100.3417814472,147100.3417814472,0.0,True
