year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,3100,457606.1390836347,457606.1390836347,0.0,True
1951,3114,555349.5364830993,555349.5364830993,0.0,True
1952,3110,502522.9553692901,502522.9553692901,0.0,True
1953,3120,467432.2342684525,467432.2342684525,0.0,True
1954,3518,472693.5062381018,472693.5062381018,0.0,True
1955,3530,421333.4841924264,421333.48419242643,5.820766091346741e-11,True
1956,3506,450227.2611613334,450227.2611613334,0.0,True
1957,3515,438885.7039765637,438885.7039765637,0.0,True
1958,3502,418785.3389723687,418785.3389723687,0.0,True
1959,3498,429076.234497312,429076.234497312,0.0,True
1960,3528,410486.2095133313,410486.2095133313,0.0,True
1961,3528,475502.5765500646,475502.5765500646,0.0,True
1962,3390,428503.6461147211,428503.6461147211,0.0,True
1963,3519,609065.1225359159,609065.1225359159,0.0,True
1964,3508,606303.2618757125,606303.2618757125,0.0,True
1965,3609,637351.1612859752,637351.1612859752,0.0,True
1966,3614,695159.6581916998,695159.6581916998,0.0,True
1967,3506,807000.0622558182,807000.0622558182,0.0,True
1968,3386,679000.5942707687,679000.5942707687,0.0,True
1969,3420,491722.2602384464,491722.2602384464,0.0,True
1970,3356,676487.1613490055,676487.1613490055,0.0,True
1971,3451,612998.850694816,612998.850694816,0.0,True
1972,3382,645039.9715878281,645039.9715878281,0.0,True
1973,3294,598739.4270438519,598739.4270438519,0.0,True
1974,3396,672132.839580897,672132.839580897,0.0,True
1975,3504,726063.7446260538,726063.7446260538,0.0,True
1976,3421,699995.6043311805,699995.6043311803,-1.1641532182693481e-10,True
1977,3628,567500.9050890519,567500.9050890519,0.0,True
1978,3349,763874.1533159341,763874.1533159341,0.0,True
1979,3403,1009920.703705177,1009920.7037051768,-1.1641532182693481e-10,True
1980,3085,1162426.8361549985,1162426.8361549983,-2.3283064365386963e-10,True
1981,3270,1102953.7369997257,1102953.736999726,2.3283064365386963e-10,True
1982,3323,1388722.8142146764,1388722.8142146764,0.0,True
1983,3450,1369775.0944519478,1369775.0944519478,0.0,True
1984,3260,1357570.0985982416,1357570.0985982416,0.0,True
1985,3321,1326872.2880080605,1326872.2880080605,0.0,True
1986,3149,1352960.275099294,1352960.275099294,0.0,True
1987,3219,1166998.5768971157,1166998.5768971157,0.0,True
1988,3220,1263586.2651716254,1263586.2651716254,0.0,True
1989,3306,807713.2869385598,807713.2869385598,0.0,True
1990,3221,521243.2487370633,521243.2487370633,0.0,True
1991,3322,453400.4300326134,453400.4300326134,0.0,True
1992,3378,550020.3981770541,550020.3981770541,0.0,True
1993,3214,626470.0216455938,626470.0216455938,0.0,True
1994,3519,772144.4565943001,772144.4565943001,0.0,True
1995,3459,881403.4130101783,881403.4130101783,0.0,True
1996,3500,708099.1544857082,708099.1544857082,0.0,True
1997,3402,591770.5563228441,591770.5563228441,0.0,True
1998,3378,596124.1691575397,596124.1691575397,0.0,True
1999,3358,770155.1872650867,770155.1872650867,0.0,True
2000,3254,771674.6487780246,771674.6487780246,0.0,True
2001,3401,832952.0970364913,832952.0970364913,0.0,True
2002,3155,918396.2006149403,918396.2006149403,0.0,True
2003,3257,816162.5661327163,816162.5661327163,0.0,True
2004,3232,875977.4569162239,875977.4569162239,0.0,True
2005,3241,713071.4744876081,713071.4744876081,0.0,True
2006,3379,810831.2653624197,810831.2653624198,1.1641532182693481e-10,True
2007,3438,1005421.5798657754,1005421.5798657754,0.0,True
2008,3111,879616.7078862744,879616.7078862744,0.0,True
2009,3342,828550.6799346319,828550.6799346319,0.0,True
2010,3108,907636.9649937043,907636.9649937042,-1.1641532182693481e-10,True
2011,3229,953688.1475254728,953688.1475254728,0.0,True
2012,3197,748313.3046364354,748313.3046364354,0.0,True
2013,3293,833906.5696767111,833906.5696767111,0.0,True
2014,3132,760947.9942375884,760947.9942375883,-1.1641532182693481e-10,True
2015,3287,987955.7262981575,987955.7262981575,0.0,True
2016,3301,898749.611802741,898749.6118027408,-1.1641532182693481e-10,True
2017,3258,974686.8689518208,974686.8689518208,0.0,True
2018,3284,896439.6758439544,896439.6758439546,1.1641532182693481e-10,True
2019,3337,1145168.185954724,1145168.185954724,0.0,True
