functional_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Cephalopods,9,9,1169.0399272542,1169.0399272542,0.0,1.0,733.6238320667946,857635.551271313,3.835308145475214,684.397076111048,800087.5080698467,57548.043201466324,1.0719271862402862,0.07192718624028617
Jellyfish,1,1,30.7034823489,30.7034823489,0.0,1.0,288.40315031266056,8854.981034991926,3.46,288.40315031266056,8854.981034991926,0.0,1.0,0.0
Large bathydemersals (>=90 cm),2,2,5.5230256219000005,5.5230256219000005,0.0,1.0,2624.110316434693,14493.028512360926,4.418398214664455,2620.5847817832614,14473.556894150175,19.47161821075133,1.0013453236376624,0.001345323637662366
Large bathypelagics (>=90 cm),1,1,7.8385879282,7.8385879282,0.0,1.0,1659.5869074375596,13008.817898438825,4.22,1659.5869074375596,13008.817898438825,0.0,1.0,0.0
Large benthopelagics (>=90 cm),13,13,164.52039656460002,164.52039656460002,0.0,1.0,656.0140000710766,107927.68344362307,3.020696543376535,104.88093330903399,17255.05274006764,90672.63070355543,6.25484517894322,5.25484517894322
Large demersals (>=90 cm),9,9,954.3515556002001,954.3515556002001,0.0,1.0,723.2100115019356,690196.5995025109,3.7258144860992846,531.8810116212618,507601.4708349593,182595.12866755156,1.359721433366217,0.35972143336621704
Large pelagics (>=90 cm),29,29,1395.9154884426,1395.9154884426,0.0,1.0,2824.2810755634832,3942457.6970943916,4.4357752418816485,2727.5658348097018,3807451.394557733,135006.30253665848,1.0354584441260715,0.03545844412607152
Large rays (>=90 cm),7,7,94.75077883479999,94.75077883479999,0.0,1.0,722.1015445920641,68419.68374791012,3.675800358232835,474.02403003908535,44914.146032613964,23505.53771529616,1.52334375228303,0.5233437522830301
Large reef assoc. fish (>=90 cm),27,27,182.9703339305,182.9703339305,0.0,1.0,1256.097635419289,229828.60380197875,4.032021054101467,1076.5174007013936,196970.74828832786,32857.855513650895,1.1668159145415502,0.1668159145415502
Large sharks (>=90 cm),44,44,950.1249363610999,950.1249363610999,0.0,1.0,2073.87655048316,1970441.8255485897,4.267857017335509,1852.9214861016465,1760506.9090644415,209934.91648414824,1.119246857483627,0.11924685748362707
"Lobsters, crabs",15,15,1374.4729315467,1374.4729315467,0.0,1.0,111.42386162253722,153149.08172858256,2.8770219020005445,75.33935573318843,103551.90513543518,49597.17659314738,1.478959576149559,0.47895957614955903
Medium bathydemersals (30 - 89 cm),8,8,196.84173396789998,196.84173396789998,0.0,1.0,1831.9145902983987,360597.2444354319,4.179905671488791,1513.2325395042203,297867.31697265944,62729.927462772466,1.2105968795110553,0.21059687951105527
Medium bathypelagics (30 - 89 cm),2,2,10.482047701299999,10.482047701299999,0.0,1.0,241.30014140529408,2529.3195925407276,3.3810305632647193,240.45320118334766,2520.4419247341357,8.877667806591944,1.0035222663610979,0.003522266361097921
Medium benthopelagics (30 - 89 cm),11,11,1527.1477897294003,1527.1477897294003,0.0,1.0,721.3022320418607,1101535.1093896106,3.7651304537769703,582.2780967360649,889224.7084383233,212310.40095128724,1.2387589986384338,0.2387589986384337
Medium demersals (30 - 89 cm),33,33,8469.307433331802,8469.307433331802,0.0,1.0,445.2793513919321,3771207.720652854,3.536774760388249,344.1713857011875,2914893.275259174,856314.4453936801,1.2937721434475304,0.2937721434475305
Medium pelagics (30 - 89 cm),25,25,19072.816912316903,19072.816912316903,0.0,1.0,101.8551470627754,1942664.571505428,2.8740904205456346,74.8325286366511,1427267.1177725582,515397.4537328698,1.361107915480612,0.3611079154806121
Medium reef assoc. fish (30 - 89 cm),97,97,3487.284210871601,3487.284210871601,0.0,1.0,974.9378906966244,3399885.512806801,3.713511598496761,517.0250657275033,1803013.3483363737,1596872.1644704274,1.88566852039329,0.8856685203932899
Other demersal invertebrates,19,19,1474.9221260101,1474.9221260101,0.0,1.0,11.25224917004084,16596.191268272018,2.022981835898717,10.543427982259104,15550.735215027977,1045.456053244041,1.0672287219085133,0.06722872190851333
Shrimps,10,10,2862.6740231665,2862.6740231665,0.0,1.0,120.42934718197135,344749.9638047291,2.9775521180635103,94.962495331881,271846.6685616457,72903.29524308338,1.2681779976514642,0.26817799765146416
Small benthopelagics (<30 cm),5,5,100.29667428789999,100.29667428789999,0.0,1.0,170.11482390444735,17061.95108468782,3.22975601558692,169.7289855829682,17023.252784230634,38.698300457184814,1.002273261223791,0.002273261223791067
Small demersals (<30 cm),4,4,243.9866180872,243.9866180872,0.0,1.0,372.78436383576155,90954.39620807576,3.56798200760259,369.8128584763425,90229.38866480312,725.0075432726444,1.0080351596525385,0.00803515965253854
Small pelagics (<30 cm),15,15,780.6179145835001,780.6179145835001,0.0,1.0,78.68540561128881,61423.23723644111,2.6683693516051115,46.59822259258077,36375.40734351814,25047.82989292297,1.6885924233474277,0.6885924233474277
Small reef assoc. fish (<30 cm),15,15,42.74155992239999,42.74155992239999,0.0,1.0,180.5507489040984,7717.020653318717,3.245287212202978,175.90865670323035,7518.610391350009,198.41026196870826,1.0263892197681868,0.026389219768186787
Small to medium flatfishes (<90 cm),6,6,25.893980348800003,25.893980348800003,0.0,1.0,501.02669329914414,12973.575350512285,3.6220591275378204,418.8505861465306,10845.708846761627,2127.866503750658,1.1961943229174927,0.1961943229174927
Small to medium rays (<90 cm),1,1,22.0450491137,22.0450491137,0.0,1.0,501.1872336272725,11048.697180472658,3.7,501.18723362727246,11048.697180472658,0.0,1.0,0.0
Small to medium sharks (<90 cm),2,2,0.6754635566,0.6754635566,0.0,1.0,2175.00796859083,1469.138618097703,4.3243386908092445,2110.273235366597,1425.4126649585105,43.7259531391926,1.0306759959512954,0.030675995951295502
