functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,123072.13324001759,3.806792527962339,640.9033298065058,78877339.99991721
Large bathydemersals (>=90 cm),1.771836873,4.14,1380.3842646028838,2445.8157389323783
Large bathypelagics (>=90 cm),9.2512021785,4.34,2187.761623949552,20239.425101520792
Large benthopelagics (>=90 cm),142.5823412262,4.099651057986669,1257.9143109059237,179356.36751090863
Large demersals (>=90 cm),9057.724677557799,3.8089343116177425,644.0718402915527,5833825.401928863
Large pelagics (>=90 cm),7076.3356529171,4.400225574541788,2513.191455708147,17784186.300634187
Large rays (>=90 cm),974.205070271,3.597130495525036,395.4854365139653,385283.91747024463
Large reef assoc. fish (>=90 cm),121.69914856910002,3.873331542353887,747.0188183030915,90911.55415258146
Large sharks (>=90 cm),4798.465572354,4.239976802620174,1737.7080084374395,8338332.053290888
"Lobsters, crabs",14.9826340518,2.7637799011840105,58.047016286069834,869.6972028130591
Medium bathydemersals (30 - 89 cm),1773.4753689433996,4.445311702977079,2788.121548611254,4944664.892082387
Medium bathypelagics (30 - 89 cm),1544.7318639900002,4.080692855727688,1204.1840091267318,1860141.4090052878
Medium benthopelagics (30 - 89 cm),9390.067368665099,3.297150713785666,198.2214797069097,1861313.0483643638
Medium demersals (30 - 89 cm),561169.89043013,3.3223657383509666,210.07082370697785,117885421.1222119
Medium pelagics (30 - 89 cm),180993.83499750853,2.9383878922036377,86.77365528257569,15705496.646345189
Medium reef assoc. fish (30 - 89 cm),16906.0378436046,3.1279299125562883,134.2548280120629,2269717.2030585622
Other demersal invertebrates,1104.2132986835998,2.002885080566106,10.06665258124485,11115.731653438152
Shrimps,1302.0755691575,3.3012256706477725,200.09013196347735,260532.47245914405
Small demersals (<30 cm),39149.843883892805,3.559371051274953,362.5526228008204,14193878.582347995
Small pelagics (<30 cm),47217.657297308906,2.810342451163715,64.61635429850374,3051032.873068243
Small reef assoc. fish (<30 cm),3.0633018457000003,3.73,537.0317963702527,1645.0904930205818
Small to medium flatfishes (<90 cm),6782.0643445201995,3.519255683282892,330.5640975930907,2241906.979864596
Small to medium rays (<90 cm),26.932628757200003,3.8,630.957344480193,16993.339920513794
Small to medium sharks (<90 cm),3.6140229002,3.97,933.2543007969915,3372.8024147904666
