commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Other fishes & inverts,2,2,5311.4274258874,5311.4274258874,0.0,1.0,940.9302576296602,4997682.776221475,3.2850219037893997,939.4680989793611,4989916.626665277,7766.149556197226,1.0015563686003683,0.0015563686003682356
Perch-likes,7,7,676.6536445014001,676.6536445014001,0.0,1.0,20173.750973805232,13650642.119688978,4.289701333839051,19054.61209802242,12893372.72068734,757269.3990016393,1.0587332279463701,0.058733227946370085
Sharks & rays,9,9,8355.589598736598,8355.589598736598,0.0,1.0,23509.455800102638,196435364.3552954,4.357798503130919,23366.656375194558,195242190.96582788,1193173.3894675076,1.0061112476947995,0.0061112476947994395
Tuna & billfishes,15,15,47894.694544169695,47894.694544169695,0.0,1.0,28807.516097913856,1379727184.0858355,4.422012328058691,28323.093388574176,1356525906.3917522,23201277.694083214,1.0171034534502896,0.01710345345028958
