commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,1,1,3.1109069236,3.1109069236,0.0,1.0,128.82495516931337,400.76244496867656,3.11,128.82495516931337,400.76244496867656,0.0,1.0,0.0
Cod-likes,12,12,5869.317880056501,5869.317880056501,0.0,1.0,1917.1440796943637,11252328.025594594,4.25805463966488,1811.5679961411156,10632668.430689177,619659.5949054174,1.0582788411906918,0.05827884119069186
Crustaceans,15,15,13347.3256181285,13347.3256181285,0.0,1.0,151.0964712644205,2016733.8017164164,3.1683470616423035,147.34895549721088,1966714.488512399,50019.31320401747,1.0254329306547447,0.025432930654744668
Flatfishes,19,19,27758.4343506487,27758.4343506487,0.0,1.0,262.88312569988165,7297223.9866334945,3.3048370629354475,201.7609262174668,5600567.424933627,1696656.5616998672,1.3029436899815512,0.3029436899815512
Herring-likes,7,7,22182.485742326797,22182.485742326797,0.0,1.0,166.8774229619044,3701756.0555686825,3.1837716941546623,152.6763237519867,3386740.374819315,315015.68074936746,1.0930144167800797,0.09301441678007981
Molluscs,17,17,8783.6747635139,8783.6747635139,0.0,1.0,38.57881640090305,338863.7760268483,2.0937903091562116,12.410529440606643,109010.05424930285,229853.72177754546,3.108555246214965,2.1085552462149653
Other fishes & inverts,31,31,18814.810553427396,18814.810553427396,0.0,1.0,250.6190303313529,4715349.576768079,3.3085822614179947,203.50836325036053,3828971.3005936192,886378.2761744596,1.2314925358769446,0.2314925358769446
Perch-likes,37,37,1701.6757559103,1701.6757559103,0.0,1.0,479.9841072631435,816777.3185519403,3.593617110081313,392.2989177995826,667565.5574893975,149211.7610625428,1.223516266512765,0.22351626651276513
"Salmon, smelts, etc",6,6,10.112061075600002,10.112061075600002,0.0,1.0,284.56161763986285,2877.504457345828,3.4416869378884734,276.49478082914464,2795.9321108289473,81.57234651688077,1.0291753673849742,0.02917536738497414
Scorpionfishes,9,9,1637.6099620132,1637.6099620132,0.0,1.0,800.8932181528867,1311550.7125559782,3.896176347605331,787.3654387554685,1289397.4862508492,22153.226305129007,1.0171810683217193,0.017181068321719336
Sharks & rays,26,26,982.1616555362999,982.1616555362999,0.0,1.0,940.6852563197313,923904.9886855759,3.9390611758027365,869.0828418387939,853579.8427385822,70325.14594699373,1.0823884801700168,0.08238848017001679
Tuna & billfishes,2,2,14.0373818371,14.0373818371,0.0,1.0,2447.165967101644,34351.80309896188,4.386358228259711,2434.211042744337,34169.94987908761,181.8532198742687,1.0053220218501275,0.005322021850127585
