functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,4.564167924,3.9834350261342393,962.5759932709766,4393.358472899831
Large benthopelagics (>=90 cm),950.5952111048999,4.32278027711236,2102.7143429843804,1998830.1847625382
Large demersals (>=90 cm),4234.6532672812,3.7937845318170247,621.991617524236,2633918.8353705243
Large pelagics (>=90 cm),17366.718688795,4.393998568693968,2477.4138927971226,43024550.15192016
Large rays (>=90 cm),742.7031277058,3.681428998054196,480.20756563672074,356651.6609463807
Large reef assoc. fish (>=90 cm),5065.5413038569,2.467023355497854,29.310508671276516,148473.59231140703
Large sharks (>=90 cm),2708.2929362861,4.211005926738301,1625.5709394719247,4402522.292803773
Medium bathydemersals (30 - 89 cm),9.28254e-05,3.5400000000000005,346.736850452532,0.032185986837996464
Medium bathypelagics (30 - 89 cm),1.16032e-05,4.08,1202.2644346174131,0.013950114687752768
Medium benthopelagics (30 - 89 cm),2041.0146538962,3.928295831824218,847.8047233752917,1730381.8640513844
Medium demersals (30 - 89 cm),29843.0545776992,3.341261320298741,219.41247699262036,6547938.525918939
Medium pelagics (30 - 89 cm),14386.089252817103,3.61819660788827,415.1419375095351,5972268.965599593
Medium reef assoc. fish (30 - 89 cm),1610.6055926607,4.065508117080563,1162.8082839995352,1872825.525401843
Other demersal invertebrates,0.0008354291,3.06,114.81536214968828,0.09592009466688814
Small demersals (<30 cm),3676.6539409941,2.462248023209906,28.989987173944883,106586.15059245288
Small pelagics (<30 cm),1103.9871354144,2.8633435981962108,73.00348591966635,80594.90929571794
Small reef assoc. fish (<30 cm),44.1895933028,3.11,128.82495516931337,5692.7223761834
Small to medium flatfishes (<90 cm),149.9124923242,3.555588606036035,359.40871689790487,53879.856513207735
Small to medium rays (<90 cm),59.0666666666,3.56,363.0780547701014,21445.81043506312
