commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,19.1130180743,3.34,218.77616239495518,4181.472746080771
Crustaceans,8088.1982518553,2.8001110735001506,63.11187363615465,510461.34601525863
Flatfishes,2468.9442106813003,4.308735103275783,2035.7999683447206,5026276.545949873
Herring-likes,68411.8890072198,2.49353776219222,31.15571785222345,2131421.511646567
Molluscs,33.517742475700004,3.06,114.81536214968828,3848.3517407874856
Other fishes & inverts,79873.68630968791,3.375538232089072,237.4314430698722,18964524.603819493
Perch-likes,110189.37507259051,4.085924963967433,1218.779003935244,134296496.79521886
Scorpionfishes,1580.7260204022002,3.63876700270292,435.27828592760545,688055.7126818348
Sharks & rays,8970.812182504498,3.9601851817141607,912.3998006467017,8184967.246956107
Tuna & billfishes,87830.5952754313,4.4430768859409175,2773.811126781731,243625482.4468543
