unit_id,region_name,region_type,year,total_catch_tonnes,matched_catch_tonnes,missing_tl_catch_tonnes,catch_tl_coverage_fraction,taxa_count,matched_taxa_count,ppr_species,ppr_commercial_correct,ppr_functional_correct,ppr_commercial_jensen,ppr_functional_jensen,source_data_status
EEZ_212,Dominica,EEZ,1950,1111.3556956298999,1111.3556956298999,0.0,1.0,21,21,575819.0281293952,575819.0281293951,575819.0281293951,460330.702396373,477310.82940257405,available
EEZ_212,Dominica,EEZ,1951,1113.6699739393,1113.6699739393,0.0,1.0,27,27,587684.9949877403,587684.9949877402,587684.9949877403,470658.9652867355,486902.83419488586,available
EEZ_212,Dominica,EEZ,1952,1126.1246607686,1126.1246607686,0.0,1.0,27,27,602662.9012271762,602662.9012271762,602662.9012271762,482637.95580604183,499069.1291488115,available
EEZ_212,Dominica,EEZ,1953,1129.1097223417,1129.1097223417,0.0,1.0,26,26,616707.0542842792,616707.0542842792,616707.0542842792,490915.5937192744,536387.1484132333,available
EEZ_212,Dominica,EEZ,1954,1150.4498287713,1150.4498287713,0.0,1.0,26,26,634730.3103408004,634730.3103408006,634730.3103408006,504777.1416301173,551281.3918443299,available
EEZ_212,Dominica,EEZ,1955,1199.0128608675998,1199.0128608675998,0.0,1.0,26,26,664052.6911874168,664052.6911874167,664052.6911874166,530744.8825646072,550990.8310360009,available
EEZ_212,Dominica,EEZ,1956,1223.3578829315002,1223.3578829315002,0.0,1.0,28,28,685036.3635828834,685036.3635828833,685036.3635828833,548236.4687484178,545281.1173864414,available
EEZ_212,Dominica,EEZ,1957,1239.3823789619003,1239.3823789619003,0.0,1.0,26,26,712185.654333442,712185.654333442,712185.654333442,568288.0368748858,568974.5677391902,available
EEZ_212,Dominica,EEZ,1958,1238.1368172674001,1238.1368172674001,0.0,1.0,26,26,721856.2738688313,721856.2738688313,721856.2738688315,574330.9200635017,578547.7924612196,available
EEZ_212,Dominica,EEZ,1959,1248.4482972252,1248.4482972252,0.0,1.0,27,27,733428.361295143,733428.361295143,733428.3612951431,583939.4364060574,601857.3740564293,available
EEZ_212,Dominica,EEZ,1960,1266.3164247488003,1266.3164247488003,0.0,1.0,28,28,752835.1630953833,752835.1630953833,752835.1630953832,598179.0244438308,618231.7798751127,available
EEZ_212,Dominica,EEZ,1961,1255.0664864177004,1255.0664864177004,0.0,1.0,31,31,762875.8841206562,762875.8841206562,762875.8841206562,609800.4956679544,628336.2532567701,available
EEZ_212,Dominica,EEZ,1962,1333.9702001451,1333.9702001451,0.0,1.0,32,32,875532.2393484429,875532.2393484429,875532.239348443,715988.5292755563,749152.4926897422,available
EEZ_212,Dominica,EEZ,1963,1401.1595461540999,1401.1595461540999,0.0,1.0,37,37,850710.5104279642,850710.5104279642,850710.510427964,663819.3259482497,705779.8455480484,available
EEZ_212,Dominica,EEZ,1964,1450.1631869254998,1450.1631869254998,0.0,1.0,38,38,869855.2373023994,869855.2373023996,869855.2373023996,686611.5484813304,729280.4816798994,available
