system,layer,region_id,title,polygon_area_km2,water_area_km2,npp_central_tC_yr,npp_observed_tC_yr,npp_no_nn_tC_yr,npp_all_fills_tC_yr,npp_mean_year_tC_yr,fill_uplift_pct,mean_rate_mgC_m2_d,area_obs_pct,npp_obs_pct,area_dark_pct,npp_dark_pct,area_clim_pct,npp_clim_pct,area_nn_near_pct,npp_nn_near_pct,area_nn_far_pct,npp_nn_far_pct,anomaly_factor_min,anomaly_factor_max
EEZ,eez,16,American Samoa,405594.14285714575,405548.98767301475,38978826.95839364,38978826.95839364,38978826.95839364,38978826.95839364,37297672.82470288,0.0,263.32529480120047,99.99999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836422339432044,1.1147561986287569
EEZ,eez,28,Antigua & Barbuda,111400.43869912229,111350.91030578806,14256296.00410802,14256296.00410802,14256296.00410802,14256296.00410802,14988253.079059623,0.0,350.7680818187621,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7907742902444643,1.0809939835598368
EEZ,eez,37,Macquarie Isl. (Australia),473885.58188230393,473839.1821519147,26851308.89123274,26111571.10119236,26330699.181759752,28402349.19402279,29639664.243168924,2.832988437094075,155.2535809826898,77.00639366320725,91.93454711375594,0.0,0.0,1.1540107217941968,0.771513930310765,4.413450799117031,1.8329811591167413,17.426144815881525,5.460957796816551,0.6956698222656343,2.0
EEZ,eez,38,Lord Howe Isl. (Australia),541677.4668252923,541677.4668252923,71954683.87441212,71954683.87441212,71954683.87441212,71954683.87441212,72689782.36690702,0.0,363.9363500927229,99.99999999999997,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8923397490171328,1.0633494229686582
EEZ,eez,44,Bahamas,621261.4978295771,619028.9914125121,100128784.75681439,100121163.97423732,100121163.97423732,100128784.75681438,95909193.34015538,0.007611560108333748,443.1544265219978,99.9950670479451,99.99238901920606,0.0,0.0,0.0,0.0,0.004932952054874533,0.007610980793955565,0.0,0.0,0.9780320782750961,1.1497085443982504
EEZ,eez,52,Barbados,184924.7974455609,184824.25078884442,48179334.75463285,48179334.75463285,48179334.75463285,48179334.75463285,47976974.05627441,0.0,714.1821316552044,100.00000000000003,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750624565284146,2.0
EEZ,eez,60,Bermuda (UK),450594.11491945974,450594.11491945974,43717271.85890559,43717271.85890559,43717271.85890559,43717271.85890559,45051676.816867165,0.0,265.812054780285,100.00000000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8785517118446728,1.0509346474942245
EEZ,eez,74,Bouvet Isl. (Norway),439210.0878568181,439183.90689272474,28852652.57470906,26257237.238264184,28142961.108154543,30150228.38000463,27620844.81808569,9.884571300832178,179.98920720400935,66.32785450120205,87.08802105020789,0.0,0.0,11.0774617928673,6.254426487664537,6.037231778057973,2.353851047526988,16.55745192787268,4.303701414600584,0.7670002368181068,1.4366930887166656
EEZ,eez,77,Trindade & Martim Vaz Isl. (Brazil),469862.5925954977,469862.5925954977,51337438.445236556,51337438.445236556,51337438.445236556,51337438.445236556,43153651.81703158,0.0,299.3439326833252,100.00000000000001,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0152094434411252,2.0
EEZ,eez,90,Solomon Isl.,1605013.9190834365,1601943.2144568851,215972750.10187733,215972750.10187733,215972750.10187733,215972750.1018773,215934461.37491706,0.0,369.36775244139153,100.0,100.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694875981245688,1.1319130270750541
