commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,10164.8464966883,2.97,93.32543007969915,948638.6709975587
Cod-likes,326098.6711577095,4.349882881164779,2238.117490416719,729847139.5197197
Crustaceans,46800.80376562279,3.6684905317875156,466.11226600750814,21814428.69416716
Flatfishes,11570.108528465396,3.606628762584005,404.23020567119016,4676987.350099559
Herring-likes,2747.805709881,2.9979511523133344,99.5293464472577,273487.3064684989
Molluscs,3307.8423241664,2.00668006169238,10.155003132156407,33591.149162589325
Other fishes & inverts,22468.970112248604,3.6622848788887317,459.4993262066542,10324476.627135685
Perch-likes,5282.333732679899,3.4351269830470073,272.34975131240435,1438642.278444495
"Salmon, smelts, etc",12627.101163515099,4.263642636912943,1835.0277529826392,23171081.074769583
Scorpionfishes,25123.143292813398,3.7994228734551307,630.119432871192,15830580.803609269
Sharks & rays,1637.8090137047,3.864209495002772,731.4918554842599,1198043.9543636965
Tuna & billfishes,12412.619815964601,4.314744618299662,2064.1659906184145,25621707.67859033
