unit_id,region_name,region_type,year,taxon,common_name,functional_group,commercial_group,catch_tonnes,landings_tonnes,discards_tonnes,reported_tonnes,unreported_tonnes,taxon_key,tl,match_method,tl_source,match_confidence,reference_taxon,sppr,ppr
EEZ_826,United Kingdom (UK),EEZ,2019,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,305040.9669081806,304953.7599405744,87.2069676062,304328.8512697646,712.115638416,scomber scombrus,3.63,exact_2020_supplement,2020 supplement MeanTL,high,Scomber scombrus,426.57951880159254,130124228.8784642
EEZ_826,United Kingdom (UK),EEZ,2019,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,288795.12968042446,285844.3404412177,2950.7892392068,285190.95231776166,3604.1773626628,marine fishes not identified,3.28,exact_sea_around_us,Sea Around Us exploited organisms,high,Marine fishes not identified,190.54607179632464,55028777.51451504
EEZ_826,United Kingdom (UK),EEZ,2019,Clupea harengus,Atlantic herring,Medium pelagics (30 - 89 cm),Herring-likes,230117.15261753328,229814.3929425687,302.7596749646,228871.6190618751,1245.5335556582,clupea harengus,3.38,exact_2020_supplement,2020 supplement MeanTL,high,Clupea harengus,239.88329190194898,55201260.09299708
EEZ_826,United Kingdom (UK),EEZ,2019,Micromesistius poutassou,Blue whiting,Medium benthopelagics (30 - 89 cm),Cod-likes,181189.2207171263,181099.4569738485,89.7637432778,181099.4569738485,89.7637432778,micromesistius poutassou,4.13,exact_2020_supplement,2020 supplement MeanTL,high,Micromesistius poutassou,1348.9628825916532,244417533.47311
EEZ_826,United Kingdom (UK),EEZ,2019,Sprattus sprattus,European sprat,Small pelagics (<30 cm),Herring-likes,79143.1760405478,78878.2734226366,264.90261791119997,78529.5380571717,613.6379833761,sprattus sprattus,3.01,exact_2020_supplement,2020 supplement MeanTL,high,Sprattus sprattus,102.32929922807536,8098665.742913459
EEZ_826,United Kingdom (UK),EEZ,2019,Pleuronectes platessa,European plaice,Large flatfishes (>=90 cm),Flatfishes,47019.8771784775,29875.2539244925,17144.623253985,29099.3363585349,17920.5408199426,pleuronectes platessa,3.26,exact_2020_supplement,2020 supplement MeanTL,high,Pleuronectes platessa,181.97008586099827,8556211.087341145
EEZ_826,United Kingdom (UK),EEZ,2019,Pecten maximus,Great Atlantic scallop,Other demersal invertebrates,Molluscs,39838.5142169795,39838.5142169795,0.0,39838.5139773243,0.0002396552,pecten maximus,2.0,exact_2020_supplement,2020 supplement MeanTL,high,Pecten maximus,10.0,398385.142169795
EEZ_826,United Kingdom (UK),EEZ,2019,Nephrops norvegicus,Norway lobster,"Lobsters, crabs",Crustaceans,37260.414902358905,34190.9477149169,3069.467187442,34190.9477149169,3069.467187442,nephrops norvegicus,2.87,exact_2020_supplement,2020 supplement MeanTL,high,Nephrops norvegicus,74.13102413009177,2762152.716223999
EEZ_826,United Kingdom (UK),EEZ,2019,Gadus morhua,Atlantic cod,Large benthopelagics (>=90 cm),Cod-likes,36050.9304472309,26792.9922112971,9257.9382359338,26361.3667776383,9689.563669592599,gadus morhua,4.09,exact_2020_supplement,2020 supplement MeanTL,high,Gadus morhua,1230.268770812381,44352333.8879574
EEZ_826,United Kingdom (UK),EEZ,2019,Cancer pagurus,Edible crab,"Lobsters, crabs",Crustaceans,32343.983197745,32289.8637615016,54.1194362434,32289.8637615016,54.1194362434,cancer pagurus,3.1,exact_2020_supplement,2020 supplement MeanTL,high,Cancer pagurus,125.89254117941675,4071866.236628476
EEZ_826,United Kingdom (UK),EEZ,2019,Melanogrammus aeglefinus,Haddock,Medium demersals (30 - 89 cm),Cod-likes,32179.6180529988,29123.8264490246,3055.7916039742,29115.1653669716,3064.4526860272,melanogrammus aeglefinus,4.03,exact_2020_supplement,2020 supplement MeanTL,high,Melanogrammus aeglefinus,1071.519305237607,34481081.978960834
EEZ_826,United Kingdom (UK),EEZ,2019,Merlangius merlangus,Whiting,Medium benthopelagics (30 - 89 cm),Cod-likes,31397.537363047497,18794.354043934298,12603.1833191132,18337.141568202398,13060.395794845099,merlangius merlangus,4.36,exact_2020_supplement,2020 supplement MeanTL,high,Merlangius merlangus,2290.867652767775,71927602.72157313
EEZ_826,United Kingdom (UK),EEZ,2019,Pollachius virens,Saithe,Large demersals (>=90 cm),Cod-likes,30413.6380251484,30368.9605645806,44.6774605678,30132.0133718331,281.6246533153,pollachius virens,4.31,exact_2020_supplement,2020 supplement MeanTL,high,Pollachius virens,2041.7379446695275,62096678.79138948
EEZ_826,United Kingdom (UK),EEZ,2019,Trisopterus esmarkii,Norway pout,Medium benthopelagics (30 - 89 cm),Cod-likes,28624.793075066696,27716.9892846055,907.8037904611999,27327.6880705689,1297.1050044978,trisopterus esmarkii,3.24,exact_2020_supplement,2020 supplement MeanTL,high,Trisopterus esmarkii,173.78008287493762,4974418.912863031
EEZ_826,United Kingdom (UK),EEZ,2019,Buccinum undatum,Whelk,Other demersal invertebrates,Molluscs,27173.188589486,27173.188589486,0.0,27173.188589486,0.0,buccinum undatum,3.75,exact_2020_supplement,2020 supplement MeanTL,high,Buccinum undatum,562.341325190349,15280606.881058829
EEZ_826,United Kingdom (UK),EEZ,2019,Crangon crangon,Common shrimp,Shrimps,Crustaceans,21211.9692361479,15438.543560868802,5773.4256752791,14954.373273364701,6257.5959627832,crangon crangon,3.19,exact_2020_supplement,2020 supplement MeanTL,high,Crangon crangon,154.88166189124811,3285345.0472806157
