year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled
1950,108,255804.5742569184,255804.5742569184,0.0,True
1951,138,232082.9959214505,232082.99592145052,2.9103830456733704e-11,True
1952,211,660447.8086161286,660447.8086161286,0.0,True
1953,226,677546.4410710938,677546.4410710938,0.0,True
1954,235,743503.6227688577,743503.6227688577,0.0,True
1955,259,813482.5852947348,813482.5852947348,0.0,True
1956,325,835252.7379588446,835252.7379588446,0.0,True
1957,347,804020.3486714788,804020.3486714788,0.0,True
1958,359,1065691.3093809441,1065691.3093809441,0.0,True
1959,377,990623.2948653306,990623.2948653306,0.0,True
1960,452,1047006.946670843,1047006.946670843,0.0,True
1961,333,1454234.5317649678,1454234.5317649678,0.0,True
1962,436,1812288.0310248735,1812288.0310248735,0.0,True
1963,589,1680636.6354637437,1680636.6354637437,0.0,True
1964,456,1272809.2723370243,1272809.2723370243,0.0,True
1965,669,1197065.3994683926,1197065.3994683926,0.0,True
1966,579,1141280.6094098587,1141280.6094098587,0.0,True
1967,667,1297971.386113424,1297971.386113424,0.0,True
1968,711,1099374.9261861022,1099374.9261861022,0.0,True
1969,695,569240.1407742148,569240.1407742148,0.0,True
1970,695,333192.1058666883,333192.1058666883,0.0,True
1971,706,375218.0257665226,375218.0257665226,0.0,True
1972,776,329606.2980134723,329606.2980134723,0.0,True
1973,753,209166.9675838275,209166.9675838275,0.0,True
1974,727,214956.0909870552,214956.0909870552,0.0,True
1975,790,270639.1106506133,270639.1106506133,0.0,True
1976,1082,251815.9331142851,251815.9331142851,0.0,True
1977,639,236046.5343929551,236046.5343929551,0.0,True
1978,508,173772.1716226523,173772.1716226523,0.0,True
1979,533,210138.2289119122,210138.22891191219,-2.9103830456733704e-11,True
1980,687,163932.7798658682,163932.77986586821,2.9103830456733704e-11,True
1981,685,172222.4781059429,172222.4781059429,0.0,True
1982,708,188444.17117660958,188444.17117660958,0.0,True
1983,508,173307.1632618992,173307.1632618992,0.0,True
1984,641,130294.5486624732,130294.5486624732,0.0,True
1985,655,138986.8071583021,138986.8071583021,0.0,True
1986,574,139124.3859520978,139124.3859520978,0.0,True
1987,486,149842.5126115293,149842.5126115293,0.0,True
1988,716,199955.4996998875,199955.4996998875,0.0,True
1989,763,258864.6342762288,258864.6342762288,0.0,True
1990,759,232640.5700770644,232640.5700770644,0.0,True
1991,736,166116.5886281981,166116.5886281981,0.0,True
1992,666,163245.2828085066,163245.2828085066,0.0,True
1993,724,149373.9876126611,149373.9876126611,0.0,True
1994,647,141068.9915452543,141068.9915452543,0.0,True
1995,710,140165.1523627428,140165.1523627428,0.0,True
1996,783,134166.5007837782,134166.5007837782,0.0,True
1997,611,139669.8870295209,139669.8870295209,0.0,True
1998,666,134266.9334850524,134266.9334850524,0.0,True
1999,583,159731.0392010422,159731.0392010422,0.0,True
2000,730,166951.8190207252,166951.8190207252,0.0,True
2001,738,182368.5360440747,182368.5360440747,0.0,True
2002,685,250450.5993203994,250450.59932039943,2.9103830456733704e-11,True
2003,725,248351.01860694602,248351.01860694602,0.0,True
2004,868,248107.9524424349,248107.9524424349,0.0,True
2005,891,260910.4462269225,260910.4462269225,0.0,True
2006,885,264375.6574709162,264375.65747091617,-5.820766091346741e-11,True
2007,855,246645.4569046137,246645.4569046137,0.0,True
2008,785,250027.442302779,250027.442302779,0.0,True
2009,693,220412.8606740131,220412.8606740131,0.0,True
2010,404,233534.3116776045,233534.3116776045,0.0,True
2011,433,224990.8304889598,224990.8304889598,0.0,True
2012,431,218484.896797993,218484.89679799302,2.9103830456733704e-11,True
2013,418,204355.2391707915,204355.2391707915,0.0,True
2014,426,201060.4390646319,201060.4390646319,0.0,True
2015,462,202603.8231213442,202603.8231213442,0.0,True
2016,437,225363.9951271755,225363.9951271755,0.0,True
2017,502,215232.5653478996,215232.5653478996,0.0,True
2018,563,208625.7585521697,208625.7585521697,0.0,True
2019,448,219045.6241691814,219045.62416918142,2.9103830456733704e-11,True
