commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,77.0436435597,3.34,218.77616239495518,16855.31267491597
Crustaceans,27794.051142750795,2.682249615961809,48.11157960699631,1337215.7041553815
Flatfishes,5671.5279802039,4.254425481723802,1796.492803098196,10188859.199006354
Herring-likes,12114.160902840598,3.4652402205722534,291.9041171848226,3536173.4437785787
Molluscs,128.2256915456,3.06,114.81536214968828,14722.279211702287
Other fishes & inverts,157631.4406607495,3.3446012404222674,221.10636276325175,34853314.50162967
Perch-likes,190277.8563091868,4.040059051247041,1096.627294991248,208663890.8610769
Scorpionfishes,4235.0525155056,3.6553554425272594,452.22591122351935,1915200.4829039779
Sharks & rays,19522.4419120876,3.9274098739569125,846.0769702551763,16517488.50496175
Tuna & billfishes,24231.533938805806,4.41670213759052,2610.370408510729,63253279.1466821
