functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,2906.8238106201998,3.6946896765021906,495.09629517636023,1439157.6993684906
Jellyfish,208.0580522063,3.382564374522967,241.3039185614621,50205.22328564544
Large benthopelagics (>=90 cm),36361.4193163657,4.317856482181187,2079.0095399417733,75595737.64454736
Large demersals (>=90 cm),7269.862711912199,3.662871772205433,460.1207003984439,3345014.322805572
Large pelagics (>=90 cm),56784.5709556274,4.410438131984538,2572.990199472762,146106144.55009496
Large rays (>=90 cm),6459.7092771489,3.6335282876612083,430.0592445183861,2778057.691539066
Large reef assoc. fish (>=90 cm),43366.008297534296,4.293647174878253,1966.2882087066587,85270070.77411681
Large sharks (>=90 cm),11423.747638995199,4.093574846132984,1240.4373831690039,14170443.62729829
"Lobsters, crabs",11609.4452743245,2.742679357388233,55.29417177907295,641934.6612582456
Medium benthopelagics (30 - 89 cm),19729.5554270624,3.230181298160295,169.8952739812379,3351958.2248087856
Medium demersals (30 - 89 cm),145841.58476047483,3.369570604560135,234.19121759287572,34154818.31073019
Medium pelagics (30 - 89 cm),25517.002052145705,3.8581895013148646,721.4221979711936,18408531.70609441
Medium reef assoc. fish (30 - 89 cm),26695.3767351345,3.435242151527486,272.4219840199479,7272407.4943453
Other demersal invertebrates,264.6944669387,2.7764359824582683,59.76349433163223,15819.06627450541
Shrimps,16184.605868426299,2.6389025130582855,43.5414124444905,704700.5993686707
Small benthopelagics (<30 cm),312.33653917159995,3.1468374327516986,140.22886946989175,43798.59978217202
Small demersals (<30 cm),8670.4944869192,3.6750388892369976,473.1936295558122,4102822.756308956
Small pelagics (<30 cm),9977.522075155599,3.131689852242412,135.42219607012478,1351177.9507557198
Small reef assoc. fish (<30 cm),4790.003974925,4.013539360322041,1031.6665756507239,4941686.998164231
Small to medium flatfishes (<90 cm),5671.5279802039,4.254425481723802,1796.492803098196,10188859.199006354
Small to medium rays (<90 cm),551.1329792,3.76,575.4399373371566,317143.92701528844
Small to medium sharks (<90 cm),1087.8520167435,4.012373639208341,1028.901118196353,1119292.1564595448
