functional_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Cephalopods,2711.5844440138003,3.8017670799575187,633.5298465291153,1717869.6766667992
Large bathydemersals (>=90 cm),601.3173101699,4.1996752152098225,1583.7083817021235,952311.2641786461
Large bathypelagics (>=90 cm),71.3774416406,4.339192866668015,2183.699459817115,155866.88075370586
Large benthopelagics (>=90 cm),20055.7993694384,4.394354976035367,2479.4478373732068,49727308.37334496
Large demersals (>=90 cm),32537.2669535233,4.0608620710139265,1150.43496056688,37432009.42463062
Large pelagics (>=90 cm),56538.26834629501,4.357880933051981,2279.716975052677,128891250.08913216
Large rays (>=90 cm),36615.043896777905,3.708795357924969,511.4407848927553,18726426.78945078
Large reef assoc. fish (>=90 cm),20046.891280618198,3.7383974837792273,547.5168430846807,10976010.627625886
Large sharks (>=90 cm),36606.6587129027,4.093569260683483,1240.4214300401964,45407683.94965219
"Lobsters, crabs",11376.711947208598,3.196629033117428,157.26389694019153,1789146.0551840586
Medium bathydemersals (30 - 89 cm),2511.2430398082,4.49,3090.295432513592,7760482.89585083
Medium benthopelagics (30 - 89 cm),14836.298389551099,3.983477609728249,962.6703807353698,14282465.019372711
Medium demersals (30 - 89 cm),373058.77425563673,3.4711440814445584,295.89939789398363,110387866.68131047
Medium pelagics (30 - 89 cm),19792.5184047531,3.95426726180991,900.0512964573654,17814281.850354295
Medium reef assoc. fish (30 - 89 cm),21775.2413316368,3.8759706701602665,751.5721352921357,16365664.624119839
Other demersal invertebrates,11955.165390640399,2.0746681614807865,11.875944558679679,141978.88136909145
Shrimps,34839.232930897,2.7301955879038626,53.72737072933404,1871820.383603926
Small benthopelagics (<30 cm),2128.7564434947,3.2369846853861706,172.57770344938686,367375.89822139975
Small demersals (<30 cm),27257.269994376395,3.4624948027099762,290.0646485861474,7906370.4423365295
Small pelagics (<30 cm),162760.50852945677,3.195741145191637,156.94270916758543,25544075.15410684
Small reef assoc. fish (<30 cm),667.5326675757999,3.603877417045631,401.677418309175,268132.79854888405
Small to medium flatfishes (<90 cm),5074.6609571516,3.343545907562977,220.56972796616128,1119316.5868394282
Small to medium rays (<90 cm),72.60131447789999,3.511424033070786,324.65644819132905,23570.484892416727
Small to medium sharks (<90 cm),10218.4562770219,3.59,389.04514499428046,3975440.8039117004
