commercial_group,catch_tonnes_matched,tl_weighted,sppr,ppr
Anchovies,40167.316221059096,3.2,158.48931924611142,6366090.603818945
Crustaceans,52188.17601400799,2.7588733159117584,57.39490163457966,2995335.2288121185
Flatfishes,1124.4953723791,4.058196871183961,1143.3965334443915,1285744.110652523
Herring-likes,348944.37214234704,2.7741061003104046,59.443736489386964,20742557.30708426
Molluscs,5710.407158962001,2.138284554155425,13.749425562726826,78514.8181650104
Other fishes & inverts,767776.8918181022,3.1065320707609367,127.80035810946663,98122161.72252668
Perch-likes,736737.6178373733,3.5017007806311335,317.4686027964406,233891062.16240892
Scorpionfishes,279.86286805000003,3.6,398.1071705534973,111415.41454237228
Sharks & rays,4520.9815437157,4.104663732225143,1272.51740811783,5753027.716157649
Tuna & billfishes,194751.92085138403,4.404660447110555,2538.9868239407288,494472560.97881174
