commercial_group,taxon_count_total,taxon_count_matched,catch_tonnes_total,catch_tonnes_matched,catch_tonnes_missing_tl,catch_coverage_fraction,sppr_correct,ppr_correct,tl_weighted_jensen,sppr_jensen,ppr_jensen,jensen_difference,jensen_ratio_correct_to_error,jensen_percent_difference
Anchovies,4,4,3996.4462912992003,3996.4462912992003,0.0,1.0,157.6453116088981,630021.0209200876,3.1934046009104398,156.10061026470606,623847.7049619264,6173.31595816114,1.0098955496815332,0.009895549681533089
Cod-likes,1,1,106.3242169429,106.3242169429,0.0,1.0,812.8305161640995,86423.5681384411,3.91,812.8305161640995,86423.5681384411,0.0,1.0,0.0
Crustaceans,44,44,60429.47482592629,60429.47482592629,0.0,1.0,227.48734837393454,13746940.991779402,3.2125762733697525,163.1459410635327,9858823.538450804,3888117.4533285983,1.3943794549283077,0.3943794549283078
Flatfishes,3,3,190.2980075253,190.2980075253,0.0,1.0,276.7480012475941,52664.5932240264,3.4089926358439953,256.44405519670505,48800.792745641025,3863.8004783853758,1.079174953130869,0.0791749531308689
Herring-likes,10,10,119269.19500032571,119269.19500032571,0.0,1.0,313.0527840250147,37337553.54327433,3.4183104265885556,262.0055111582137,31249186.401489004,6088367.141785324,1.1948328210393093,0.19483282103930927
Molluscs,40,40,68314.5491680265,68314.5491680265,0.0,1.0,13.286529783746731,907663.2921842146,2.0921272721148396,12.363096869418472,844579.3889549626,63083.90322925197,1.0746926861515158,0.07469268615151575
Other fishes & inverts,110,110,127853.04166348011,127853.04166348011,0.0,1.0,357.29059118947487,45680688.84131737,3.4342610086783663,271.80723251005725,34751381.42254357,10929307.4187738,1.314499941337119,0.314499941337119
Perch-likes,223,223,205693.3038436284,205693.3038436284,0.0,1.0,1118.7259460256907,230114435.93361303,3.7890642956944176,615.2679541163047,126556498.2312927,103557937.70232034,1.8182743608554928,0.8182743608554928
Scorpionfishes,5,5,16.4050664061,16.4050664061,0.0,1.0,503.1881087672529,8254.834339086654,3.693133080239278,493.3249496574733,8093.02855891679,161.8057801698642,1.0199932298510905,0.019993229851090637
Sharks & rays,46,46,22893.7295984106,22893.7295984106,0.0,1.0,1002.0318863084472,22940247.0541309,3.913428912940755,819.2735102368621,18756226.2105034,4184020.8436275013,1.223073703455574,0.2230737034555741
Tuna & billfishes,21,21,16945.195538182306,16945.195538182306,0.0,1.0,2770.9717356980204,46954657.89217938,4.438285296670075,2743.375758132064,46487038.65625696,467619.23592241853,1.010059131522233,0.010059131522233004
